,0
402,PCNX2
403,IRF2BP2
404,TOMM20
405,LYST
406,GPR137B
407,CHRM3-AS2
408,EXO1
409,CEP170
410,ZBTB18
411,HNRNPU
412,SCCPDH
413,ZNF124
414,NLRP3
415,GCSAML
416,TRIM58
417,PXDN
418,ADI1
419,RPS7
420,LINC01871
421,LINC00299
422,ID2
423,MBOAT2
424,ASAP2
425,ADAM17
426,YWHAQ
427,RRM2
428,ODC1
429,PDIA6
430,TRIB2
431,FAM49A
432,SMC6
433,LAPTM4A
434,RHOB
435,APOB
436,MFSD2B
437,ITSN2
438,CENPO
439,POMC
440,AC104699.1
441,EMILIN1
442,PREB
443,FOSL2
444,YPEL5
445,LBH
446,EHD3
447,AL133245.1
448,LTBP1
449,RASGRP3
450,AC006369.1
451,CDC42EP3
452,HNRNPLL
453,GALM
454,SRSF7
455,SLC8A1-AS1
456,SLC8A1
457,PKDCC
458,EML4
459,LINC02580
460,ZFP36L2
461,DYNC2LI1
462,EPAS1
463,RHOQ
464,TTC7A
465,CALM2
466,EPCAM
467,ACYP2
468,SPTBN1
469,EML6
470,CLHC1
471,RPS27A
472,CCDC88A
473,LINC01122
474,BCL11A
475,REL
476,PELI1
477,LGALSL
478,LINC02576
479,ACTR2
480,SPRED2
481,MEIS1
482,CNRIP1
483,PLEK
484,AAK1
485,MXD1
486,PCBP1
487,ADD2
488,CLEC4F
489,CD207
490,NAGK
491,HK2
492,REG1B
493,REG1A
494,TRABD2A
495,TMSB10
496,CAPG
497,VAMP8
498,SFTPB
499,GNLY
500,RMND5A
501,CD8A
502,CD8B
503,LINC01943
504,CYTOR
505,AC133644.2
506,RGPD2
507,FABP1
508,EIF2AK3
509,EIF2AK3-DT
510,IGKC
511,IGKV4-1
512,IGKV1-5
513,IGKV3-11
514,IGKV3-15
515,IGKV3-20
516,MAL
517,AC009237.14
518,GPAT2
519,DUSP2
520,NCAPH
521,ARID5A
522,FAM178B
523,COX5B
524,ZAP70
525,INPP4A
526,MGAT4A
527,KIAA1211L
528,AFF3
529,RPL31
530,TBC1D8
531,RNF149
532,MAP4K4
533,IL1R2
534,IL1R1
535,IL1RL2
536,IL1RL1
537,IL18R1
538,IL18RAP
539,LIMS1
540,RGPD5
541,BUB1
542,MIR4435-2HG
543,AC017002.3
544,MERTK
545,FBLN7
546,SLC20A1
547,CKAP2L
548,IL1A
549,AC079753.2
550,IL1B
551,IL1RN
552,CBWD2
553,ACTR3
554,THORLNC
555,MARCO
556,STEAP3
557,DBI
558,TMEM37
559,PTPN4
560,TFCP2L1
561,CLASP1
562,GYPC
563,BIN1
564,PROC
565,MZT2B
566,PLEKHB2
567,MGAT5
568,AC110620.2
569,MCM6
570,CXCR4
571,HNMT
572,KYNU
573,ARHGAP15
574,ZEB2
575,ZEB2-AS1
576,KIF5C
577,RND3
578,NR4A2
579,CYTIP
580,BAZ2B
581,CD302
582,RBMS1
583,TANK
584,SLC4A10
585,DPP4
586,GCA
587,COBLL1
588,SCN3A
589,GALNT3
590,SCN9A
591,CERS6
592,DHRS9
593,KLHL23
594,ITGA6
595,AC078883.1
596,MAP3K20
597,CDCA7
598,GPR155
599,WIPF1
600,CHN1
601,ATP5MC3
602,FKBP7
603,TTN
604,CCDC141
605,SESTD1
606,ITGA4
607,AC096667.1
608,ZNF804A
609,ZC3H15
610,CALCRL
611,TFPI
612,SLC40A1
613,C2orf88
614,INPP1
615,STAT4
616,NABP1
617,CAVIN2
618,STK17B
619,HECW2
620,HSPD1
621,HSPE1
622,PLCL1
623,FTCDNL1
624,SPATS2L
625,CLK1
626,STRADB
627,CDK15
628,CD28
629,CTLA4
630,ICOS
631,NRP2
632,EEF1B2
633,ADAM23
634,KLF7
635,LINC01857
636,PIKFYVE
637,IKZF2
638,FN1
639,MREG
640,ARPC2
641,GPBAR1
642,SLC11A1
643,CYP27A1
644,TUBA4A
645,GMPPA
646,CHPF
647,SLC4A3
648,AP1S3
649,SERPINE2
650,COL4A4
651,COL4A3
652,AGFG1
653,CCL20
654,PID1
655,SP110
656,SP140
657,SP100
658,ITM2C
659,AC017104.1
660,B3GNT7
661,NCL
662,NMUR1
663,PTMA
664,NPPC
665,DGKD
666,ARL4C
667,SH3BP4
668,COL6A3
669,MLPH
670,LRRFIP1
671,RAMP1
672,UBE2F
673,HES6
674,AC104809.2
675,PASK
676,HDLBP
677,ATG4B
678,PDCD1
679,LINC01237
680,IL5RA
681,TRNT1
682,BHLHE40
683,AC026202.2
684,EDEM1
685,LMCD1
686,RAD18
687,SRGAP3
688,MTMR14
689,OGG1
690,CAMK1
691,TADA3
692,ARPC4
693,FANCD2
694,BRK1
695,IRAK2
696,GHRL
697,PPARG
698,RPL32
699,IQSEC1
700,SH3BP5
701,COLQ
702,ANKRD28
703,OXNAD1
704,RFTN1
705,SATB1
706,SATB1-AS1
707,KCNH8
708,ZNF385D
709,UBE2E2
710,RPL15
711,THRB
712,TOP2B
713,OXSM
714,LINC02084
715,EOMES
716,CMC1
717,RBMS3
718,OSBPL10
719,CMTM8
720,CMTM7
721,CMTM6
722,CCR4
723,CRTAP
724,ARPP21
725,CTDSPL
726,PLCD1
727,OXSR1
728,GORASP1
729,TTC21A
730,CSRNP1
731,CX3CR1
732,RPSA
733,MYRIP
734,RPL14
735,CTNNB1
736,SS18L2
737,NKTR
738,HIGD1A
739,ABHD5
740,ZNF852
741,SACM1L
742,LZTFL1
743,CCR9
744,CXCR6
745,XCR1
746,CCR1
747,PTH1R
748,TMA7
749,IMPDH2
750,C3orf62
751,RHOA
752,INKA1
753,GNAI2
754,HYAL3
755,CISH
756,MAPKAPK3
757,MANF
758,RPL29
759,TWF2
760,PPM1M
761,STAB1
762,NT5DC2
763,GNL3
764,SFMBT1
765,PRKCD
766,TKT
767,SELENOK
768,CACNA2D3
769,FLNB
770,DNASE1L3
771,PXK
772,FHIT
773,CADPS
774,LRIG1
775,KBTBD8
776,ARL6IP5
777,FRMD4B
778,MITF
779,FOXP1
780,PROK2
781,MTRNR2L12
782,CRYBG3
783,CLDND1
784,CPOX
785,ST3GAL6
786,FILIP1L
787,NFKBIZ
788,ALCAM
789,CBLB
790,CD47
791,LINC01215
792,IFT57
793,DZIP3
794,TRAT1
795,DPPA4
796,CD96
797,PHLDB2
798,C3orf52
799,GCSAM
800,CD200
801,ATG3
802,CD200R1
803,CFAP44
804,ATP6V1A
805,CCDC191
806,AC093010.2
807,TIGIT
808,ARHGAP31
809,POGLUT1
810,CD80
811,POLQ
812,HCLS1
813,EAF2
814,CD86
815,CSTA
816,PARP15
817,MYLK
818,KALRN
819,ITGB5
820,OSBPL11
821,MCM2
822,MGLL
823,GATA2
824,GP9
825,CNBP
826,HMCES
827,H1FX
828,MBD4
829,PLXND1
830,TRH
831,MRPL3
832,BFSP2
833,RAB6B
834,PPP2R3A
835,PIK3CB
836,RBP2
837,NMNAT3
838,ZBTB38
839,ATP1B3
840,TFDP2
841,GK5
842,PCOLCE2
843,CHST2
844,PLSCR1
845,CPA3
846,GYG1
847,RNF13
848,SERP1
849,SELENOT
850,ERICH6-AS1
851,SIAH2
852,MED12L
853,GPR171
854,P2RY14
855,P2RY13
856,MBNL1
857,MME
858,SSR3
859,CCNL1
860,AC092944.1
861,AC106707.1
862,LXN
863,MFSD1
864,SCHIP1
865,SMC4
866,B3GALNT1
867,SPTSSB
868,WDR49
869,SAMD7
870,SEC62
871,GPR160
872,RPL22L1
873,FNDC3B
874,TNFSF10
875,NCEH1
876,GNB4
877,LAMP3
878,B3GNT5
879,KLHL6
880,IGF2BP2
881,DGKG
882,EIF4A2
883,ST6GAL1
884,BCL6
885,IL1RAP
886,CCDC50
887,HES1
888,TMEM44
889,FAM43A
890,XXYLT1-AS2
891,PIGZ
892,RUBCN
893,RPL35A
894,ZNF595
895,CPLX1
896,SPON2
897,NSD2
898,C4orf48
899,SH3BP2
900,RGS12
901,LYAR
902,NSG1
903,CYTL1
904,STK32B
905,WFS1
906,MRFAP1
907,S100P
908,SH3TC1
909,CLNK
910,HS3ST1
911,AC006230.1
912,CD38
913,FGFBP2
914,TAPT1
915,TAPT1-AS1
916,LDB2
917,LAP3
918,NCAPG
919,DHX15
920,PI4K2B
921,SEL1L3
922,RBPJ
923,DTHD1
924,RELL1
925,TBC1D1
926,KLF3-AS1
927,KLF3
928,TLR10
929,TLR1
930,RPL9
931,SMIM14
932,RHOH
933,RBM47
934,APBB2
935,LIMCH1
936,ATP8A1
937,ATP10D
938,TXK
939,TEC
940,OCIAD2
941,DANCR
942,KIT
943,SRD5A3
944,NMU
945,PAICS
946,HOPX
947,SPINK2
948,IGFBP7
949,STAP1
950,UBA6-AS1
951,YTHDC1
952,AC111000.4
953,JCHAIN
954,RUFY3
955,MOB1B
956,DCK
957,SLC4A4
958,ALB
959,RASSF6
960,CXCL8
961,PF4V1
962,PF4
963,PPBP
964,CXCL3
965,CXCL2
966,EPGN
967,EREG
968,AREG
969,G3BP2
970,NAAA
971,CXCL9
972,SCARB2
973,CCNI
974,CCNG2
975,CNOT6L
976,ANXA3
977,BMP2K
978,LINC00989
979,ANTXR2
980,BMP3
981,RASGEF1B
982,HNRNPDL
983,TMEM150C
984,PLAC8
985,HPSE
986,GPAT3
987,WDFY3
988,ARHGAP24
989,SPP1
990,PKD2
991,PPM1K
992,GPRIN3
993,SNCA
994,MMRN1
995,CCSER1
996,HPGDS
997,RAP1GDS1
998,ADH1B
999,DAPP1
1000,H2AFZ
1001,BANK1
1002,SLC39A8
1003,AF213884.3
1004,NFKB1
1005,CENPE
1006,TET2
1007,SGMS2
1008,HADH
1009,LEF1
1010,LEF1-AS1
1011,RPL34
1012,OSTC
1013,CASP6
1014,FAM241A
1015,TIFA
1016,ZGRF1
1017,CAMK2D
1018,SEC24D
1019,PDE5A
1020,MAD2L1
1021,TNIP3
1022,ANXA5
1023,CCNA2
1024,SPRY1
1025,ANKRD50
1026,LARP1B
1027,SLC7A11
1028,MGST2
1029,MAML3
1030,TBC1D9
1031,LINC02432
1032,IL15
1033,INPP4B
1034,AC139720.1
1035,GAB1
1036,GYPB
1037,HHIP-AS1
1038,HHIP
1039,SMAD1
1040,PRMT9
1041,ARHGAP10
1042,RPS3A
1043,TMEM154
1044,AC106882.1
1045,MND1
1046,TMEM131L
1047,TLR2
1048,FGB
1049,FGA
1050,FGG
1051,MAP9
1052,GUCY1A1
1053,PDGFC
1054,FNIP2
1055,RAPGEF2
1056,TMA16
1057,MARCH1
1058,PALLD
1059,GALNTL6
1060,HMGB2
1061,SAP30
1062,HPGD
1063,SPCS3
1064,NEIL3
1065,WWC2
1066,LINC02362
1067,IRF2
1068,CENPU
1069,ACSL1
1070,MIR3945HG
1071,ANKRD37
1072,SLC12A7
1073,TERT
1074,CLPTM1L
1075,LPCAT1
1076,MRPL36
1077,UBE2QL1
1078,CMBL
1079,ANKRD33B
1080,ANKH
1081,BASP1
1082,SUB1
1083,NPR3
1084,IL7R
1085,SLC1A3
1086,FYB1
1087,DAB2
1088,PTGER4
1089,RPL37
1090,SELENOP
1091,HMGCS1
1092,EMB
1093,PARP8
1094,ITGA1
1095,GZMK
1096,GZMA
1097,PLPP1
1098,IL6ST
1099,ANKRD55
1100,MAP3K1
1101,PLK2
1102,GAPT
1103,PDE4D
1104,ELOVL7
1105,ERCC8
1106,DIMT1
1107,LRRC70
1108,ADAMTS6
1109,CENPK
1110,MAST4
1111,CD180
1112,PIK3R1
1113,AC093523.1
1114,CCNB1
1115,CENPH
1116,NAIP
1117,ZNF366
1118,FCHO2
1119,BTF3
1120,ENC1
1121,HEXB
1122,IQGAP2
1123,F2R
1124,CRHBP
1125,ZBED3
1126,WDR41
1127,LHFPL2
1128,JMY
1129,SERINC5
1130,DHFR
1131,MSH3
1132,SSBP2
1133,RPS23
1134,VCAN
1135,CCNH
1136,MEF2C
1137,LUCAT1
1138,MCTP1
1139,RFESD
1140,RHOBTB3
1141,GLRX
1142,ELL2
1143,CAST
1144,MAN2A1
1145,CAMK4
1146,STARD4-AS1
1147,NREP
1148,CCDC112
1149,SNX2
1150,PPIC
1151,ZNF608
1152,LMNB1
1153,MARCH3
1154,HINT1
1155,CDC42SE2
1156,RAPGEF6
1157,CSF2
1158,PDLIM4
1159,C5orf56
1160,IRF1
1161,UQCRQ
1162,VDAC1
1163,TCF7
1164,UBE2B
1165,H2AFY
1166,TIFAB
1167,TGFBI
1168,KIF20A
1169,CDC25C
1170,EGR1
1171,CTNNA1
1172,SLC23A1
1173,MZB1
1174,TMEM173
1175,UBE2D2
1176,CXXC5
1177,CYSTM1
1178,HBEGF
1179,SLC35A4
1180,CD14
1181,NDUFA2
1182,TAF7
1183,DIAPH1
1184,NDFIP1
1185,ARHGAP26
1186,NR3C1
1187,AC008696.2
1188,HMHB1
1189,LARS
