,0
366,AQP10
367,ATP8B2
368,IL6R-AS1
369,IL6R
370,AL451085.1
371,AL451085.2
372,CKS1B
373,FLAD1
374,EFNA3
375,TRIM46
376,MUC1
377,THBS3
378,MTX1
379,AC234582.1
380,HCN3
381,FDPS
382,RUSC1
383,DAP3
384,RAB25
385,LMNA
386,PAQR6
387,TTC24
388,GPATCH4
389,ETV3
390,FCRL2
391,FCRL1
392,CD1C
393,CD1E
394,PYHIN1
395,AIM2
396,FCER1A
397,FCRL6
398,VSIG8
399,CFAP45
400,TAGLN2
401,PIGM
402,IGSF8
403,AL139011.1
404,AL121985.1
405,CD48
406,CD244
407,KLHDC9
408,PFDN2
409,NIT1
410,ADAMTS4
411,NDUFS2
412,FCER1G
413,TOMM40L
414,AL592295.4
415,FCGR2A
416,FCGR3A
417,SH2D1B
418,UHMK1
419,AL596325.1
420,UAP1
421,AL592435.1
422,NUF2
423,AL356441.1
424,UCK2
425,TADA1
426,POU2F1
427,CD247
428,CREG1
429,MPC2
430,TBX19
431,XCL2
432,XCL1
433,ATP1B1
434,BLZF1
435,SLC19A2
436,SELP
437,C1orf112
438,SELL
439,METTL18
440,SCYL3
441,FMO4
442,DNM3
443,SUCO
444,TNFSF4
445,PRDX6
446,KLHL20
447,C1orf220
448,SOAT1
449,TOR1AIP2
450,TOR1AIP1
451,AL353708.1
452,ACBD6
453,MR1
454,IER5
455,NCF2
456,ARPC5
457,COLGALT2
458,EDEM3
459,TRMT1L
460,SWT1
461,PTGS2
462,PLA2G4A
463,RGS18
464,RGS1
465,RGS2
466,GLRX2
467,CFH
468,ASPM
469,DENND1B
470,C1orf53
471,MIR181A1HG
472,ZNF281
473,GPR25
474,TMEM9
475,PHLDA3
476,NAV1
477,RNPEP
478,ELF3
479,PTPN7
480,PCAT6
481,KLHL12
482,CYB5R1
483,BTG2
484,FMOD
485,ATP2B4
486,ZC3H11A
487,ZBED6
488,SOX13
489,ETNK2
490,PPP1R15B
491,CDK18
492,MFSD4A
493,RAB29
494,SLC41A1
495,PM20D1
496,RHEX
497,MAPKAPK2
498,IL10
499,FCMR
500,PIGR
501,PFKFB2
502,YOD1
503,CR2
504,CD34
505,PLXNA2
506,LAMB3
507,G0S2
508,C1orf74
509,IRF6
510,UTP25
511,HHAT
512,RCOR3
513,SLC30A1
514,ATF3
515,TATDN3
516,SMYD2
517,CENPF
518,GPATCH2
519,LYPLAL1
520,C1orf115
521,HLX
522,TAF1A
523,TAF1A-AS1
524,AL592148.3
525,FAM177B
526,DISP1
527,TLR5
528,SUSD4
529,CAPN2
530,TP53BP2
531,CNIH3
532,AL591895.1
533,PYCR2
534,SDE2
535,LINC01703
536,PSEN2
537,SNAP47
538,ARF1
539,MRPL55
540,GUK1
541,OBSCN-AS1
542,OBSCN
543,TRIM17
544,RNF187
545,RAB4A
546,NUP133
547,AL121990.1
548,TAF5L
549,LINC01736
550,GALNT2
551,C1orf198
552,GNPAT
553,EXOC8
554,SPRTN
555,EGLN1
556,AL445524.1
557,TSNAX
558,NTPCR
559,PCNX2
560,MAP3K21
561,IRF2BP2
562,AL160408.2
563,AL391832.2
564,AL391832.3
565,RBM34
566,ARID4B
567,TBCE
568,B3GALNT2
569,LYST
570,LGALS8-AS1
571,GREM2
572,RGS7
573,EXO1
574,SDCCAG8
575,CATSPERE
576,COX20
577,HNRNPU
578,AL356512.1
579,EFCAB2
580,SMYD3
581,TFB2M
582,CNST
583,SCCPDH
584,ZNF670
585,NLRP3
586,SH3BP5L
587,ZNF672
588,ZNF692
589,SH3YL1
590,TMEM18
591,AC092159.2
592,EIPR1
593,TRAPPC12
594,AC108488.1
595,RNASEH1
596,LINC00299
597,ID2
598,KIDINS220
599,ASAP2
600,CPSF3
601,IAH1
602,ADAM17
603,YWHAQ
604,AC010969.2
605,RRM2
606,HPCAL1
607,RN7SL832P
608,ATP6V1C2
609,LINC01954
610,E2F6
611,LPIN1
612,NBAS
613,DDX1
614,GEN1
615,RDH14
616,LINC01376
617,LINC00954
618,WDR35
619,RHOB
620,HS1BP3
621,ATAD2B
622,UBXN2A
623,MFSD2B
624,SF3B6
625,FAM228B
626,TP53I3
627,CENPO
628,KIF3C
629,GAREM2
630,HADHB
631,EMILIN1
632,ABHD1
633,CAD
634,GTF3C2
635,AC074117.1
636,SNX17
637,IFT172
638,ZNF512
639,SUPT7L
640,RBKS
641,AC093690.1
642,AC104695.2
643,AC092164.1
644,SPDYA
645,YPEL5
646,LBH
647,LCLAT1
648,EHD3
649,AL133245.1
650,TTC27
651,LTBP1
652,RASGRP3
653,CRIM1
654,STRN
655,GPATCH11
656,EIF2AK2
657,CEBPZ
658,NDUFAF7
659,QPCT
660,AC006369.1
661,CDC42EP3
662,RMDN2
663,CYP1B1-AS1
664,HNRNPLL
665,MTA3
666,OXER1
667,HAAO
668,LINC02580
669,ZFP36L2
670,LINC01126
671,AC010883.1
672,THADA
673,DYNC2LI1
674,SLC3A1
675,PREPL
676,SRBD1
677,EPAS1
678,RHOQ
679,MCFD2
680,TTC7A
681,MSH6
682,AC092650.1
683,STON1
684,ERLEC1
685,EML6
686,RTN4
687,RPS27A
688,MTIF2
689,CCDC88A
690,CFAP36
691,PPP4R3B
692,BCL11A
693,REL
694,PUS10
695,C2orf74
696,USP34
697,AC016727.1
698,FAM161A
699,CCT4
700,TMEM17
701,LINC00309
702,LGALSL
703,LINC01800
704,SLC1A4
705,LINC02576
706,CEP68
707,ACTR2
708,MEIS1
709,WDR92
710,AC017083.2
711,AC017083.1
712,CNRIP1
713,PLEK
714,ANXA4
715,GMCL1
716,PCBP1
717,LINC01816
718,C2orf42
719,TIA1
720,PCYOX1
721,TGFA
722,CLEC4F
723,MCEE
724,ZNF638
725,DYSF
726,SPR
727,SMYD5
728,CCT7
729,STAMBP
730,DGUOK-AS1
731,TET3
732,BOLA3
733,MOB1A
734,MTHFD2
735,SLC4A5
736,C2orf81
737,WDR54
738,RTKN
739,INO80B
740,LBX2
741,AUP1
742,GCFC2
743,SUCLG1
744,DNAH6
745,MAT2A
746,USP39
747,C2orf68
748,GNLY
749,CHMP3
750,CD8A
751,CD8B
752,PLGLB1
753,CYTOR
754,PLGLB2
755,IGKV1-5
756,IGKV1-8
757,IGKV3-11
758,IGKV3-20
759,IGKV2-26
760,IGKV1-27
761,IGKV2-28
762,IGKV2-29
763,IGKV1-39
764,IGKV1D-39
765,IGKV2D-30
766,IGKV2D-29
767,IGKV3D-15
768,IGKV1D-13
769,IGKV1D-8
770,AC103563.7
771,MAL
772,MRPS5
773,ZNF514
774,ZNF2
775,AC092835.1
776,FAHD2A
777,AC009237.14
778,ANKRD36C
779,GPAT2
780,DUSP2
781,AC021188.1
782,ARID5A
783,CNNM3
784,ANKRD39
785,FAM178B
786,ANKRD36
787,AC092683.1
788,ACTR1B
789,INPP4A
790,MGAT4A
791,MITD1
792,LINC01127
793,IL1R1
794,IL18R1
795,IL18RAP
796,AC010978.1
797,CD8B2
798,GCC2
799,GCC2-AS1
800,LIMS1
801,SH3RF3
802,RGPD5
803,TMEM87B
804,FBLN7
805,POLR1B
806,CKAP2L
807,IL1B
808,IL1RN
809,AC016683.1
810,AC104653.1
811,ACTR3
812,DDX18
813,AC009404.1
814,DBI
815,EPB41L5
816,TMEM185B
817,RALB
818,TFCP2L1
819,TSN
820,GYPC
821,BIN1
822,MAP3K2
823,PROC
824,IWS1
825,MYO7B
826,LIMS2
827,POLR2D
828,UGGT1
829,SMPD4
830,MZT2B
831,PTPN18
832,ARHGEF4
833,PLEKHB2
834,KYNU
835,ARHGAP15
836,GTDC1
837,ZEB2
838,ZEB2-AS1
839,ACVR2A
840,MBD5
841,KIF5C
842,NMI
843,TNFAIP6
844,NEB
845,CACNB4
846,LINC01876
847,GPD2
848,ACVR1C
849,WDSUB1
850,BAZ2B
851,LY75
852,RBMS1
853,PSMD14
854,SLC4A10
855,GCA
856,COBLL1
857,SLC38A11
858,SCN3A
859,GALNT3
860,AC009495.3
861,SPC25
862,BBS5
863,FASTKD1
864,CCDC173
865,SSB
866,MYO3B
867,TLK1
868,METAP1D
869,ITGA6
870,AC078883.1
871,PDK1
872,OLA1
873,SCRN3
874,AC010894.2
875,WIPF1
876,CHRNA1
877,CHN1
878,ATF2
879,NFE2L2
880,AGPS
881,TTC30A
882,RBM45
883,PRKRA
884,PJVK
885,FKBP7
886,UBE2E3
887,DUSP19
888,NUP35
889,LINC01473
890,ITGAV
891,WDR75
892,SLC40A1
893,ASNSD1
894,ANKAR
895,OSGEPL1-AS1
896,C2orf88
897,HIBCH
898,GLS
899,STAT1
900,MYO1B
901,CAVIN2
902,LINC01825
903,STK17B
904,AC114760.2
905,HECW2
906,MARS2
907,SPATS2L
908,BZW1
909,PPIL3
910,NIF3L1
911,ORC2
912,FAM126B
913,CFLAR
914,CFLAR-AS1
915,CASP8
916,BMPR2
917,WDR12
918,NBEAL1
919,ABI2
920,RAPH1
921,ADAM23
922,KLF7
923,METTL21A
924,LINC01857
925,PLEKHM3
926,CRYGD
927,IDH1
928,IDH1-AS1
929,RPE
930,AC007038.1
931,LANCL1
932,IKZF2
933,SPAG16
934,AC068051.1
935,MREG
936,TMEM169
937,LINC01963
938,IGFBP2
939,CXCR2
940,CXCR1
941,GPBAR1
942,AAMP
943,TMBIM1
944,CATIP
945,SLC11A1
946,CTDSP1
947,RNF25
948,TTLL4
949,CYP27A1
950,WNT10A
951,ABCB6
952,TUBA4A
953,SPEG
954,GMPPA
955,EPHA4
956,SGPP2
957,FARSB
958,MRPL44
959,SERPINE2
960,CUL3
961,COL4A4
962,COL4A3
963,CCL20
964,PID1
965,FBXO36
966,AC009950.1
967,SP110
968,ITM2C
969,GPR55
970,ARMC9
971,LINC00471
972,NMUR1
973,PTMA
974,DIS3L2
975,EFHD1
976,GIGYF2
977,INPP5D
978,AGAP1
979,IQCA1
980,RBM44
981,SCLY
982,PER2
983,AC012485.3
984,ASB1
985,AC016999.1
986,TWIST2
987,NDUFA10
988,DUSP28
989,CAPN10
990,GPR35
991,PASK
992,BOK
993,ATG4B
994,NEU4
995,RTP5
996,SUMF1
997,AC018816.1
998,BHLHE40-AS1
999,ARL8B
1000,SRGAP3
1001,AC026191.1
1002,THUMPD3-AS1
1003,THUMPD3
1004,BRPF1
1005,ARPC4
1006,TTLL3
1007,IL17RE
1008,EMC3
1009,GHRL
1010,SEC13
1011,HRH1
1012,ATG7
1013,VGLL4
1014,TAMM41
1015,PPARG
1016,TSEN2
1017,RAF1
1018,TMEM40
1019,CAND2
1020,RPL32
1021,NUP210
1022,HDAC11-AS1
1023,HDAC11
1024,FBLN2
1025,XPC
1026,CCDC174
1027,EAF1-AS1
1028,COLQ
1029,ANKRD28
1030,OXNAD1
1031,RFTN1
1032,AC090948.1
1033,AC090948.3
1034,TBC1D5
1035,SATB1
1036,KCNH8
1037,SGO1
1038,UBE2E1
1039,NKIRAS1
1040,RPL15
1041,THRB
1042,TOP2B
1043,NGLY1
1044,SLC4A7
1045,CMC1
1046,RBMS3
1047,OSBPL10
1048,CMTM8
1049,CMTM6
1050,GLB1
1051,TMPPE
1052,CRTAP
1053,PDCD6IP
1054,MLH1
1055,AC097359.2
1056,VILL
1057,XYLB
1058,CSRNP1
1059,AC092053.2
1060,CX3CR1
1061,CCR8
1062,SLC25A38
1063,ENTPD3-AS1
1064,ZNF619
1065,ZNF620
1066,AC099541.1
1067,TRAK1
1068,SEC22C
1069,AC006059.1
1070,ZBTB47
1071,ZNF662
1072,SNRK
1073,SNRK-AS1
1074,ABHD5
1075,AC104187.1
1076,ZNF445
1077,ZKSCAN7
1078,ZNF660
1079,ZNF35
1080,ZNF502
1081,ZNF501
1082,EXOSC7
1083,CDCP1
1084,LARS2
1085,SACM1L
1086,LZTFL1
1087,CCR9
1088,CXCR6
1089,ALS2CL
1090,CCDC12
1091,NBEAL2
1092,KIF9
1093,KLHL18
1094,DHX30
1095,MAP4
1096,CAMP
1097,NME6
1098,AC134772.1
1099,ATRIP
1100,SLC26A6
1101,CELSR3
1102,PRKAR2A
1103,PRKAR2A-AS1
1104,SLC25A20
1105,ARIH2
1106,NDUFAF3
1107,IMPDH2
1108,USP19
1109,LAMB2
1110,CCDC71
1111,NICN1
1112,MST1
1113,RNF123
1114,IP6K1
1115,INKA1
1116,RBM6
1117,RBM5
1118,SEMA3F-AS1
1119,RASSF1-AS1
1120,ZMYND10
1121,NPRL2
1122,CYB561D2
1123,LINC02019
1124,MANF
1125,RBM15B
1126,DCAF1
1127,GRM2
1128,PARP3
1129,ACY1
1130,ALAS1
1131,TLR9
1132,TWF2
1133,AC006252.1
1134,GLYCTK
1135,PHF7
1136,STAB1
1137,SMIM4
1138,PBRM1
1139,MUSTN1
1140,PRKCD
1141,SELENOK
1142,APPL1
1143,ARF4
1144,SLMAP
1145,PDHB
1146,AC135507.1
1147,FHIT
1148,ATXN7
1149,SLC25A26
1150,LRIG1
1151,FRMD4B
1152,MITF
1153,FOXP1
1154,EIF4E3
1155,GPR27
1156,PROK2
1157,LINC00877
1158,SHQ1
1159,PPP4R2
1160,LINC02018
1161,ZNF717
1162,C3orf38
1163,PROS1
1164,DHFR2
1165,MTRNR2L12
1166,ARL6
1167,CPOX
1168,GPR15
1169,TBC1D23
1170,TOMM70
1171,PCNP
1172,RPL24
1173,NFKBIZ
1174,ALCAM
1175,LINC01215
1176,IFT57
1177,CIP2A
1178,DZIP3
1179,TRAT1
1180,DPPA4
1181,NECTIN3
1182,PHLDB2
1183,C3orf52
1184,AC074044.1
1185,CFAP44
1186,SIDT1
1187,ZDHHC23
1188,ZNF80
1189,TIGIT
1190,ZBTB20
1191,TMEM39A
1192,POGLUT1
1193,TIMMDC1
1194,CD80
1195,PLA1A
1196,POPDC2
1197,NDUFB4
1198,HCLS1
1199,IQCB1
1200,EAF2
1201,SLC15A2
1202,PARP14
1203,HSPBAP1
1204,PDIA5
1205,MYLK
1206,KALRN
1207,ITGB5
1208,SNX4
1209,TXNRD3
1210,PLXNA1
1211,TPRA1
1212,MCM2
1213,MGLL
1214,RUVBL1
1215,RUVBL1-AS1
1216,RAB7A
1217,ACAD9
1218,GP9
1219,MBD4
1220,PLXND1
1221,LINC02021
1222,PIK3R4
1223,ASTE1
1224,CDV3
1225,TOPBP1
1226,CEP63
1227,EPHB1
1228,STAG1
1229,AC117382.2
1230,SLC35G2
1231,AC096992.2
1232,NCK1-DT
1233,ARMC8
1234,MRAS
1235,FAIM
1236,PIK3CB
1237,COPB2
1238,ZBTB38
1239,RASA2
1240,TFDP2
1241,GK5
1242,ATR
1243,PLS1
1244,TRPC1
1245,CHST2
1246,PLSCR1
1247,CPA3
1248,GYG1
1249,HLTF
1250,ERICH6
1251,ERICH6-AS1
1252,SIAH2
1253,AC020636.1
1254,GPR171
1255,SUCNR1
1256,MBNL1
1257,P2RY1
1258,MME
1259,SSR3
1260,TIPARP
1261,LINC00886
1262,LINC02029
1263,CCNL1
1264,AC106707.1
1265,GFM1
1266,MFSD1
1267,TRIM59
1268,KPNA4
1269,PPM1L
1270,B3GALNT1
1271,SPTSSB
1272,PDCD10
1273,SERPINI1
1274,TERC
1275,MYNN
1276,LRRC34
1277,AC008040.1
1278,PHC3
1279,SKIL
1280,EIF5A2
1281,PIK3CA
1282,KCNMB3
1283,NDUFB5
1284,LAMP3
1285,KLHL24
1286,PARL
1287,DVL3
1288,EIF4G1
1289,FAM131A
1290,CLCN2
1291,MAP3K13
1292,SENP2
1293,ETV5
1294,CRYGS
1295,AC068631.1
1296,AC112907.3
1297,EIF4A2
1298,ST6GAL1
1299,LPP-AS2
1300,TPRG1-AS1
1301,P3H2
1302,IL1RAP
1303,ATP13A4
1304,OPA1
1305,HES1
1306,GP5
1307,TMEM44-AS1
1308,TMEM44
1309,XXYLT1-AS2
1310,PPP1R2
1311,AC069213.1
1312,APOD
1313,MUC20
1314,TNK2
1315,TNK2-AS1
1316,ZDHHC19
1317,TM4SF19-AS1
1318,TM4SF19
1319,LINC01063
1320,PAK2
1321,SENP5
1322,NCBP2-AS1
1323,DLG1
1324,FYTTD1
1325,LRCH3
1326,IQCG
1327,ZNF721
1328,PIGG
1329,PDE6B
1330,PCGF3
1331,GAK
1332,TMEM175
1333,DGKQ
1334,SLC26A1
1335,IDUA
1336,SPON2
1337,CTBP1-AS
1338,MAEA
1339,FAM53A
1340,TACC3
1341,NSD2
1342,NELFA
1343,C4orf48
1344,TNIP2
1345,SH3BP2
1346,ADD1
1347,NOP14
1348,RGS12
1349,DOK7
1350,LRPAP1
1351,LYAR
1352,ZBTB49
1353,STX18
1354,CYTL1
1355,EVC2
1356,WFS1
1357,MRFAP1
1358,LINC02482
1359,S100P
1360,AC097382.2
1361,TADA2B
1362,GRPEL1
1363,LINC02447
1364,ABLIM2
1365,ACOX3
1366,SLC2A9
1367,WDR1
1368,ZNF518B
1369,HS3ST1
1370,CD38
1371,FGFBP2
1372,TAPT1
1373,LDB2
1374,DHX15
1375,CCDC149
1376,SMIM20
1377,STIM2
1378,DTHD1
1379,TBC1D1
1380,LINC01259
1381,TLR1
1382,KLHL5
1383,UGDH-AS1
1384,RHOH
1385,LINC02265
1386,NSUN7
1387,APBB2
1388,UCHL1
1389,AC108210.1
1390,TMEM33
1391,SLC30A9
1392,BEND4
1393,AC107068.1
1394,TXK
1395,USP46
1396,EXOC1
1397,PAICS
1398,HOPX
1399,SPINK2
1400,NOA1
1401,IGFBP7
1402,CENPC
1403,UBA6
1404,SULT1B1
1405,JCHAIN
1406,UTP3
1407,RASSF6
1408,CXCL8
1409,PF4V1
1410,CXCL1
1411,PF4
1412,PPBP
1413,CXCL5
1414,CXCL3
1415,CXCL2
1416,EREG
1417,AREG
1418,PARM1
1419,THAP6
1420,USO1
1421,CXCL10
1422,NUP54
1423,SCARB2
1424,PAQR3
1425,LINC00989
1426,ANTXR2
1427,BMP3
1428,RASGEF1B
1429,SEC31A
1430,THAP9
1431,LIN54
1432,COQ2
1433,ABRAXAS1
1434,GPAT3
1435,WDFY3
1436,ARHGAP24
1437,AFF1
1438,HSD17B13
1439,HSD17B11
1440,NUDT9
1441,FAM13A-AS1
1442,SNCA
1443,MMRN1
1444,SMARCAD1
1445,HPGDS
1446,PDLIM5
1447,DAPP1
1448,DNAJB14
1449,BANK1
1450,AF213884.3
1451,SLC9B1
1452,BDH2
1453,TBCK
1454,AIMP1
1455,PAPSS1
1456,HADH
1457,SEC24B-AS1
1458,PLA2G12A
1459,AC126283.1
1460,ELOVL6
1461,AP1AR
1462,TIFA
1463,ZGRF1
1464,ANK2
1465,UGT8
1466,SEC24D
1467,SYNPO2
1468,PDE5A
1469,NUDT6
1470,ANKRD50
1471,PLK4
1472,NDUFC1
1473,SCOC
1474,SCOC-AS1
1475,AC096733.2
1476,LINC02432
1477,AC104596.1
1478,GAB1
1479,GYPB
1480,SMAD1
1481,ZNF827
1482,ARHGAP10
1483,NR3C2
1484,DCLK2
1485,AC095055.1
1486,GATB
1487,AC097375.1
1488,ARFIP1
1489,TRIM2
1490,TMEM131L
1491,RNF175
1492,GUCY1A1
1493,GUCY1B1
1494,CTSO
1495,PDGFC
1496,TMEM144
1497,ETFDH
1498,TMA16
1499,FAM218A
1500,DDX60
1501,CBR4
1502,SH3RF1
1503,CLCN3
1504,MFAP3L
1505,GALNTL6
1506,AC105285.1
1507,GALNT7
1508,SAP30
1509,FBXO8
1510,CEP44
1511,HPGD
1512,WDR17
1513,NEIL3
1514,AC078881.1
1515,CDKN2AIP
1516,ING2
1517,TRAPPC11
1518,CASP3
1519,CENPU
1520,ACSL1
1521,SLC25A4
1522,C4orf47
1523,TLR3
1524,FRG1-DT
1525,SDHA
1526,AC021087.1
1527,SLC9A3
1528,TPPP
1529,BRD9
1530,SLC12A7
1531,MRPL36
1532,NSUN2
1533,SEMA5A
1534,SNHG18
1535,CCT5
1536,ROPN1L
1537,OTULIN
1538,C5orf22
1539,AC025181.2
1540,MTMR12
1541,NPR3
1542,RAD1
1543,PRLR
1544,IL7R
1545,NUP155
1546,DAB2
1547,TTC33
1548,PRKAA1
1549,OXCT1
1550,C5orf51
1551,FBXO4
1552,HMGCS1
1553,PAIP1
1554,NNT
1555,PARP8
1556,AC008966.1
1557,NDUFS4
1558,GZMK
1559,GZMA
1560,IL31RA
1561,IL6ST
1562,AC008892.1
1563,ANKRD55
1564,LINC01948
1565,SETD9
1566,GAPT
1567,PDE4D
1568,ELOVL7
1569,NDUFAF2
1570,ZSWIM6
1571,IPO11
1572,SREK1IP1
1573,TRAPPC13
1574,NLN
1575,ERBIN
1576,MAST4
1577,PIK3R1
1578,CDK7
1579,AK6
1580,OCLN
1581,SMN2
1582,SMN1
1583,BDP1
1584,MCCC2
1585,MRPS27
1586,ZNF366
1587,FCHO2
1588,TMEM171
1589,ARHGEF28
1590,ENC1
1591,HEXB
1592,GFM2
1593,NSA2
1594,FAM169A
1595,ANKRD31
1596,HMGCR
1597,ANKDD1B
1598,F2RL2
1599,F2R
1600,F2RL1
1601,S100Z
1602,AGGF1
1603,ZBED3
1604,AP3B1
1605,DMGDH
1606,JMY
1607,TENT2
1608,MTX3
1609,AC008771.1
1610,FAM151B
1611,DHFR
1612,CKMT2-AS1
1613,ATG10
1614,RPS23
1615,AC104118.1
1616,TMEM167A
1617,VCAN
1618,RASA1
1619,CCNH
1620,TMEM161B-AS1
1621,MEF2C-AS1
1622,ADGRV1
1623,ARRDC3-AS1
1624,FAM172A
1625,MCTP1
1626,GPR150
1627,AC008840.1
1628,RHOBTB3
1629,ELL2
1630,AC008906.1
1631,LIX1-AS1
1632,RIOK2
1633,AC008522.1
1634,AC021086.1
1635,FAM174A
1636,EFNA5
1637,PJA2
1638,STARD4
1639,NREP
1640,EPB41L4A
1641,APC
1642,DCP2
1643,AC008494.3
1644,CCDC112
1645,TICAM2
1646,AC010226.1
1647,CDO1
1648,DMXL1
1649,SRFBP1
