,0
0,A1BG
1,A2M
2,A2M-AS1
3,A4GALT
4,AADAT
5,AAMP
6,AAR2
7,AARS
8,AASDHPPT
9,AATK
10,ABAT
11,ABCA1
12,ABCA10
13,ABCA2
14,ABCA3
15,ABCA6
16,ABCA7
17,ABCA8
18,ABCA9
19,ABCB1
20,ABCB10
21,ABCB4
22,ABCB7
23,ABCB8
24,ABCC10
25,ABCC5
26,ABCC6
27,ABCD2
28,ABCE1
29,ABCF2
30,ABCG1
31,ABCG2
32,ABHD11
33,ABHD13
34,ABHD14A
35,ABHD14B
36,ABHD17A
37,ABHD17B
38,ABHD18
39,ABHD5
40,ABHD6
41,ABI1
42,ABI2
43,ABI3BP
44,ABITRAM
45,ABLIM1
46,ABLIM2
47,ABRAXAS1
48,ABRAXAS2
49,ABTB2
50,AC002075.2
51,AC002116.2
52,AC002117.1
53,AC002306.1
54,AC002310.1
55,AC002310.12
56,AC002454.1
57,AC002553.1
58,AC002553.2
59,AC002558.3
60,AC003075.4
61,AC003102.1
62,AC004148.2
63,AC004241.3
64,AC004386.1
65,AC004540.1
66,AC004540.2
67,AC004556.1
68,AC004556.3
69,AC004687.1
70,AC004771.1
71,AC004797.1
72,AC004812.2
73,AC004832.6
74,AC004865.2
75,AC004893.11
76,AC004906.1
77,AC004908.2
78,AC004918.1
79,AC004938.2
80,AC004967.1
81,AC004974.1
82,AC004980.1
83,AC004982.2
84,AC005037.1
85,AC005070.3
86,AC005076.1
87,AC005229.4
88,AC005253.1
89,AC005261.1
90,AC005262.1
91,AC005280.2
92,AC005306.1
93,AC005332.1
94,AC005332.3
95,AC005332.4
96,AC005332.5
97,AC005523.2
98,AC005562.1
99,AC005632.3
100,AC005632.6
101,AC005670.3
102,AC005726.1
103,AC005842.1
104,AC005899.6
105,AC005921.2
106,AC005921.3
107,AC005944.1
108,AC006001.2
109,AC006008.1
110,AC006033.2
111,AC006064.2
112,AC006129.2
113,AC006213.2
114,AC006230.1
115,AC006333.2
116,AC006369.1
117,AC006449.6
118,AC006460.2
119,AC006480.2
120,AC006538.3
121,AC007032.1
122,AC007038.1
123,AC007038.2
124,AC007278.1
125,AC007278.2
126,AC007349.2
127,AC007381.1
128,AC007382.1
129,AC007384.1
130,AC007390.2
131,AC007448.4
132,AC007569.1
133,AC007728.1
134,AC007952.4
135,AC008014.1
136,AC008026.1
137,AC008038.1
138,AC008040.5
139,AC008079.1
140,AC008083.3
141,AC008105.2
142,AC008105.3
143,AC008115.3
144,AC008124.1
145,AC008267.5
146,AC008438.1
147,AC008443.1
148,AC008443.5
149,AC008549.2
150,AC008555.4
151,AC008608.2
152,AC008677.2
153,AC008735.1
154,AC008735.2
155,AC008870.2
156,AC008892.1
157,AC008906.1
158,AC008914.1
159,AC008969.1
160,AC009005.2
161,AC009041.2
162,AC009061.2
163,AC009088.1
164,AC009090.6
165,AC009093.1
166,AC009107.2
167,AC009118.3
168,AC009133.12
169,AC009315.1
170,AC009318.1
171,AC009403.2
172,AC009413.1
173,AC009495.3
174,AC009570.2
175,AC009690.2
176,AC009779.2
177,AC009812.1
178,AC009950.1
179,AC009951.1
180,AC009961.1
181,AC010186.2
182,AC010226.1
183,AC010247.1
184,AC010247.2
185,AC010287.1
186,AC010331.1
187,AC010359.3
188,AC010468.1
189,AC010491.1
190,AC010618.3
191,AC010883.3
192,AC010896.1
193,AC010969.2
194,AC011379.2
195,AC011445.2
196,AC011446.2
197,AC011447.3
198,AC011450.1
199,AC011462.5
200,AC011472.2
201,AC011476.3
202,AC011477.1
203,AC011477.2
204,AC011495.1
205,AC011603.2
206,AC011611.4
207,AC011912.1
208,AC011939.1
209,AC011939.2
210,AC011979.1
211,AC012020.1
212,AC012146.1
213,AC012236.1
214,AC012306.2
215,AC012313.1
216,AC012618.1
217,AC012640.2
218,AC013264.2
219,AC015802.6
220,AC015871.1
221,AC015871.4
222,AC015871.7
223,AC015912.3
224,AC015982.1
225,AC015987.1
226,AC016074.2
227,AC016394.1
228,AC016405.1
229,AC016549.1
230,AC016727.1
231,AC016734.1
232,AC016735.2
233,AC016739.1
234,AC016747.1
235,AC016831.1
236,AC016831.5
237,AC016876.1
238,AC016957.2
239,AC017002.1
240,AC017002.3
241,AC017035.1
242,AC017083.1
243,AC017104.1
244,AC017104.6
245,AC018362.1
246,AC018521.5
247,AC018607.1
248,AC018638.7
249,AC018755.4
250,AC018816.1
251,AC018868.1
252,AC019080.1
253,AC019163.1
254,AC019205.1
255,AC020571.3
256,AC020656.1
257,AC020656.2
258,AC020659.1
259,AC020663.3
260,AC020765.2
261,AC020909.2
262,AC020910.4
263,AC020910.5
264,AC020911.2
265,AC020915.1
266,AC020915.2
267,AC020916.1
268,AC020978.7
269,AC021016.3
270,AC021028.1
271,AC021078.1
272,AC021092.1
273,AC021188.1
274,AC021613.1
275,AC021678.2
276,AC021683.5
277,AC021739.2
278,AC022098.1
279,AC022126.1
280,AC022210.2
281,AC022211.2
282,AC022239.1
283,AC022364.1
284,AC022706.1
285,AC022916.1
286,AC023157.3
287,AC023509.3
288,AC023906.1
289,AC023908.3
290,AC024075.1
291,AC024257.3
292,AC024568.1
293,AC025048.2
294,AC025159.1
295,AC025164.1
296,AC025171.1
297,AC025171.2
298,AC025171.4
299,AC025181.2
300,AC025257.1
301,AC025259.3
302,AC025263.1
303,AC025335.1
304,AC025682.1
305,AC026124.2
306,AC026341.1
307,AC026369.3
308,AC026471.2
309,AC026801.2
310,AC026979.2
311,AC026979.4
312,AC027097.1
313,AC027097.2
314,AC027449.1
315,AC027644.3
316,AC027682.2
317,AC027682.3
318,AC027682.4
319,AC034236.1
320,AC034238.1
321,AC037198.1
322,AC044787.1
323,AC048341.1
324,AC055822.1
325,AC055839.1
326,AC055839.2
327,AC064799.1
328,AC064801.1
329,AC064807.1
330,AC064836.3
331,AC067752.1
332,AC067852.2
333,AC068338.2
334,AC068389.3
335,AC068587.4
336,AC068620.1
337,AC069360.1
338,AC069544.1
339,AC072061.1
340,AC073046.1
341,AC073111.4
342,AC073115.2
343,AC073130.3
344,AC073283.4
345,AC073320.1
346,AC073389.1
347,AC073840.1
348,AC073861.1
349,AC073896.4
350,AC074044.1
351,AC074050.4
352,AC074212.1
353,AC078846.1
354,AC079209.1
355,AC079250.1
356,AC079305.3
357,AC079414.3
358,AC079767.4
359,AC079781.5
360,AC079922.1
361,AC079922.2
362,AC083799.1
363,AC087164.1
364,AC087190.1
365,AC087276.1
366,AC087343.1
367,AC087500.1
368,AC087623.2
369,AC087633.2
370,AC087645.2
371,AC090114.2
372,AC090152.1
373,AC090204.1
374,AC090498.1
375,AC090559.1
376,AC090617.10
377,AC090948.2
378,AC090948.4
379,AC091153.1
380,AC091181.1
381,AC091271.1
382,AC091390.3
383,AC091729.3
384,AC091982.3
385,AC092053.3
386,AC092069.1
387,AC092117.2
388,AC092155.2
389,AC092279.1
390,AC092329.4
391,AC092338.3
392,AC092445.1
393,AC092580.4
394,AC092620.2
395,AC092645.2
396,AC092683.1
397,AC092691.1
398,AC092718.1
399,AC092835.1
400,AC092910.3
401,AC092944.1
402,AC093249.6
403,AC093323.1
404,AC093323.3
405,AC093627.5
406,AC093673.5
407,AC093752.1
408,AC093827.4
409,AC096564.1
410,AC096579.7
411,AC096667.1
412,AC097376.2
413,AC097382.3
414,AC097534.2
415,AC098484.4
416,AC098487.1
417,AC098818.2
418,AC098850.3
419,AC099336.2
420,AC099343.3
421,AC099522.2
422,AC099524.1
423,AC099568.2
424,AC099689.1
425,AC099811.4
426,AC100801.1
427,AC100810.1
428,AC100812.1
429,AC100830.1
430,AC103691.1
431,AC103702.2
432,AC104109.2
433,AC104162.2
434,AC104389.1
435,AC104506.1
436,AC104532.2
437,AC104564.3
438,AC104564.5
439,AC104590.1
440,AC104596.1
441,AC104695.3
442,AC104695.4
443,AC104699.1
444,AC104794.2
445,AC104820.2
446,AC104958.2
447,AC104984.3
448,AC104986.2
449,AC105206.3
450,AC105285.1
451,AC105446.1
452,AC106707.1
453,AC106795.2
454,AC106872.2
455,AC107075.1
456,AC107214.1
457,AC107375.1
458,AC107884.1
459,AC107959.1
460,AC108047.1
461,AC108134.2
462,AC108134.3
463,AC108693.1
464,AC109326.1
465,AC109826.1
466,AC110921.1
467,AC110995.1
468,AC111182.1
469,AC112191.2
470,AC112907.3
471,AC113367.1
472,AC113398.1
473,AC113404.3
474,AC113410.3
475,AC113410.4
476,AC113935.1
477,AC114491.1
478,AC114728.1
479,AC114956.3
480,AC115618.1
481,AC116366.1
482,AC116366.6
483,AC116407.2
484,AC116533.1
485,AC116913.1
486,AC118658.1
487,AC119044.1
488,AC119396.1
489,AC122718.1
490,AC123512.1
491,AC124016.1
492,AC124016.2
493,AC124068.2
494,AC124283.1
495,AC125494.1
496,AC127070.4
497,AC127521.1
498,AC127526.4
499,AC130469.1
500,AC131009.4
501,AC131971.1
502,AC132192.1
503,AC132192.2
504,AC132872.1
505,AC132872.4
506,AC133065.1
507,AC133065.3
508,AC133134.1
509,AC133550.2
510,AC133644.2
511,AC135050.6
512,AC135507.1
513,AC136475.2
514,AC136475.3
515,AC136632.1
516,AC137630.3
517,AC137767.1
518,AC137932.3
519,AC138393.1
520,AC138969.1
521,AC138969.4
522,AC139530.1
523,AC139887.2
524,AC139887.4
525,AC141424.1
526,AC144530.1
527,AC144652.1
528,AC145124.1
529,AC145285.6
530,AC159540.1
531,AC159540.2
532,AC211476.2
533,AC215522.2
534,AC231981.1
535,AC233976.1
536,AC234582.1
537,AC239799.2
538,AC239868.1
539,AC240274.1
540,AC241585.2
541,AC243829.2
542,AC243829.4
543,AC243960.3
544,AC244033.2
545,AC244154.1
546,AC244213.1
547,AC245014.1
548,AC245014.3
549,AC245060.4
550,AC245100.8
551,AC245128.3
552,AC245140.2
553,AC245297.2
554,AC245297.3
555,AC245407.2
556,AC245595.1
557,AC246785.3
558,AC246787.1
559,AC253572.1
560,AC253572.2
561,ACACA
562,ACACB
563,ACAD11
564,ACAD9
565,ACADL
566,ACADS
567,ACADVL
568,ACAP2
569,ACAP3
570,ACAT1
571,ACAT2
572,ACBD4
573,ACBD5
574,ACBD6
575,ACD
576,ACE
577,ACHE
578,ACIN1
579,ACKR1
580,ACKR3
581,ACLY
582,ACO1
583,ACO2
584,ACOT11
585,ACOT13
586,ACOT4
587,ACOT7
588,ACOT8
589,ACOX3
590,ACP1
591,ACPP
592,ACSBG1
593,ACSF2
594,ACSF3
595,ACSL1
596,ACSL3
597,ACSL5
598,ACSL6
599,ACSM3
600,ACSS1
601,ACSS2
602,ACSS3
603,ACTA2
604,ACTB
605,ACTG2
606,ACTN1
607,ACTR10
608,ACTR1A
609,ACTR1B
610,ACTR2
611,ACTR3
612,ACTR8
613,ACVR1C
614,ACVRL1
615,ACY1
616,ACY3
617,ACYP2
618,ADAL
619,ADAM12
620,ADAM15
621,ADAM17
622,ADAM19
623,ADAM23
624,ADAM28
625,ADAM8
626,ADAM9
627,ADAMDEC1
628,ADAMTS10
629,ADAMTS12
630,ADAMTS17
631,ADAMTS2
632,ADAMTS5
633,ADAMTS9
634,ADAMTS9-AS2
635,ADAMTSL3
636,ADAMTSL5
637,ADAP1
638,ADAR
639,ADAT2
640,ADCK1
641,ADCY3
642,ADCY4
643,ADD1
644,ADD3
645,ADGRA3
646,ADGRB1
647,ADGRE1
648,ADGRE2
649,ADGRE5
650,ADGRG1
651,ADGRG3
652,ADGRG5
653,ADGRL1
654,ADGRV1
655,ADH1B
656,ADHFE1
657,ADI1
658,ADIPOR1
659,ADIPOR2
660,ADIRF
661,ADNP-AS1
662,ADO
663,ADORA2A
664,ADORA2A-AS1
665,ADORA3
666,ADPRH
667,ADPRHL2
668,ADRB2
669,ADRBK2
670,ADSS
671,ADSSL1
672,ADTRP
673,AEBP1
674,AF117829.1
675,AF127936.2
676,AF131215.4
677,AF131215.6
678,AF165147.1
679,AF274853.1
680,AF274858.1
681,AFAP1L2
682,AFF3
683,AFTPH
684,AGA
685,AGAP2
686,AGAP6
687,AGAP9
688,AGBL3
689,AGBL5
690,AGFG1
691,AGK
692,AGL
693,AGMAT
694,AGO2
695,AGPAT1
696,AGPAT3
697,AGPAT4
698,AGPAT5
699,AGPS
700,AGR2
701,AGRN
702,AGRP
703,AGTPBP1
704,AHI1
705,AHNAK
706,AHR
707,AHSA1
708,AHSA2P
709,AIF1
710,AIFM2
711,AIFM3
712,AIG1
713,AIM2
714,AIMP1
715,AIMP2
716,AJUBA
717,AK1
718,AK4
719,AKAP1
720,AKAP10
721,AKAP11
722,AKAP12
723,AKAP13
724,AKAP2
725,AKR1B1
726,AKR1C2
727,AKR1C3
728,AKTIP
729,AL009174.1
730,AL009179.1
731,AL020997.5
732,AL021155.5
733,AL021707.6
734,AL021707.7
735,AL022067.1
736,AL022157.1
737,AL022328.4
738,AL022345.4
739,AL024508.2
740,AL031432.4
741,AL031595.2
742,AL031728.1
743,AL031772.1
744,AL031777.3
745,AL031848.2
746,AL033519.2
747,AL034397.3
748,AL035446.1
749,AL035563.1
750,AL035587.1
751,AL035587.2
752,AL035661.2
753,AL035701.1
754,AL049557.1
755,AL049597.2
756,AL049840.1
757,AL049840.5
758,AL078590.2
759,AL079342.1
760,AL080276.2
761,AL096870.8
762,AL109741.2
763,AL109811.2
764,AL109955.1
765,AL110114.1
766,AL117336.1
767,AL117339.5
768,AL117379.1
769,AL118558.3
770,AL121658.1
771,AL121839.2
772,AL121871.1
773,AL121944.1
774,AL122020.1
775,AL132639.2
776,AL132709.8
777,AL133243.3
778,AL133415.1
779,AL133453.1
780,AL133523.1
781,AL135905.2
782,AL135925.1
783,AL136038.5
784,AL136295.7
785,AL136419.3
786,AL136454.1
787,AL136962.1
788,AL136968.2
789,AL137003.2
790,AL137060.3
791,AL137779.1
792,AL137857.1
793,AL138762.1
794,AL138785.1
795,AL138799.3
796,AL138963.3
797,AL138963.4
798,AL139011.1
799,AL139020.1
800,AL139095.2
801,AL139100.1
802,AL139246.3
803,AL139246.5
804,AL139330.1
805,AL157394.3
806,AL157895.1
807,AL157938.1
808,AL157938.2
809,AL158055.1
810,AL158071.3
811,AL158071.4
812,AL158152.1
813,AL158163.1
814,AL158212.2
815,AL161421.1
816,AL161457.2
817,AL161781.2
818,AL161787.1
819,AL161909.1
820,AL162231.1
821,AL162231.2
822,AL162253.2
823,AL162377.1
824,AL162390.1
825,AL163051.1
826,AL353194.1
827,AL353593.1
828,AL353622.1
829,AL353708.3
830,AL353763.2
831,AL354733.3
832,AL355032.1
833,AL355309.1
834,AL355338.1
835,AL355488.1
836,AL355816.2
837,AL355922.1
838,AL355999.1
839,AL356273.3
840,AL356432.3
841,AL356488.3
842,AL356585.1
843,AL357033.4
844,AL358333.3
845,AL358472.1
846,AL358852.1
847,AL359198.1
848,AL359513.1
849,AL359636.2
850,AL360178.1
851,AL360270.1
852,AL365203.2
853,AL365295.1
854,AL365357.1
855,AL365361.1
856,AL390728.6
857,AL390729.1
858,AL391056.1
859,AL391069.3
860,AL391832.2
861,AL392086.3
862,AL392172.1
863,AL445472.1
864,AL445524.1
865,AL445686.2
866,AL449106.1
867,AL450326.1
868,AL450352.1
869,AL450405.1
870,AL451050.2
871,AL451085.1
872,AL451085.2
873,AL451165.2
874,AL499604.1
875,AL512625.1
876,AL512625.3
877,AL512791.2
878,AL513303.1
879,AL513365.1
880,AL589843.1
881,AL590006.1
882,AL590068.4
883,AL590556.1
884,AL590705.1
885,AL590764.1
886,AL592148.3
887,AL592183.1
888,AL592295.4
889,AL592295.5
890,AL592429.2
891,AL592435.1
892,AL596094.1
893,AL606760.3
894,AL606807.1
895,AL606834.2
896,AL627171.1
897,AL627171.2
898,AL645568.1
899,AL645728.1
900,AL645941.3
901,AL669983.1
902,AL691432.2
903,AL731577.2
904,AL928768.3
905,ALAD
906,ALAS1
907,ALDH18A1
908,ALDH1A1
909,ALDH1B1
910,ALDH2
911,ALDH3A2
912,ALDH4A1
913,ALDH5A1
914,ALDH9A1
915,ALG1
916,ALG10B
917,ALG12
918,ALG5
919,ALG9
920,ALKBH1
921,ALKBH2
922,ALKBH4
923,ALKBH5
924,ALKBH6
925,ALOX12-AS1
926,ALOX5AP
927,ALPK1
928,ALPK3
929,AMBRA1
930,AMDHD2
931,AMFR
932,AMHR2
933,AMMECR1
934,AMMECR1L
935,AMN
936,AMN1
937,AMOTL1
938,AMPD1
939,AMPD3
940,AMPH
941,AMZ2
942,ANAPC15
943,ANAPC16
