,0
367,AL033519.2
368,AL034379.1
369,AL034397.3
370,AL035071.1
371,AL035563.1
372,AL049873.1
373,AL050331.1
374,AL078604.1
375,AL079338.1
376,AL079342.1
377,AL080243.2
378,AL117339.5
379,AL122020.1
380,AL132656.3
381,AL133243.3
382,AL133260.1
383,AL135905.2
384,AL136126.1
385,AL136295.5
386,AL136380.1
387,AL138785.1
388,AL138799.3
389,AL138963.4
390,AL139020.1
391,AL139095.2
392,AL139100.1
393,AL157895.1
394,AL157938.2
395,AL157938.3
396,AL161787.1
397,AL161909.1
398,AL162578.1
399,AL353678.1
400,AL353763.2
401,AL353898.3
402,AL355032.1
403,AL355075.4
404,AL355309.1
405,AL355881.1
406,AL355987.4
407,AL356273.3
408,AL356653.1
409,AL357060.1
410,AL357143.1
411,AL358472.1
412,AL359504.2
413,AL365357.1
414,AL391832.2
415,AL445472.1
416,AL450063.1
417,AL450405.1
418,AL450998.1
419,AL499604.1
420,AL513365.1
421,AL590867.2
422,AL591846.1
423,AL592284.1
424,AL592429.2
425,AL592494.3
426,AL596275.1
427,AL627171.1
428,AL627171.2
429,AL645924.2
430,AL662844.4
431,AL669983.1
432,AL731557.1
433,AL928768.3
434,AL929472.2
435,ALAS2
436,ALB
437,ALCAM
438,ALDH1A1
439,ALDH2
440,ALDOB
441,ALDOC
442,ALG13
443,ALOX12
444,ALOX5
445,ALOX5AP
446,ALS2CL
447,AMICA1
448,AMMECR1
449,AMN
450,AMZ2
451,AMZ2P1
452,ANGPT2
453,ANGPTL1
454,ANGPTL3
455,ANGPTL4
456,ANK2
457,ANK3
458,ANKDD1A
459,ANKHD1
460,ANKRD10
461,ANKRD10-IT1
462,ANKRD13C
463,ANKRD13D
464,ANKRD27
465,ANKRD28
466,ANKRD33B
467,ANKRD36B
468,ANKRD36BP1
469,ANKRD36BP2
470,ANKRD36C
471,ANKRD37
472,ANKRD44-IT1
473,ANLN
474,ANO9
475,ANPEP
476,ANTXR1
477,ANTXR2
478,ANXA1
479,ANXA2
480,ANXA2R
481,ANXA3
482,AOAH
483,AOC1
484,AOX1
485,AP000347.1
486,AP000547.3
487,AP000769.1
488,AP000936.3
489,AP001024.1
490,AP001160.1
491,AP001189.1
492,AP001324.1
493,AP001972.5
