,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299
Lgr5+ progenitor,Gm26674,Gm33466,Gm48420,Cox8b,H2-M5,1700054A03Rik,Tuba3a,Igkv8-30,Rpusd2,Smc1b,Gm15867,Hist1h4b,Hist1h2bb,Hist1h4c,A530084C06Rik,Hist1h4d,Hist1h2ad,Dtl,Hist1h2bg,Tubb2b,Hist1h4h,Gm11335,Hist1h2ag,Awat2,Pdss1,Hist1h2ah,Gm46411,Gm36388,Hist1h1b,Hist1h2bn,Sycp2l,Gm48510,Gm33973,A930003A15Rik,Hist1h4k,Olfr1369-ps1,Ajm1,2810429I04Rik,Macc1,1700001O22Rik,Pip5kl1,Ighv1-18,BB557941,Bbs5,Erich2os,Bdkrb1,Efcab11,Olfr1175-ps,Tes3-ps,Omd,Ltbp2,Exo1,Gm17783,Tsx,Tsix,Gm13936,Olfr1279,Gm13966,Mis18bp1,Nusap1,Gm40375,Bloc1s6os,Slc27a2,Gm26652,Ovol2,Gzf1,Tpx2,2010308F09Rik,Gm10791,Gm16751,Wfdc2,Gm6787,Kif18b,Klhdc9,Krt15,Top2a,Spo11,Zfp85,Gm37748,Nuf2,1600002D24Rik,Zfp652os,Zfp965,Gm14308,Gm36426,BC055324,Adamts16,Zfp973,Tmem92,Rad51c,1190001M18Rik,Spag5,Dph1,Prkn,4732491K20Rik,Kcnab3,Pcsk1,Aurkb,1810063I02Rik,Rgmb,A730090N16Rik,Rgsl1,Vcan,Shcbp1l,Vmn2r96,Zfp879,6430573P05Rik,Gm12059,Fbxo48,Iqgap3,Mtfp1,Gm19710,Gm50070,Fam169a,Gm15491,E2f7,Aspm,9230102K24Rik,Phxr2,Gm15444,Slc17a8,Zfp697,Gm34922,Casp14,Rtkn2,Gm26822,4930507D05Rik,Gm50254,Gm16741,Gm47392,Arxes2,Psrc1,Frat2,Armc2,Cdk19os,4930547M16Rik,Slc26a8,Gm43403,Aldh8a1,Mcoln3,Gm50068,Kif11,Kif15,A830012C17Rik,A430057M04Rik,Fsbp,Gm47320,4930520O04Rik,Arpp21,Gm47921,Cbs,Car9,Gm38004,Gnat1,Gm38150,Gm28548,Gm36120,Gm11250,Zwilch,Gm41409,Gm39327,Gm30934,Echdc2,Stil,Gm17705,Sfta2,Gm28723,Ang5,Gjb3,Zfp558,Gm47214,Sfn,Gm12974,Oosp1,Ugt1a9,Pgr,Gm30191,Trim63,Aunip,Gm4316,Padi4,Crocc,Olfr95,Zfp988,Gm13205,Rbp7,Gm16188,Krt84,Gm13134,Ces2h,1600027J07Rik,Gm17590,Gm45767,Steap2,Gm10644,Shh,Dpysl5,A030005L19Rik,Gm15614,Eef1akmt1,Ankle1,Poln,Gm17182,Ska3,Thegl,Cdca5,Pbk,Spink2,2310008N11Rik,Gulo,Star,Gm30692,Defa31,1700016H13Rik,Gm17133,3930402G23Rik,Catip,Lig4,Npm2,Gm49164,Gm43137,Gm49894,Gm16537,Gm10845,Ascl2,Iqcd,Adam1a,Ifitm5,Sox21,Gm31645,Gm15718,Gm49768,Scml2,Cuzd1,Gm44759,Tfr2,Gm31749,9130024F11Rik,Plk1,Palb2,Ccdc150,Gm49967,Gm31812,Slc29a4,Gm41396,Olfr718-ps1,Cnga4,Gm42531,Rbfaos,Prss23os,Gm13856,Prc1,Mesp2,Wdr93,Gm44706,Tmem213,Katnal2,Gm49970,Gm26513,Gm45738,Tubgcp5,Gm45235,Hsd17b14,Zfp473,4930403P22Rik,Igkv1-110,Tmem147os,Proser3,Gm36037,Zfp940,1700040L08Rik,Bag2,Zfp114,Gm2895,St8sia3os,M1ap,Vmn1r179,Gm20512,Psg17,Rnf225,Vmn2r29,Fancd2,BC037039,Ccdc192,Mkrn2,Gm15929,Prdm14,Gm15927,Gm17216,Far2os1,Gm15337,Gnb3,A230083G16Rik,Pabpc2,8430426J06Rik,Tex52,Cdo1,Gm10069,Upk3a,Gm44009
Lgr5+ stem,Hopxos,Malat1,Klhl35,Ckap2,Gm12689,Slco5a1,Thap8,Epm2a,4930478M13Rik,Mchr1,Tmem216,Gm45767,Retreg1,Gm9932,Cers6,Cdkn1b,A430106G13Rik,B4galnt4,Cdh9,Gm44287,Ak4,Gm17227,Mc1r,Gm36520,Kcnq1,4930415O20Rik,Gm13270,Sipa1l1,Rimbp3,Rnf151,Aplp1,Vmn1r55,Grhl3,Phtf1os,Gm11739,Gm7598,Rgmb,Sypl2,Zfp2,Gm48882,5830468F06Rik,C430002N11Rik,Tnfsf10,Mybphl,Gm15873,1010001N08Rik,Far2,Bahcc1,Gm32872,Phf2os1,Gm41584,Gm42596,Arxes2,Omd,Tex15,Tesmin,Maats1,Crcp,1600027J07Rik,Olfr107,Apoa2,A930012O16Rik,Sorbs2,Cenpa,Smoc2,A730061H03Rik,Olfm4,Gm11266,Wdr17,Senp8,1700030J22Rik,Serpina10,Zfp786,Gm9989,Gm48619,Fam227a,Zfp456,Il17rd,Zfp459,Zfp964,Olfr157,Gm50203,Ucn2,Ppt2,Cyp2c23,Cd177,Mfsd4b4,Ighv3-6,Ccdc192,Gm49607,Arnt2,Pabpc4l,P2rx3,Nectin4,Bhmt2,A830035O19Rik,5730522E02Rik,Elfn2,Fam166a,Gm10614,Sfrp5,Gm44036,Insc,Fam50b,Gm26568,Steap2,Glrx,Tns3,Chst13,Gm11948,Gpr173,Cyp4f39,Rdh1,Inhbe,Hells,Gm32950,Fv1,Crisp2,Nek5,Serinc4,Gm43126,Gm44955,Gm27241,1700105P06Rik,Olfr279,Gm37724,A930009A15Rik,Ms4a15,Gbp10,Art5,Hist1h2bb,Gm10366,Gm16046,Slc12a2,Ccdc190,4930562C15Rik,Gm9888,Srp54c,Gm17529,Gm15672,Abcc6,Gm17190,Gm36864,Gm16244,Spag6l,Klk1b4,Gm47140,Acot5,3110083C13Rik,Gm15509,Gm12224,A630001O12Rik,A430105J06Rik,Ddo,Scml4,AV064505,Gm26600,Prom1,Taf9,Fam184b,Gm45447,4930566F21Rik,Fam13a,Ghrhr,Gm15294,Cnbd2,1810064F22Rik,Rims4,2210407C18Rik,Majin,Gm14198,Igkv8-30,Cdkl4,A630052C17Rik,Nuf2,Gm16062,Adgrf1,Ect2,Pate7,9630001P10Rik,Vwa2,Sema3c,Slc9a5,Gm16096,4931428F04Rik,Snhg1,Gm36945,Gm31219,Gm45336,1700067K01Rik,Scn2b,Dach2,Gm31698,Gkn3,Gm36548,Tmem266,1700066M21Rik,Samd11,Gm31793,1110038B12Rik,4930590J08Rik,Cpe,Gm16133,Gm12576,Gm37876,Gm20275,Fancd2,AA386476,Cbs,Rdh16,Gm10143,Spin2c,Zfand4,Rnf43,Gm36037,Muc1,Zfp982,Gm33195,Krt35,Adcy6,Catsper2,Mpp3,Adra2a,Ano9,2010109A12Rik,D930007J09Rik,4930429F24Rik,Gm8113,Chp1,Foxq1,Prss8,Lgr5,1810059H22Rik,Gm20628,Gm4544,Gpld1,Acsm3,Gm6288,1700010K24Rik,Rassf10,Gm33091,Gm29684,Cfap47,Slc17a2,Psrc1,Lrrc51,4930533D04Rik,Sectm1a,Gm34567,Gper1,2700054A10Rik,Gm10800,4930506C21Rik,Hist1h3e,Gm30124,Htr4,Cemip,Gm44949,1700011D18Rik,Gm43653,Gm48236,Agr3,Soat1,Srp54b,Gm16726,Hist1h4n,Clca3a2,Hist1h2bn,Clca3b,Cdca7,1810013D15Rik,Kif15,Acot1,4732463B04Rik,Zfp113,Pcdh8,Gm15638,Vmn1r81,Shisa2,Fsbp,Gm830,Tnfrsf19,Hnf1aos1,Atoh7,Efcab11,1700020N01Rik,Gm5420,Myorg,Wdr60,Gm11240,Amd2,1700022I11Rik,Ceacam10,Zfp93,B930059L03Rik,Polr1e,Pla2g1b,Bdh1,GFP-PLUS,Gm20402
Paneth,Gm5464,A830012C17Rik,Gm26747,Gm28723,Mink1,Tpd52l1,Gm9117,H3f3b,Klf6,Itgb1bp2,Gm47708,Slc5a2,Fgfr1op2,BC106179,Bola2,Kif27,1600027J07Rik,Wnt5b,4930549P19Rik,C1rl,Gm34788,Pdrg1,Slc7a11,Mfsd1,Ptma,Leng8,Atg9b,Csnk1d,Gm37748,Col7a1,Selenow,Catspere2,Sh2d4b,Tnrc6b,Soga3,Arfrp1,G530012D18Rik,Dmac2,Gm43936,Gm38973,Padi4,Klhdc7a,4930507D05Rik,Gm10629,Rhd,Apol11b,Igkv1-117,Zc3h13,Syne4,Gm42670,Nup210l,Trpt1,Rgs11,Gm39271,Gm9925,2310011J03Rik,1010001B22Rik,Prr36,Rundc1,Zbtb7a,Hsp90b1,Gm21541,Gm45605,Anxa9,AY036118,Rcn1,A730056A06Rik,Gm44706,Ccr10,Bhmt2,Olfr54,Olfr1419,BC107364,4930509G22Rik,Cox8b,B3gnt6,Gm33447,Olfr1393,Gm15718,Pcdhgb6,Eef1a1,Gm30938,Gm20635,4931440F15Rik,Cyp4f17,Acad10,Gm26621,Fus,Gata5os,Gsr,Lrrc74b,Fam57b,Rtn4r,Mkx,Nupr1,Gm42868,Bambi,Tfpi,Vps37c,Cyb5r2,Prg2,Pla2g10,Zfp36l1,Tnfrsf17,Acvr1c,Iglv1,Nr4a2,Ccdc89,Cblif,Mesp2,Eif3m,Six4,Sct,Gm13966,Igha,Smim38,Gm14207,Hrg,Chac1,Snrnp70,AY761185,Ttc16,Defa21,Flt3l,Defa23,Defa35,Defa25,Gm14851,Defa30,Gp5,Klk1,Defa22,Sptbn5,Defa31,B2m,Gm15293,Gm15292,Paxx,Defa3,Defa5,Defa27,Defa29,Defa2,Defa36,Gm7849,Defa20,Defa32,Defa37,Defa28,Gm7861,Gm5485,Defa26,Defa17,Defa34,Morc4,AY761184,Defa24,Zfp60,Duox1,Tex15,Spata17,H2-K1,Zfp112,Pglyrp1,H3f3aos,Hapln4,Slc23a2,Uhrf2,Impg2,Malat1,Mptx2,Jund,Gm17435,Fn3k,Tnni3,Leng9,Gm5475,Gm31645,Itln1,Mt3,Gm15889,Kcnh3,Gm45877,Atg7,Reg3g,Tmed6,Tmsb10,Zdhhc7,Igkv8-30,Nfe2l3,Gm47467,Iqub,AV064505,Mmp7,Wnt3,Adm2,Aldh3b2,Asb16,Pate7,Gpr173,A430035B10Rik,Vsig2,Hsp90ab1,Mymx,Gm30934,Gm17099,Gnas,2810404F17Rik,Gm32742,2010007H06Rik,Actb,Azgp1,Fzd9,Ubc,Fam214a,Ccno,Gm17133,Mvk,Pnldc1,Spsb4,D930016D06Rik,Wfikkn2,Nek10,Jchain,Klb,Trip10,C4bp,Gm4402,Gm17182,Habp2,Myrip,Hgfac,E530011L22Rik,Wfdc18,Gm26671,Ccl6,Pnliprp1,Samd5,Epm2a,Gm20125,Pnliprp2,Cited2,Gm26648,Insrr,Tmem52,Cramp1l,Ang5,Ang6,2700046A07Rik,Ang4,Slc19a3,Pla2g2c,Gm3924,Kif1c,Inha,Gm6787,Itm2b,Tpt1,Inca1,1700108F19Rik,9530080O11Rik,Upb1,C2cd4c,Gabbr2,Tmsb4x,BC024139,Gm12409,Gm12503,Aldh1l2,Lmbrd2,Spink4,Ggh,Phlda1,Runx1t1,Btnl10,Tmem255a,Clps,Lyz1,Pcdhga2,Gm20632,Sdr16c6,Myl6,Cfi,Osbp2,Pnpla1,Grhl2,Xbp1,Prickle4,Col9a1,Tgtp1,Slc1a4,Cbs,Eif3h,Reg4,Chac2,Gm27153,Pcdhga11,4930406D18Rik,Hba-a2,Gm42939
T cell,Plin5,4932414N04Rik,Grap2,Tnfrsf13c,Gm26843,Gimap9,Gimap7,2010016I18Rik,Pde6g,Cryba2,A430088P11Rik,Pkd1l3,Bcl11a,Sit1,Rgs1,AU020206,Gm42717,Trmo,Tox,Gpr55,Gm16133,Gm44744,Pkib,1700040L08Rik,Tnfrsf25,Capn12,Idnk,Cst7,Tmem59l,5330416C01Rik,Gm31219,Arntl,Igkv8-30,Phxr2,Gm44763,Gm26810,Ighv1-53,Aplp1,Psca,Ly6d,Ctsz,Gm16833,Pip5kl1,Vmn1r203,Gm48007,4930478M13Rik,Tm2d1,Frmd8,Camkk2,Gm12705,1500004A13Rik,Gm48653,BB365896,Epsti1,Dock2,A630035G10Rik,Gm48702,Ppp1r3b,Zfp958,Gm49521,Zmat4,A630023P12Rik,Plcxd1,Cd79b,Aoc2,Bcl2,Nkg7,Serpina3g,Klk8,Cd3g,Cd3d,Cd7,Gm30934,Cd3e,Pdcd1,Gm16537,Gm39228,Trgv2,Lef1,Gm39327,Il12rb2,Mapkapk3,Gm17102,Sla2,Tdrd12,Il7r,Gm12764,Dkkl1,G630030J09Rik,Fxyd5,Tcf7,Arl4c,Cish,Faah,Ighv1-77,Igflr1,Nova1,Cxcr3,4933426K07Rik,Ly86,Thy1,H2-K1,Pik3cd,Gata3,Hcst,1600027J07Rik,H2-Ab1,Prkcq,Gm16132,Rinl,H2-Aa,Fam169b,4930431P03Rik,Il2ra,Zfp36,Pglyrp2,Fyn,Klf1,H2-Eb1,Gm2682,Gm11713,Trat1,Cd79a,Podnl1,Bcl11b,Sytl3,Slfn1,Cd96,Cysltr2,Tcrg-C4,Gimap3,Gm44706,Tcrg-C2,Themis,Ighv1-22,Dusp10,Olfr742,Gm43221,1700067K01Rik,Samd3,Gimap4,Cd226,Prrt1,Gm33973,Tcrg-C1,Crtam,Unc93b1,C4a,Gm43065,Akap14,Ephb6,Trbc2,Gm15472,Eya2,Prss23os,Inpp4b,Samd11,Ptpn22,Itgb7,Psg25,Cd2,Pdk3,Tbc1d10c,Cntn1,Art2b,Trbc1,Nefh,Cd74,Cd8b1,Ikzf2,Tgtp1,Tmem254c,Lrrc4,Abhd8,Iqub,Osm,Il12rb1,Cd160,Trim63,Ifng,Icos,Lcn4,Cd8a,Cd28,Gm30191,Il2rb,Shisa5,Tmem273,Olfr1259,Vmn2r96,Gm15708,Pde3b,Rasgrp1,Sh2d1a,Gzma,Apol7e,Olfr1419,Gm15929,Vipr2,Apol7b,Tnfsf8,Ccsap,4930452B06Rik,Skap1,Clnk,Fam78a,Lzts1,Gm20069,Fasl,Ms4a6b,Emb,Lck,Lat,Ms4a4b,Gzmb,Ctsw,Prf1,Itk,Fzd10,Mef2c,Gm15859,Gm36723,Spn,Dgka,Xcl1,Klrc2,Klrd1,Klre1,Gm16565,Vps37b,Il18rap,D830044D21Rik,Nt5e,Il18r1,Cd247,P2rx7,Dnah2,Traf1,Actn2,Nsg2,Hal,Gpr83,AW112010,Gm41609,Klrb1c,Ipcef1,Zap70,Txk,Arhgap45,Fam189b,Izumo1r,Xlr4a,Prkch,4930447K03Rik,Tbx21,Sh2d2a,Ccl5,Cd6,Selplg,Gpr68,Gm17055,Cd5,Trac,Tnfsf11,Dapl1,Acoxl,Phf2os1,Tnfrsf26,Lrrc71,Lcp2,Sez6l,E230032D23Rik,Trav14d-3-dv8,4930417O13Rik,Cd27,Itgae,Pdk1,Cd4,Duox1,Cxcr6,Saraf,Traj18,Rimbp3,Galnt9,Cd40lg,Gm14718,Itga2b,Ciita,Klrg1,Socs1,Pabpc4l,Platr4,Slc6a13,Chad,Lrtm2,Ret,Tex15,Trdc,Gm32051,Kcnc1
TA,Acss1,Gm39326,Mcm6,Sfn,4930520O04Rik,4930509G22Rik,Fcor,Spx,Gm29542,Fn3krp,Ak9,Ckap2,Mak,Ptgdr,2210414F02Rik,Kifc1,Gm11767,Gm26634,Mmel1,Ppp1r3d,Trim13,Fgf22,Psg25,Hykk,Gm42596,Gm22146,D6Ertd527e,Tmem242,Gm47467,Pdf,Clcn2,1810009A15Rik,Vps25,Gm31408,Gm16540,Irx2,Chrnb2,Dcst1,Gm12932,Olfr366,Cnbd2,Gm13032,Glipr1l3,Hist1h4d,Reg1,4930481B07Rik,Nr6a1,Pla2g12a,Gm35986,Syna,Bcat2,Mirt2,Gm15848,Hsd17b14,Gm17134,Gm26747,4930534D22Rik,Gm12146,Zwilch,4930534H18Rik,Far2os1,Pomgnt1,Gm11457,Ovgp1,Gm5475,A930029G22Rik,Gm15408,Gm48265,Asic3,Tst,4932422M17Rik,Gm28523,4930554I06Rik,5730460C07Rik,Srd5a2,Gm9754,Gm26759,Hes5,Dcdc2a,1700031P21Rik,Gm44647,Spag17,Gm10399,4930592C13Rik,Gm16251,Gtf2h4,Elfn2,Hao2,Cep128,Phgdh,Dhtkd1,Dmac2l,AA465934,2010106G04Rik,Zfp967,H1f0,Gm15441,Gm20628,Esrp1,Slc23a4,Fhl3,Dnaaf4,Pitx1,Rbm20,Mtrr,Fbxo15,1010001B22Rik,Mpp6,Nrtn,Gm49016,Cacna1a,Gm31749,Ldhal6b,St5,A930041C12Rik,Taf9,1700067K01Rik,Gm12248,Irf6,Vmn1r18,Gm31135,Mtfr2,Gm26577,Rangrf,Lig4,Gm48250,Gm49768,Gm44955,Gm21885,Gm16726,Zfp239,Zfp964,Gldc,Gm26704,Amdhd2,Gm42851,Cpe,Gm17077,Gm10300,9430069I07Rik,2700054A10Rik,Hemgn,Gjb2,Rslcan18,Gm16731,Lurap1l,Rtn4ip1,Gm20337,Znhit3,Malat1,Nr0b2,Zfp947,Arl9,Tmem262,Chst13,Gm15979,2310008N11Rik,Rnf43,Arpp21,1700011D18Rik,Hist1h4m,Klk1b4,Gm11695,Gm48693,Gm33467,Gm15294,Serinc4,Smbd1,Gm48899,Gm4035,Gm30015,Col7a1,Gm17182,Rpp40,Ccne1,Enam,Gm45091,Acsm3,Slc17a3,Rexo5,Gm47731,Plin5,Mbl2,Gm5784,Nudt2,Srp54b,Gm32687,Gm9888,Gm26810,2810459M11Rik,Gm38973,Cyp2s1,Olfr715b,4930522L14Rik,Kcnn4,Zglp1,1700020L24Rik,Plcxd1,E230014E18Rik,Gm12705,Gm45885,Gm4737,Gm47545,Aurkb,Zfp711,Hist1h2bb,Gm26717,Plp2,Rgmb,Art5,Apoc4,Gm26648,Gm47271,Necab3,Echdc2,Amacr,Dmbt1,Hrc,Nkx1-2,Mpig6b,1110046J04Rik,Tsx,Gcsh,Zfp551,Serpina1f,Egfl8,Paqr5,Gm50353,Olfr539,Gm43604,Ddias,Hnf4a,Snx7,Hist1h3f,Gm6288,Gpsm2,Gm2788,Gm12953,Rfc4,Psrc1,Gm43585,1700003D09Rik,Ascl2,Gm14827,Lipg,Asz1,Trim45,Pck2,Iqub,Cdc20,Tnfrsf14,Hmgcs2,Gm14399,4933421A08Rik,Prr36,Gnao1,Gm3924,Gm3411,Krt15,Ltbp2,9130019P16Rik,Birc5,4930537H20Rik,Rbp7,Trex2,Lbhd1,B3gat2,Igkv1-110,Gm5420,Nek2,Gas2,Gjb3,B930095G15Rik,Slc13a5,Raet1e,4930470G03Rik,Zbtb8os,Plek2,Gm42064,Ror2,4930423D22Rik,Dbil5,Nkain1,Sh2d4a,Cyp2c23,Hist1h2bl,Arl14,Gm44949,B230317F23Rik,Olfm4,Snhg3,Gm12999,Dctd,Zfp449,Olfr212,Spata17,Gm20402,Majin,Gm26982,Rad18
blood vasc.,Gm47381,Rnf125,A930023M06Rik,9530052E02Rik,Duox1,Srp54b,Sipa1l2,Tcf24,G530012D18Rik,Trpv4,Sfta2,Gm2990,Epn2,Krt78,Afdn,Gm10824,Zfp469,Fbln2,Vmn1r81,Adam15,Gm20125,Nxpe4,Hspg2,Aif1l,Gm44009,Bmyc,Gm10646,F2rl3,Tgtp1,Asz1,Aplp1,Gm15351,Npr3,Pip5kl1,Ces2h,Myo10,Dhh,Bex6,Gm37915,Cdh5,4921507P07Rik,A930041C12Rik,Mlana,Gm10649,Gm10575,St6galnac1,Smtnl1,Tuba3a,Plin5,Gm49957,Map6,1700040L08Rik,Col18a1,Itpkb,Zbtb3,Efhd1,Ighv10-3,Tek,Akap5,Ndst3,Gm45515,Ndst4,Gm43604,Vstm2b,Gm13415,Olfr212,Slc18a2,Nrarp,Map1b,Gm3734,Igf2r,Ubap1l,Pik3c2b,Eng,Depp1,Ctla2a,Zfp69,Gnat1,Spry4,Gm47805,Edn1,Tanc1,Lbx2,Art5,Ifitm5,Gm11381,Vwa1,Tinagl1,Cpq,2610307P16Rik,Lrrc3b,2010310C07Rik,Chrm2,Cald1,Hecw1,Pik3r3,Ighv1-78,Epm2a,Iqub,Ehd4,Ighj3,Gm5420,Jag2,Inhbb,Plat,Wars,Galnt15,Gm20635,Slc29a4,Cdh23,Gm29107,Nat8f1,Blcap,Gm43936,Cpe,Kank2,Hcar1,Ushbp1,Catspere2,Gm28884,Cib3,Shc2,Pecam1,Fat4,Tff2,Tm4sf1,Nuak1,Gm32688,Gm43137,Ankrd33b,Ndrg4,1600027J07Rik,Prickle1,Bvht,Aqp7,Gm17182,Rasip1,Apbb2,Igfbp5,Nos2,Tspan7,Trpv3,Gm49492,Gm9932,Gm16565,Adamts9,Gja5,Acvrl1,Gm43121,Selp,Adamts1,Anxa3,Dnm3,Gm12298,Cenpt,Eogt,Tmem252,Igfbp7,Usp27x,8030455M16Rik,Shroom4,Npff,6030445D17Rik,Crispld1,Ppp1r18os,Gm15294,Pcdh17,Rgcc,Ssu2,Ndn,Jam2,Lifr,Timp4,Cyyr1,Clu,C1qtnf9,Adcy4,Eva1c,Gm44706,Gata2,Ackr1,Syt15,C130074G19Rik,Plxnd1,Sema3g,Thrsp,Cd34,Ptprg,Fam107a,Lpar4,Arl15,Esm1,Il31ra,Mctp1,Mcc,Cxcl12,Itga6,Arap3,Hoxd3,Slc17a3,Aplnr,Samd12,Podxl,Kif26a,Mcf2l,Flt1,Plcb1,Tmem255b,Kctd12b,Thbd,Ly6a,Cd93,Ly6c1,Bdkrb2,Cd200,Tcf15,Gm36756,Vegfc,Upk3bl,Cdc42ep1,Clec14a,C430049B03Rik,Zfp964,Meox2,Gm48617,Scarb1,Pdgfb,Epb41l4a,Plvap,Fabp4,B4galt4,Akap14,Vwf,Mecom,Lims2,Ace,Arhgap31,Setd7,Gm11613,Gm45767,Adgrg1,Dipk2b,Lrrc8c,Nes,Sparcl1,Rapgef3,Unc45b,Tnfaip1,Rflnb,Alox12,Car7,Tmem88,Lama3,Arhgef15,Ankrd29,Magix,Notch4,Palmd,Scgb3a1,Exoc3l2,Ccdc85a,Gm12002,Cdh13,Ramp3,Adgrl4,Jcad,Limch1,Slc26a10,AU021092,Ptprb,Kitl,Fam89a,Adgrf5,Heg1,Snai2,Dram1,Nrp1,Gipc3,Col15a1,Dlk2,Epas1,Adarb1,Fam13c,Esam,Nos3,Col13a1,Cd36,Mir100hg,Zfp979,Fam167b,Slco2a1,Srarp,Il20rb,Entpd1,Grrp1,Plscr2,Tmem44,Gm37587,Sox17,Tdrp
bottom zone enterocyte,Lbr,Pik3r6,Vipr1,Nr1i3,BC037704,Maml3,Gm49282,Abcg8,Gm13710,Arrdc2,Lsm8,N4bp2l1,Dpep1,9530034E10Rik,Tbc1d24,Dhx33,Erlec1,Edc3,Gm48702,Trex2,Shq1,Abtb1,Tfdp1,Wtap,Gm48940,Nipsnap1,Gm4065,Aadac,Abcd1,4930417H01Rik,Entpd7,Mtm1,Unc50,Idh1,Arfgef2,2010203P06Rik,Gm33424,Esrp1,Gata6,Tex12,Idh3g,Bcl2l15,Fer1l4,1810044K17Rik,Me1,Tmem144,Scoc,Panx1,Fam160b2,Ndufv2,Ppargc1a,Tgds,Tgfbrap1,Nrp1,Myo7b,Eral1,Zscan29,Gm16401,Gm2788,Zfp326,Sdsl,Lrrc71,Mthfs,Ccdc47,Tut1,Acaca,Yme1l1,Cab39,Mpst,Eri3,Mgst2,Gm4316,Gm42869,Hist1h4j,Adamtsl4,Prdm15,2210020O09Rik,Rapgefl1,Krt15,P2ry10b,Xpnpep2,Casp3,Prrc2a,Gm15663,Klhl12,Slc4a5,Gstm7,Gstm6,Fam3b,Lpgat1,Decr1,Cldn23,Gstm3,Gsdmc3,Enpp7,Cabin1,Banf2os,Apoa4,Satb2,Naaladl1,Car9,C1qtnf12,Tm7sf2,Zfp729a,Cox7a1,2900005J15Rik,5033403H07Rik,Slc34a2,Dao,2610528A11Rik,Cubn,Ces1f,Dnajb4,Pradc1,Slc16a5,Gm38563,Baat,Sphk1,Angptl8,Pcyox1,Bco2,Nudt4,Srd5a2,Hsd17b6,Il18,Shisa2,Tcf23,Foxj3,Reg3g,Guca2a,Dhrs1,Gm13415,Reg1,Gm11695,Fam210b,Gls2,Slc13a2,Gcnt4,Dlat,A930001C03Rik,Ly6g2,Suox,Plek2,Gstp3,Ocm,Vstm2l,Mgam2-ps,Tmem117,Rbp2,Sult6b2,Reg3d,Tbc1d8b,Pdzk1,Slc28a3,4930509H03Rik,Tkfc,Tmc8,Slc5a8,Trim80,Saysd1,Cyp2b10,3930402G23Rik,Mt2,Chpt1,Gm45076,Slc10a2,Bpnt1,Mfsd2a,Ociad2,2010103J01Rik,Tmem266,Etfa,Cyp4a10,Fgfbp1,Tmigd1,Gstk1,Bst1,Abcc2,Upp1,Ndufs1,Fdft1,Gm29571,Ms4a18,Smlr1,Gpr180,Casp6,F8a,Slc28a1,1810044D09Rik,Scd2,Cbr1,Vnn1,Adh1,Hsd3b3,Mtf1,Ppp1r16a,Mme,Fabp1,D630039A03Rik,Gm11586,Slc9a3,Alcam,2010106C02Rik,Aplp1,Dglucy,Otop3,Fbxo38,Commd5,Gm4285,0610005C13Rik,Tmem253,St6galnac2,Cyp2c66,Ube2v1,Cnnm3,Ros1,Gsta2,Gm10639,Gm3776,Fabp6,Sgk1,Gsta1,Gm3411,Zfand6,Crybg2,Gsta4,Gm12589,Creb3l3,Klhdc8b,Apol8,Gclc,Sema4g,Sin3b,Ugt2b36,Pkm,Tmem184a,Nxnl2,Tst,Cyp2c65,Gm9895,S100g,Ephx2,Pla2g4c,ccdc198,Exoc3l4,Gm43653,Vps26a,Ppfia3,Ugt2a3,Eno1,Plb1,Pimreg,Acot11,Fam151a,Ncoa1,Decr2,2310011J03Rik,Ckb,Adh6a,Gm50070,Smox,Dbndd2,Plut,Cwc25,Sertad1,Adh4,2010001A14Rik,Gm21885,Slx1b,2210407C18Rik,Minpp1,Gm16153,Papss2,Fbxl12,Gm43774,Slc7a15,Slc27a2,Ptms,Pura,Gm4755,Pitx2,Trim62,Caml,Ptpn23,Smpdl3b,Trim38,Tnk1,Rimbp2,Rbp7,Tmub2,Chrna10,Apoo,Rnf126,Tmem238l,Tpgs1,Rnf19b,Gm33051,Rsrp1,Ccar2,Mep1a
