,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299
B cell,PNISR,SERPINA1,HLA-DOA,HLA-DQA2,DDX21,USP38,SRGN,RPS28,ATP5F1,RPL35A,UXT,IGHG2,GZMM,ALDH1A1,IL16,TRAF4,ATF7IP2,CSTB,SPARCL1,CTSD,EEF1A1,FYB,RPL13A,PRKCH,SH3BGRL3,COBLL1,RPL27A,FAM49A,ETS2,PIKFYVE,HVCN1,KRT7,PTPN1,FAM129C,IL7R,PMAIP1,GZMB,COL19A1,OTUD1,OSBPL10,TNFRSF1A,HN1,RPS13,SOD2,VIM,GRB2,LINC01480,CXCR4,UPP1,PEBP1,PPIH,RAC2,TMSB10,MYOF,TRAT1,LAT2,ARPC3,LSP1,CD151,STRBP,ITGB1,CD40LG,DDX39A,RBMS1,RPL21,EIF3L,GRAP,LY86,RPS25,RPS3A,ABCC3,PHACTR1,KRT19,PRKCB,DOK3,KLRD1,RNF125,FOSL2,DAPP1,RNASET2,RPL34,MTRNR2L12,CD3D,HNMT,RPLP2,ALOX5AP,SH2D2A,MDH1,TNFAIP3,GPR171,IFITM3,CCL4,APLP2,YEATS4,IFITM2,TNFRSF12A,TPD52,SYNGR2,RAC1,RHOC,RPLP1,IER5,SP100,MGST1,RHBDD2,TYROBP,RARRES3,MGST3,LRRK1,RASSF6,ID1,SSR4,RPL3,DSTN,SYVN1,LAPTM5,SCIMP,SERPING1,PSMB8,FCHSD2,IGHA2,SHISA8,FAM102A,PLCG2,CST3,CCDC28B,NR4A1,IL32,NQO1,NCF1,MARCKSL1,UQCRC2,STX7,RPS23,RCSD1,CCDC50,PHLDA1,AC079767.4,CORO1A,FKBP11,RIC3,BCL11A,SWAP70,BCAS4,TNFRSF17,PAX5,FGD2,STOM,STAG3,CST7,P2RX5,BASP1,CCL22,ORAI2,PIM2,ST6GAL1,CCL5,SSPN,RASGRP3,RPL26,BANK1,FAM46C,CNTRL,CEBPD,FTH1,ACY3,NFKBID,ARHGAP24,PKHD1L1,PKIG,ADAM28,CTSH,RALGPS2,CCR7,CTSW,SPIB,MZB1,CXCR5,GABARAPL1,CYBA,B2M,MT2A,FCRLA,RP11-231C14.7,MS4A1,SP140,BRI3,FCRL5,SMIM14,TNFRSF13B,DERL3,SMARCB1,SMAP2,CD63,MEF2C,RAB30,AFF3,MARCH1,MAP4K1,RAB13,CD19,LYL1,LY9,LTB,LRMP,TCF4,EAF2,EBI3,AICDA,TCL1A,EDEM1,LMNA,CLECL1,FCRL2,EEF1B2,FAM30A,AIM2,LINC00926,LIMD2,FCMR,LGALS3,WDFY4,CD22,EIF1AY,CD40,EIF2S3,KRT8,KRT18,KLK1,PNOC,AL928768.3,PTPN6,KLF2,CD24,CD83,KDM4B,JSRP1,JCHAIN,CD79B,ITM2B,TNFRSF13C,IRF8,CD79A,TFEB,FCGR2B,BLK,CD27,SEL1L3,IGLC7,POU2AF1,POU2F2,BLNK,SEC11C,IGLC3,IGLC2,IGKJ5,IGKC,IGHM,IGHG4,IGHG3,IGHG1,BTK,IGHE,IGHD,IGHA1,CD74,VPREB3,CHPT1,GNG7,HSH2D,ANKRD13A,S100A6,FCER2,FCER1G,S100A4,S100A11,S100A10,HLA-DRB1,PPP4C,HLA-DRA,RP5-887A10.1,HLA-DQB1,TIMP1,HLA-DQA1,HLA-DPB1,HLA-DPA1,RP11-693J15.5,HLA-DOB,HLA-DMB,HLA-DMA,CD37,HERPUD1,RUBCNL,CD7,HCLS1,GZMA,TLR10,ANXA2,TM4SF1,ANXA1
DC_Langerhans,HHEX,DUSP3,NR4A1,MOB1A,PGAM2,HAAO,DLG4,MT-CYB,UNC119,BCKDK,CD3D,GNAI2,DOK7,GGCT,CYBB,GBP7,ARPC4,MAP3K7,SCX,VPS29,RP11-76E17.3,PRMT2,HPGDS,ATPAF2,KCTD17,TIMM23B,PLA2G4C,CFAP36,CDX2,ATP5F1,FP325317.1,FCGRT,PIM3,FAM49A,TNNI2,SATL1,ITGAX,TACSTD2,ZNF366,NFKBIE,SCARF1,NOTCH4,IL18BP,ANXA5,AP1S3,TNFSF12,ATF3,NR4A3,CHAD,SLC29A1,NRXN2,CDKN1A,AC011747.4,COX5A,CPVL,CRYBG3,KIAA2022,SCN9A,SUSD3,NXT1,AVPI1,RP11-8L8.2,SCPEP1,KLF2,RP11-668G10.2,ACAA1,MEF2C,OPA3,CSNK2B,CCDC88A,NAGA,CD59,YIF1B,P2RY14,CD96,CTNNBIP1,MYOZ1,PALD1,RNPEP,DBI,HLA-DOA,RNF5,UTS2,SEMA7A,PDLIM7,PEA15,RNF144B,MYCL,SERPINF2,SH2B2,APOC2,SH2B3,YWHAH,DLGAP4,PHYHIP,GZF1,DNAJC4,ALDOC,ARPC5,ARPC3,RNASE6,GSTM1,RMND1,DOK1,ARPC2,MT-ND3,DPP3,RHEB,GRASP,BHLHE40,DPYSL2,ZNF804A,GPR157,GPR137B,MT-CO2,ARF3,GNG5,SH3D21,UCP2,SMPD3,CAPG,GNA13,GLIPR2,GLA,SHKBP1,MS4A6A,MRPS15,PRCP,ELAVL4,SPIB,ENTPD1,MPHOSPH8,ZGLP1,EPB41L2,CAMK1,MARC2,PRMT9,MEF2A,RASSF4,GABARAPL2,G0S2,PSMB9,ADCY3,ESYT1,BTBD18,MCOLN2,PTPN6,CACNA2D3,FLT1,FILIP1L,FFAR4,FAM110A,ADRA2B,FES,PYDC1,ARHGAP31,SNX8,OLFM2,KLF4,FCER1A,FCGBP,FAM26F,SNX3,CA2,RALA,PYCARD,RAPGEF4,TYROBP,FAM109A,RASAL1,FLT3,PTMS,PSTPIP2,UBE2E2,PRSS3,ERCC1,ADAP2,TRPM4,PRKAR2B,AIF1,SPI1,PRDM16,SMPDL3B,GDI2,PPM1N,PPM1J,GNA15,ACY3,GNGT2,CARD9,GPAT3,DSE,RGS10,RGS12,RGS19,GPR183,BID,PLEK2,PLD4,GRK3,CASP9,SMCO4,PKIB,RIPK2,GSN,BCO2,PIK3R6,GTF2IRD1,H2AFY,CBR3,PFN1,HCK,ALOX5,DEFA4,HLA-DMA,VAMP8,HLA-DMB,PARM1,HLA-DOB,DAPP1,VASP,PAK1,CTSH,SLC8A1,HLA-DPA1,HLA-DPB1,HLA-DQA1,RP11-404O13.5,HLA-DQA2,HLA-DQB1,HLA-DQB2,CST3,OPN3,CSF2RA,HLA-DRA,HLA-DRB1,CSF1R,HLA-DRB5,HLX,CCL22,HMSD,ATP8B4,IDH2,CPED1,IDO1,COTL1,CCSER1,CLECL1,CLEC5A,CLEC4A,CLDN1,CLCN5,CKLF,CD1A,CIITA,CD1C,CD1E,IDO2,CD207,CHKA,IFI30,CHAF1A,SYNGR2,IGLON5,CFP,CFAP73,IGSF6,ABI3,CD300A,S100B,IL18,CDX1,IL22RA2,ITGB2,JAML,ZNF385A,KCNMB1,NDRG2,TMEM97,TBC1D4,NAALADL1,CDH17,LAMP3,LCP1,LGALS9,SERPINF1,LINC00877,CD86,TMEM14C,CD4,LPAR3,CD83,LPCAT2,LSP1,LST1,CD74,LTB,LY86,MAP2K1,GAS2L3
DC_Mature,EIF3D,SIRPA,EYA4,CTB-58E17.1,CD79B,PAK1,RAPH1,ZNF296,SYNPO2,RASGRF1,NRIP3,SLC1A2,ASMTL,GRM7,BATF3,CST7,IL7R,RP11-307E17.8,ENTHD1,CHST7,TBC1D9,MBD2,DLGAP2,TUBA1C,LINC01358,RGS14,PLP2,RALA,PIM3,RAB11FIP1,MPPED2,FAM168A,SERPINB9,RP11-525A16.4,IGLV4-69,FNBP1,HLA-DRB5,LAP3,PIK3CG,GABARAPL2,IL10RA,REPIN1,RP11-48B3.4,AIRE,CCDC126,CCNI,LYST,CACNA1F,OSTF1,IFI30,KIF2A,IL18,LRRFIP2,ST20,PC,PCBP1,RP11-212I21.2,IGHV5-51,WNT5B,PRKAR2B,GPR137B,ARNTL2,DACT3,ENOX1,MOB1A,NGFR,HLA-DOA,FITM1,S100B,RP11-329B9.4,CEP83,SCN11A,ACOT13,OGFRL1,SH2B3,GRINA,DENND5A,ARHGAP31,NFKB1,MALT1,RP11-2B6.3,EPSTI1,PDZD7,SMOC1,SH3PXD2A,UBE2F,IQCG,GRSF1,SRSF12,MAPK8,SHKBP1,IFNGR2,CXCL11,ANXA7,GSTP1,ETV3,ICAM4,IRF4,ETV6,MTHFD2,MAP3K13,CARD17,H2AFY2,RASSF2,PDCD1LG2,ISCU,IRF8,UVRAG,PRRG4,ALDH2,ANTXR2,CD86,CD83,ITIH1,H6PD,ZNF366,TRAF1,CD80,TRAFD1,RAP2A,RAP2B,PSD3,BCL2L14,TSPAN13,JAK2,CTB-193M12.5,CD74,AOC1,SLC15A3,GSN,TSPAN33,CTA-390C10.9,BCL2L11,ACHE,LRP8,CD40,BCL2A1,LOR,AC011747.4,BIRC3,INSM1,HCK,RAB9A,NDE1,NFKB2,RAB8B,GRK3,IDO2,MARCKSL1,RUFY3,CSTA,RASSF4,GRIN1,SYNGR2,TRIP10,USP12,GRASP,BASP1,GPR183,BMP2K,GPR157,KCNMB1,CFLAR,CD200,CD1E,TBC1D4,TBC1D8,NINJ1,SLC22A23,DAPP1,HLA-DPA1,CSF2RB,HLA-DPB1,HLA-DQA1,CSF2RA,IL4I1,PFN1,KDM2B,CD1B,RP11-202G18.1,HLA-DQA2,TNNT2,TNIP1,IL15,KLF4,HLA-DQB1,PGLS,TNFSF13B,TNFRSF11B,TNFRSF11A,SPI1,TTYH2,NXPH3,CCR7,UPB1,TNFAIP2,ANKRD33B,MCOLN2,CRIP1,NCCRP1,IL13RA1,HLA-DQB2,DPYSL2,RELB,MED13L,TMEM8A,ST3GAL6,HLA-DRA,CCL22,SLC31A2,TUBB2B,RFTN1,LINC01170,TUBB6,KYNU,CCL19,CCL17,SLC41A2,LAD1,DUSP5,MREG,LRRK1,TVP23A,SERPINF2,SLC4A11,EBF4,CLIC2,LAMP3,HLA-DRB1,EBI3,TXN,EDARADD,SERPINF1,NUB1,MYO1G,VMA21,VMO1,G0S2,SLC6A12,CERS6,FSCN1,PPA1,FRMD4A,ANKRD22,NAV1,TYMP,COTL1,SULF2,UGCG,TYROBP,FLT3,SLCO5A1,VOPP1,PTGIR,MOB1B,HMSD,LSP1,CTSH,NRXN2,FILIP1L,ZBTB10,CTSZ,LGALS2,LGALS9,MGLL,NRP2,N4BP2L1,TMEM176B,VTN,ARHGAP22,ROR2,TMEM176A,PXDC1,MIA,MMD,PLEK,TIFAB,ERICH1,ARHGAP10,UBD,NR6A1,TMEM150C,NR4A3,ZFAND5,ZBTB46,CXCL9,POGLUT1,PTPN1,CEP350,TREML1,RNF144B,ID2,CASP7,PNRC1,LY75,FAM49A,TMCC3,SNN,IDO1,CDKN1A
Epithelial,LAPTM4B,MEF2C,MS4A6A,ZDHHC1,MYO5A,RAN,EVL,IQCK,SPN,F11R,SEPT6,SCAND1,CUX1,SPTBN1,ETS1,NCKAP1,BNIP3,FKBP5,ZNF821,DSTN,CYR61,BGN,BUD31,CD44,IQGAP2,GALE,SMDT1,LBH,KDELR1,TFF2,CNIH4,OSTF1,SPCS3,CKAP4,RCN1,PSMD4,CXCL2,LSP1,S100A13,ARPC1B,PHB,CDKN2A,NEDD4L,THAP2,SPTSSA,CLDN5,DUSP2,RSRP1,TRIM16,GIMAP4,GADD45GIP1,GLIPR1,TAOK3,CHI3L1,LCK,SLC34A2,RPL37A,TKT,BANF1,LDHA,IL16,PPM1K,MRPL14,MT-CYB,SNX9,SCNM1,MAL2,N4BP2L2,HMGB3,SPI1,UXT,BCL2A1,AGER,DDX24,GLIPR2,INPP5D,ATP5G3,BTG2,PRSS8,LPCAT1,AFDN,S100A16,CMBL,CXCR4,APOC1,GDF15,CD40,SLC12A2,RPS18,TAF10,RPL36A,CYP4B1,RPS27A,CLTC,KLK11,CLTA,RASD1,RASGRP2,SH3BGRL3,DDR1,GSTA1,STK17B,VAMP5,GSDMD,AGR3,PPP1R14B,KRT7,SAMSN1,MT-CO3,GPR65,SARAF,UCKL1,ARHGAP30,SAA1,SPOCK2,VEGFA,TNFAIP3,RPL31,HCFC1R1,HCLS1,CLDN18,CCT5,TGFB1,USP54,PFDN5,TRAC,SPARC,ANGPTL4,CKB,CTBP2,GNAI2,ADH1C,PDZK1IP1,AIF1,CD247,MET,COMMD6,ALOX5AP,LTB,TNFRSF1B,ROMO1,RPL19,ID1,ITGB2,CTNNA1,HLA-DPA1,CENPF,IRX2,ENO1,ELF1,SELK,SLIRP,ATP1B1,ACTA2,CELF2,CD7,SS18L2,DDX5,CD79A,IKZF3,CTTN,A2M,IGLC2,AKNA,RUNX3,PON2,AKR1C1,AKR1C2,CORO1A,LGALS9,TBC1D10C,ELF3,MPZL2,EMP2,RCSD1,EPCAM,LCP1,LCN2,CP,LAPTM5,REL,STRA13,ANKRD12,RGCC,RGS1,KRT8,EHF,ANXA2,KRT5,KRT19,KRT18,KRT17,CREM,LMO7,MRPS26,SOX4,F3,STK4,KLF5,RHOG,SH3BGRL,PIGR,RNASE1,SFTPC,SFTPB,MT-ND4,SFTPA2,NKX2-1,ADIRF,SFTPA1,CLDN4,ARHGDIB,SFTA3,SFTA2,FCER1G,PGC,MUC1,PFDN2,FERMT3,PERP,FLRT3,LST1,FOLR1,ITM2B,VIM,RAC2,ITGB6,TYROBP,TXNIP,CTNNB1,FXYD5,TXN,IRX3,CEACAM6,GDI2,ZFP36L2,B2M,WFDC2,TFF3,IGFBP2,CD74,NAPSA,ACTG1,CD53,CXCL17,CD52,IFI27,TACSTD2,CD48,SPINK1,RAB25,SCGB3A1,MGST1,GMFG,CD3D,CD37,BEX3,CYB5A,ACAP1,SPINT2,CD27,CD24,CYBA,RPL37,SLPI,VSIG2,GPRC5A,RPL8,SRGN,SMAP2,MALL,BTG1,GSTP1,NQO1,PSMB5,GYPC,NDUFS2,C4BPA,S100P,CYTIP,HLA-E,S100A6,HLA-DRB1,HCST,HLA-DRA,HLA-DQB1,HLA-DPB1,S100A14,SMIM22,HLA-C,PTPRC,HLA-B,HLA-A,HDGF,HDLBP,TSC22D3,PTPN22,TSC22D1,S100A10,MDK
LRRC15_myofibroblast,TEAD1,LL21NC02-21A1.1,TIMP2,PLXDC1,RP13-631K18.5,SAMD11,PXDC1,RAB11A,TWIST2,BFSP1,ARMCX1,GPNMB,POLI,FERMT2,AC112721.1,EGFL6,FAM3A,AR,CBR1,RASGRF2,ADAMTS5,LPP,TMEM263,DAPK3,CTD-2532K18.2,DPYSL4,COL27A1,SMOC2,ALDH2,NUPR1,MSC,TDO2,ADORA1,SEMA5A,ECM2,CDH11,PPIB,PTPRD-AS1,SCN7A,FILIP1L,SEPT8,SERPINH1,RCN1,LGALS1,MEOX2,RARB,WNT2,FNDC1,MFAP2,VKORC1,PARP9,COMP,CASC4,MICAL2,FRMD6,EMP1,VASN,NID2,SUGCT,ABHD4,PDGFRB,CD59,CTD-2334D19.1,CTGF,TEX29,LRRC15,CTSF,ADAMTS2,FGFR1,UNC5B,NEAT1,BICC1,DSEL,ACTA2,PRRX1,TCEAL7,SELM,ANKRD35,ASPN,PTRF,PTN,FGF1,ALG14,DEPDC7,GJA1,SCARB2,PKIG,TCF4,TCEAL9,CHN1,CHRDL1,TBX5,TBX3,CLMP,CNN3,TAGLN,COL10A1,CD248,COL11A1,COL12A1,COL14A1,CCL26,COL15A1,COL1A1,COL1A2,CCDC80,COL3A1,COL5A1,COL5A2,COL6A1,COL6A2,COL6A3,COL8A1,COLEC12,CORIN,CPE,SYDE1,CREB3L1,CRISPLD2,SUSD5,CALU,CRYAB,CALD1,SULF1,CSRP2,CTD-2171N6.1,CTHRC1,CA9,CA12,C1S,C1R,CTSK,CYBRD1,CYR61,DACT1,TGFB1I1,DCN,DIO2,TGFB3,SPOCK1,DIRC3,TGFBI,THBS2,DKK3,THY1,SPHK1,SPARC,ECM1,EDNRA,EFEMP2,BGN,EGLN3,BEND6,EGR1,SNAI2,ELN,ENPP1,EPB41L2,SLC39A14,SLC38A5,TIMP3,FAM20A,FAM43B,SGIP1,FAP,FBLN1,SFRP4,FBXO17,SFRP2,FIBIN,SERPING1,TMEM158,TMEM176A,SERPINF1,FMO1,FN1,ATF3,FSTL1,GABRB2,SDC2,TMEM45A,TMEM47,GAP43,SCG5,GFPT2,GLIS1,SBF2,GLT8D2,VAMP5,RUNX1T1,GPR176,RRAGC,RRAD,VCAM1,GPX8,GREM1,VCAN,GRP,RPS27L,TPBG,GUCA1A,HAPLN3,TPM1,HEPH,HES1,HHIP,HOXB6,TPM2,VGLL3,HS3ST3A1,HSPB7,TPM4,HTRA1,APCDD1L,TPST1,RP11-90J7.3,IFITM3,IGF2,IGFBP5,IGFBP7,RP11-400N13.3,INHBA,ISLR,ANTXR1,KCNS3,RORB,KDELC1,KDELR3,RND3,RIN2,RFX8,ANGPTL2,RCN3,RBP1,LINC00862,LINC01615,LMOD1,LOX,LOXL1,LOXL2,LPAR1,LRP1,LRRN4CL,LUM,MAFB,RARRES2,MEG3,MFAP5,MFGE8,MME,MMP1,MMP11,AEBP1,MMP14,ADM,MMP2,MOXD1,MRC2,PTX3,MSRB3,MT-ND3,MXRA5,MXRA8,MYL9,TWIST1,PTK7,PRSS23,NBL1,PRR16,NEGR1,PRKCDBP,NETO1,NFE2L1,AC112721.2,XG,AC112715.2,NNMT,NPTX2,NRK,NTM,NXPH3,OLFML2B,WNT5A,P4HA2,AC010987.6,PALLD,PAM,PANX1,POSTN,PODNL1,PMP22,PCOLCE,PDE1A,PLPP4,PDGFRA,PDLIM3,PDPN,WDR86,PLAT,UBE2QL1
Macrophage,FAM105A,C5AR1,RPL30,PMP22,PFKL,CHIT1,SDHB,ZFAND5,LGALS1,NAMPT,MALAT1,ISG20,CYFIP1,MIF,IL4I1,CD1B,CD1D,GNAI2,CAMK1,CD3D,RPL13,P4HA1,SH3BGRL3,SCNM1,MMP12,UCHL3,CHP1,TRPM2,SMS,ALKBH7,OTOA,SLC28A3,SLC11A1,NAIP,CPED1,AP1S2,LINC00106,CXCL8,VPS35,CD300C,COL8A2,TMEM176A,THBD,AP2S1,CHMP1B,GBGT1,ADAP2,MARCO,ADAMDEC1,CHMP4B,MB21D2,NFKB1,ARL8B,G0S2,FZD2,PLSCR1,MFSD1,RHOQ,NME2,LY86,MGAT1,EEF1A1,TNFAIP8L2,LTA4H,ITPR2,ASGR2,THAP2,PLIN2,SLAMF9,DNAJA4,LRP1,RHOB,TLR2,LPCAT2,PPP2R5C,DOCK4,C1QA,SLC31A2,CORO1C,NPC2,PLD4,NEAT1,COTL1,RP11-212I21.2,VSIG4,TALDO1,LINC01094,CEBPB,HSPA6,HLA-DRA,TOR2A,FRMD4A,GNAQ,GNB4,HLA-DQB1,KCNJ5,CSTB,TMEM150B,CAPG,SOD2,CD4,ACSL1,CD3E,INSIG1,PKD2L1,HLA-DQA1,ATP6V0D2,MMP19,ANPEP,ATP6V1B2,NDUFA2,RNASE6,HLA-DPA1,RNF130,SGK1,RNF144B,ARHGAP18,CSNK2B,TMEM176B,VAMP8,CD300A,ST3GAL6,PSTPIP2,CTSB,VDR,ACE,LGALS2,GPR84,PTGS1,EREG,IL13RA1,AP001055.6,GRINA,VDAC1,PHF5A,RPS27,ZGLP1,HLA-DOA,IL7R,IER5,GRN,BNIP3L,CHCHD10,HLA-DMB,SMIM3,NUDT16,IFI27,GSTO1,EPB41L3,LDHB,MYCL,STX11,CCR1,H2AFY,PXDC1,OPN3,BCL2A1,LAMTOR2,CFP,TSPO,QKI,THEMIS2,PEA15,LACTB,CREG1,HBEGF,RAB12,S100A8,IL1B,RAB31,RAP2A,HCK,CLEC11A,SLC43A2,RAB3IL1,HGF,PDXK,CTSG,PDGFC,FBN2,SIRPA,BID,SAMHD1,KLF4,CCL3,CCL7,SLC8A1,BLOC1S1,RAB32,RAB20,PYCARD,HK2,BCAT1,CD14,CD163,HLA-DMA,RASSF4,GSN,PTPRE,CD1E,CSF1R,CSF2RA,KCTD12,GPX1,GPNMB,ATP6V1F,HLA-DPB1,CST3,KCNMB1,PSAP,CST6,PRTN3,CD33,LILRB4,CSTA,HLA-DQA2,ALCAM,DAB2,TMIGD3,CD68,RP5-899E9.1,GNA13,COX5A,TYROBP,CCDC170,CYP2S1,PPT1,CYBB,GLUL,TYMP,RGS10,HMOX1,HNMT,ATF3,LMO2,GK,LST1,PPIF,LYZ,SPI1,MAFB,GAPT,SPP1,SPRED1,PLXDC2,DOCK10,MGST2,PLAUR,PLA2G7,SERPINF2,MIR3945HG,CEBPD,SLC1A3,FPR3,MMP9,DPYSL2,TNFSF13B,MRAS,DSC2,MRC1,FN1,MRPL23,MS4A6A,MS4A7,SH2B3,FGL2,CES1,APOC2,SLC16A10,FCN1,FCGRT,FCGR2B,CTSZ,CACNA2D4,FCGR2A,FCER1G,NAGA,CTSH,IFI30,FBP1,TREM1,TREM2,NCF2,TGFBI,FAM49A,FAM26F,AIF1,PAPSS2,CLEC7A,IGSF6,SLAMF8,FABP5,CIITA,CLEC5A,ETS2,ELANE,SIGLEC12,OLR1,ZNF385A,CLEC10A
Macrophage_Alveolar,CLEC12A,IRF8,TMEM91,KCNK6,RP11-1017G21.5,CTNNB1,HLA-A,TNFSF12,SH2B3,TLR4,ALOX5AP,CD69,CCL7,RAB31,RBX1,TSC22D3,BTBD1,CSTB,TMEM167A,CLEC4E,METTL10,GPX1,GRN,AGRP,PYCARD,TLCD2,AIF1,GS1-600G8.5,GSN,RAB20,STAC,ST3GAL6,ZNF526,RAB32,GYPC,ALDH1A1,ALDH2,HAVCR2,ALOX5,FABP4,HCK,RAB8A,PRAM1,ELK1,ZNF385A,GPD1,ANPEP,TMEM170B,SPOCK2,ANXA5,HK3,EIF4EBP1,HLA-DMA,AP1S2,HLA-DOB,HLA-DPA1,AP2S1,STX12,PPARG,HLA-DPB1,SPINK1,POU2F1,POMP,HLA-DQA1,HLA-DQB1,SPI1,HLA-DRA,HLA-DRB1,HMOX1,HNMT,EFHD2,APOC1,EFCAB13,APOE,PLSCR1,PLEKHM1,IDH3G,IDO1,PLEK,IFI30,PLAUR,GNG5,GNB4,RASSF4,ZMYND15,SNX3,SNX22,DPYSL2,ADAMTSL4,GNAO1,ARMCX1,SNX10,ARPC1B,TGM2,GNAI2,ADAM17,ARPC3,ARPC5,ADAD2,GLUL,ARPIN,TNFAIP8L2,TGFBI,ARRDC4,RBP4,IL18,IL1B,PFN1,PFKL,ASGR1,FAM214B,DNAJC5B,INHBA,DNAH17,TFPT,SMIM14,IQSEC3,SMCO4,RETN,PCOLCE2,ATG3,DIRC2,GLIPR2,PBX3,ITGB2,ATP5C1,ATP5G2,TPMT,TFEC,ATP5L,SLCO2B1,JAML,ATP6V0D1,ATP6V1F,SLC8A1,FAM26F,OSTF1,GK,RGS10,OSCAR,RGS12,SLC7A7,TRAC,OLR1,OASL,KCNMA1,RGS18,B3GNT5,KCTD12,NUPR1,FAM49B,YIF1B,CYSTM1,CYP27A1,CYBB,BATF3,KLF4,RP3-460G2.2,CXCL5,NPM3,ACAA2,NPC2,CTSS,FAM89A,TEX14,RILP,CTSH,BLOC1S1,FAM96A,RIN3,GDI2,BLOC1S2,RIPK2,BLVRB,CTD-2319I12.2,GCA,NIPSNAP3A,LAMTOR2,BRI3,CSTA,CST3,LCP1,CSF2RA,C1QA,C1QB,C1QC,NDUFA7,TRHDE,SLC19A3,LGALS1,C8B,LGALS2,LGALS9,NDRG2,RNF144B,CPVL,NCF2,WDR41,SLC15A3,COX7A2L,SLC11A1,WDFY4,COTL1,RP5-839B4.8,FCER1A,NAAA,SLAMF8,FCER1G,CAPG,TRIQK,VSIG4,FCGBP,LINC01272,MTMR10,VRK2,MTHFD1L,TRPC6,FCGRT,SIGLEC1,LINC01503,MT-ND3,LPL,VMO1,LRP1,VIM,MSRA,MS4A7,MS4A6A,MS4A4A,CLEC9A,CLEC7A,RPS27L,CLEC4A,LRRK1,VAMP8,LSP1,CKM,CKLF,LST1,RRAGD,UTF1,CCDC88A,CCDC90B,CCL17,CCL18,FUOM,CCL20,LY96,FGD2,CHP1,CHMP5,MRC1,SERPINF2,FTCDNL1,SERPINF1,LYZ,MPHOSPH6,SERPINB8,MOB1A,MAFB,MNDA,SERPINB1,MMP19,TUBB6,CCSER1,MALAT1,FHAD1,SEPT4,S100A10,FHL1,UPP1,CFD,CD1E,MAP3K8,CES1,CD300LF,S100B,RP11-356N1.2,CD3D,TYMP,TYROBP,CD68,CD74,MARCO,FOLR3,RP11-37B2.1,MINOS1,RP11-404O13.5,CEBPA,CD86,FLT3,UCP2,SDHB,RP11-443B7.1,UBASH3B,MCEMP1,MGAT1,UBE2E2,SCCPDH,PARVG
