,0
382,S100A12
383,S100A7
384,S100A6
385,S100A2
386,S100A14
387,S100A13
388,S100A1
389,RP1-178F15.4
390,CHTOP
391,CREB3L4
392,HAX1
393,IL6R-AS1
394,IL6R
395,TDRD10
396,PBXIP1
397,FLAD1
398,ZBTB7B
399,MUC1
400,MTX1
401,ASH1L
402,GON4L
403,ARHGEF2
404,UBQLN4
405,LAMTOR2
406,LMNA
407,SEMA4A
408,SMG5
409,TMEM79
410,CCT3
411,BCAN
412,CRABP2
413,MRPL24
414,SH2D2A
415,ARHGEF11
416,FCRL3
417,FCRL1
418,CD1D
419,RP11-404O13.5
420,CD1C
421,CD1E
422,PYHIN1
423,IFI16
424,CADM3
425,CADM3-AS1
426,ACKR1
427,FCER1A
428,DUSP23
429,FCRL6
430,RP11-190A12.7
431,IGSF8
432,ATP1A2
433,ATP1A4
434,RP11-536C5.7
435,PEX19
436,COPA
437,NCSTN
438,CD84
439,SLAMF7
440,F11R
441,TSTD1
442,USF1
443,NIT1
444,B4GALT3
445,TOMM40L
446,PCP4L1
447,FCGR2A
448,FCGR3A
449,FCGR3B
450,FCGR2B
451,DUSP12
452,RP11-474I16.8
453,ATF6
454,OLFML2B
455,SH2D1B
456,UAP1
457,DDR2
458,HSD17B7
459,RP11-306I1.2
460,MGST3
461,ALDH9A1
462,TMCO1
463,POGK
464,TADA1
465,POU2F1-DT
466,DCAF6
467,TIPRL
468,SFT2D2
469,XCL2
470,XCL1
471,DPT
472,ATP1B1
473,NME7
474,SELP
475,C1orf112
476,SELL
477,SELE
478,METTL18
479,RP1-45C12.1
480,FMO4
481,PRRC2C
482,DNM3OS
483,PRDX6-AS1
484,PRDX6
485,CENPL
486,MRPS14
487,TNN
488,COP1
489,PAPPA2
490,RASAL2
491,C1orf220
492,ANGPTL1
493,TOR3A
494,RP11-533E19.5
495,LHX4
496,RP11-46A10.5
497,STX6
498,IER5
499,GLUL
500,LINC01686
501,LAMC2
502,NMNAT2
503,ARPC5
504,C1orf21
505,EDEM3
506,RNF2
507,TPR
508,PTGS2
509,PACERR
510,RGS18
511,RO60
512,GLRX2
513,CDC73
514,ZBTB41
515,DENND1B
516,NEK7
517,MIR181A1HG
518,LINC00862
519,DDX59
520,CAMSAP2
521,IGFN1
522,TNNT2
523,IPO9-AS1
524,RP11-90L20.2
525,RNPEP
526,ELF3-AS1
527,ELF3
528,ARL8A
529,LGR6
530,RP11-569A11.1
531,KDM5B
532,ADIPOR1
533,PPFIA4
534,CHI3L1
535,CHIT1
536,BTG2
537,PRELP
538,ETNK2
539,KISS1
540,GOLT1A
541,PLEKHA6
542,PPP1R15B
543,PIK3C2B
544,DSTYK
545,RAB29
546,SLC41A1
547,SRGAP2
548,IKBKE
549,RASSF5
550,DYRK3
551,C4BPA
552,CD46
553,MIR29B2CHG
554,CD34
555,LAMB3
556,TRAF3IP3
557,IRF6
558,SERTAD4-AS1
559,RCOR3
560,LINC00467
561,SLC30A1
562,LPGAT1
563,PPP2R5A
564,PACC1
565,RP11-61J19.5
566,ATF3
567,BATF3
568,TATDN3
569,FLVCR1
570,VASH2
571,PROX1
572,PTPN14
573,CENPF
574,KCNK2
575,KCTD3
576,GPATCH2
577,SPATA17
578,RP11-392O17.2
579,LYPLAL1-AS1
580,EPRS1
581,RAB3GAP2
582,MARK1
583,C1orf115
584,RP11-295M18.6
585,DUSP10
586,CAPN8
587,TP53BP2
588,FBXO28
589,RP11-365O16.6
590,CNIH3
591,ENAH
592,TMEM63A
593,LIN9
594,ITPKB-AS1
595,CDC42BPA
596,SNAP47
597,MRPL55
598,GUK1
599,OBSCN
600,TRIM17
601,RHOU
602,TAF5L
603,GALNT2
604,AGT
605,EXOC8
606,TSNAX
607,MAP10
608,PCNX2
609,MAP3K21
610,RP4-781K5.2
611,RP11-443B7.1
612,LYST
613,GPR137B
614,RP11-385F5.5
615,RYR2
616,FMN2
617,SDCCAG8
618,ADSS2
619,HNRNPU
620,RP11-156E8.1
621,SCCPDH
622,ZNF669
623,RP11-488L18.10
624,ZNF496
625,GCSAML
626,ZNF692
627,SH3YL1
628,TMEM18
629,SNTG2-AS1
630,PXDN
631,AC108488.4
632,COLEC11
633,RNF144A
634,LINC01871
635,LINC01814
636,ID2
637,MBOAT2
638,RP11-214N9.1
639,TAF1B
640,RP11-95D17.1
641,GRHL1
642,ROCK2
643,GREB1
644,LRATD1
645,NBAS
646,MYCN
647,VSNL1
648,GEN1
649,RDH14
650,MATN3
651,PUM2
652,KLHL29
653,TP53I3
654,PFN4
655,NCOA1
656,CENPO
657,EFR3B
658,DTNB
659,GAREM2
660,HADHA
661,TMEM214
662,CGREF1
663,ABHD1
664,PREB
665,UCN
666,GTF3C2
667,AC074117.10
668,ZNF513
669,KRTCAP3
670,GCKR
671,GPN1
672,MRPL33
673,RP11-373D23.3
674,PLB1
675,WDR43
676,YPEL5
677,LBH
678,LCLAT1
679,CAPN13
680,EHD3
681,DPY30
682,SLC30A6-DT
683,NLRC4
684,YIPF4
685,AL133245.2
686,TTC27
687,RASGRP3
688,FAM98A
689,CRIM1-DT
690,FEZ2
691,VIT
692,GPATCH11
693,QPCT
694,AC006369.2
695,CDC42EP3
696,RMDN2
697,CYP1B1-AS1
698,LINC02613
699,HNRNPLL
700,GALM
701,ARHGEF33
702,SOS1
703,MAP4K3
704,TMEM178A
705,SLC8A1
706,KCNG3
707,ZFP36L2
708,AC010883.5
709,PLEKHH2
710,C1GALT1C1L
711,SLC3A1
712,SIX2
713,SRBD1
714,RHOQ-AS1
715,CRIPT
716,TTC7A
717,CALM2
718,KCNK12
719,PPP1R21-DT
720,NRXN1
721,ASB3
722,ACYP2
723,RP11-477N3.1
724,SPTBN1
725,AC093110.3
726,RTN4
727,AC012358.8
728,PPP4R3B
729,EFEMP1
730,VRK2
731,FANCL
732,LINC01122
733,KIAA1841
734,C2orf74
735,USP34-DT
736,FAM161A
737,B3GNT2
738,AC009501.4
739,WDPCP
740,MDH1
741,UGP2
742,AC074289.1
743,LINC00309
744,RP11-568N6.1
745,AFTPH
746,AC007365.3
747,CEP68
748,LINC01873
749,ETAA1
750,RP11-474G23.3
751,CNRIP1
752,PLEK
753,FBXO48
754,AAK1
755,ASPRV1
756,LINC01816
757,TIA1
758,SNRPG
759,FAM136A
760,VAX2
761,ANKRD53
762,MCEE
763,MPHOSPH10
764,ZNF638
765,RP11-236P2.2
766,SPR
767,SFXN5
768,SMYD5
769,FBXO41
770,ACTG2
771,BOLA3
772,BOLA3-AS1
773,RP11-287D1.2
774,LBX2
775,LBX2-AS1
776,PCGF1
777,AUP1
778,HTRA2
779,DOK1
780,HK2-DT
781,HK2
782,TACR1
783,MRPL19
784,GCFC2
785,DNAH6
786,TMSB10
787,TGOLN2
788,GGCX
789,USP39
790,GNLY
791,ATOH8
792,IMMT
793,RP11-301O19.1
794,KDM3A
795,CD8A
796,CD8B
797,LINC01943
798,CYTOR
799,RP11-1399P15.1
800,RGPD2
801,KRCC1
802,THNSL2
803,FOXI3
804,RP11-575H3.1
805,TEKT4
806,MAL
807,ANKRD36C
808,GPAT2
809,ADRA2B
810,DUSP2
811,NCAPH
812,ARID5A
813,ANKRD23
814,FAM178B
815,FAHD2B
816,ANKRD36
817,AC159540.1
818,ACTR1B
819,TMEM131
820,INPP4A
821,COA5
822,MGAT4A
823,CRACDL
824,LIPT1
825,EIF5B
826,AFF3
827,NPAS2
828,RPL31
829,TBC1D8
830,MAP4K4
831,IL1R2
832,IL1R1
833,IL18R1
834,IL18RAP
835,POU3F3
836,MRPS9
837,C2orf49-DT
838,FHL2
839,AC009505.2
840,ECRG4
841,ST6GAL2
842,SULT1C2
843,SULT1C4
844,LIMS1
845,SH3RF3-AS1
