,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299
B cell,ALCAM,SSPN,RAB31,SP110,AGTRAP,TTC19,RALGPS2,IL32,IGSF6,IGLC3,ARHGAP24,IGLC2,STOM,ARHGAP18,IGKC,STRBP,DSTN,IRAG2,IGHM,IRF8,IGHG4,DST,STAP1,ISG20,STAG3,EBF1,RAB13,STXBP2,DPYD,IGHG1,IGHD,SVIL,SWAP70,RBM47,IGHA1,BTG1,ST6GAL1,EEF1G,SRGN,IFITM3,PTTG1IP,APOE,CALU,IFI6,IFI27,APOC1,ID2,PTPRE,SPIB,VIM,RHOB,RHOH,TCEAL9,HVCN1,HSPB1,TCF7L2,DAB2,UPP1,PSMA7,SPATS2L,CCDC50,PSAP,VMP1,CYP27A1,VPREB3,CYB5A,HSP90B1,CXCR5,SP140,CXCR4,RIPOR2,CXCL3,RNASE1,ANXA2,ANXA1,KLF4,ETS2,PRKCB,RNF13,RNF149,HLA-DRB1,PRDX5,PRDX4,HLA-DRA,PRDM2,CXCL2,HLA-DQB1,ATP1B1,EZR,CXCL16,ANKRD33B,HLA-DQA1,HLA-DPB1,HLA-DPA1,TGFBI,LAMP2,HLA-DOB,HLA-C,THBS1,FABP4,ZEB2,POU2F2,POU2AF1,CCL4,FABP5,LCP2,RPL13A,RPL17,RPL21,LEPROTL1,LGALS1,LGALS3,LGALS3BP,RPL23A,RPL26,RPL3,CTSS,RPL30,CTSL,ALOX5AP,CTSD,LIMS1,PLXDC2,CTSC,RPL31,ALDOA,CTSB,LINC00926,TIMP1,RPL32,PLIN2,ALDH2,PLEKHG1,LIPA,RPL35A,RPL37,RPL39,PLD3,RPL8,PLCG2,TIMP2,RPL9,VSIG4,RPS15A,PLAUR,SMIM14,CSTB,RPS18,RPS21,RPS23,LRP1,TLR10,CSTA,RPS25,CST7,LST1,LTB,AIM2,CCR7,RPS29,AIF1,LY6E,RPS3A,LY9,CST3,CD14,RPS6,LYZ,CD163,SMAP2,RPS8,FAM30A,MAFB,CD19,RRBP1,HERPUD1,SLCO2B1,CD22,CREG1,RUBCNL,HCST,TMEM59,CPNE5,FBP1,HBEGF,AFF3,PELATON,S100A10,PECAM1,S100A11,TMSB10,MARCHF1,CORO1A,S100A13,MARCKSL1,FCER1G,S100A4,MARCO,S100A6,PDIA3,TNFRSF13B,TNFRSF13C,BACH2,TNFRSF1A,CD37,S100A8,FCER2,MCEMP1,S100A9,C5AR1,MEF2C,FCGR2A,TYROBP,CD40,MGST1,MICAL3,FCGR3A,BANK1,PAX5,FCMR,SAMHD1,GSTP1,GSN,SAT1,FCRL2,ADAM28,TXN,BCL11A,GRN,CD59,P2RX5,SCD,FCRLA,CD68,MRC1,MS4A1,MS4A4A,MS4A6A,ACTN1,GPNMB,SDC4,MS4A7,BEX3,CD7,FGR,SEC61G,ACP5,ORAI2,MSR1,FN1,FNBP1,OLR1,MT2A,SELENOW,CD74,CLTA,MTRNR2L12,CD79A,CD79B,CD81,NUPR1,MYCBP2,BIRC3,SELL,GNG7,BLK,CLECL1,GNAQ,NAMPT,CD83,FNDC3B,CLEC7A,C1orf162,FOS,CLEC2B,NCF2,C1QC,GLUL,SERPINA1,NPC2,NEAT1,CD9,TREM1,TREM2,C1QB,XBP1,C1QA,SERPING1,NKG7,CFD,BRI3,SLC11A1,FTL,GCHFR,FYB1,CEBPD,SPI1,CEBPB,GABARAPL1,ITGB2
CD1c-positive myeloid dendritic cell,BEX3,SLC16A6,KLF5,LY6E,POU2F2,NKG7,HERPUD1,ANKRD22,ABHD5,NQO1,NFIB,AKR1C3,PTTG1,F13A1,MALL,RPL26,SIPA1L1,RPL12,TC2N,PLXDC2,HLA-B,ADGRF5,TCF7L2,SFTA3_ENSG00000229415,EVL,DGKI,SYNE1,GZMM,SELENOM,CALD1,RPS29,SFTPC,NFIA,PIK3R6,SPARCL1,SPARC,NCF2,AQP3,TRAC,CES1,FHL3,CFD,GABARAP,XCR1,LCK,TRBC1,WDFY4,TREM2,MUC1,CDK1,MTUS1,SERPINA1,WWTR1,FCGR3A,CDC20,SFTA2,ETS1,OPTN,CKS1B,OSBPL8,CLDN4,SRGAP1,CYP27A1,EFNA1,CLDN7,CD7,TCIM,SVIL,S100A14,KRT7,MTCYBP19,MSR1,ATP8B4,AP1S2,CLEC5A,SFTPB,FCGBP,MLPH,KLRD1,RPS15A,CLNK,CD1B,BCAM,TAOK3,PECAM1,MGLL,SLC34A2,BCL11A,CNN3,CCND1,ELF3,GLIPR1,RPL39,CCL5,CNPY3,MDK,GNAQ,LDLRAD4,MCEMP1,ID1,IFI27,CORO1A,TFPI,CCDC88A,TMEM59,PLEKHA7,MALAT1,KCTD12,ALCAM,IGFBP4,CTSW,ZNF90,PPARG,GNLY,LY96,CAVIN1,CAV2,CAV1,IGFBP7,RND3,PRSS23,LRRFIP1,TACSTD2,RNASE1,KCNE5,FOLR1,GPNMB,AGR2,LIMCH1,TUBA1B,LILRB4,WFDC2,GSN,TUBA4A,JUN,GPRC5A,JAML,DPYSL2,TIMP3,CCL17,TK1,RALA,EPHX1,RB1,RAB31,TM4SF1,GPR183,C1orf162,PTPRE,RGS1,CALHM6,PSTPIP2,RGS2,VIM,EPCAM,GZMA,C15orf48,CAPG,RNASE6,RNASET2,EPAS1,PRF1,PLEKHO1,RPL13A,PLD4,EMP2,CCL18,RPL31,BIRC5,RPL32,BID,PLAAT4,PKIB,RPL37,HCK,GNAI2,HDAC9,TMSB10,PERP,PEA15,PDLIM1,CD247,GCHFR,RPS18,RPS23,RPS24,RPS25,PCLAF,RPS3A,RPS4X,RPS6,CD3D,RPS8,CD3E,GAPT,S100A10,HLA-A,S100A13,TNFSF13B,S100A16,S100A4,S100B,CD59,SAMHD1,PAK1,SAT1,CD74,SCD,PABPC1,CD86,OGFRL1,GAPDH,HLA-C,NUPR1,NPC2,FCER1A,AREG,HLA-DMA,HLA-DMB,MYO6,HLA-DPA1,TRBC2,MTRNR2L8,HLA-DPB1,SERPING1,MTRNR2L12,APOC1,HLA-DQA1,MTND2P13,CKLF,CLEC10A,HLA-DQA2,CLEC4A,MS4A6A,MNDA,CLEC9A,FXYD3,HLA-DQB1,TASL,HLA-DRA,HLA-DRB1,MGST1,HLA-DRB5,HOPX,CLU,MEF2C,MARCO,ALOX5AP,SLC8A1,IFI30,COTL1,ALDH1A1,IGFBP2,LYZ,LST1,DSTN,CSF1R,CSF2RA,AK1,AIF1,LIPA,SLPI,CST3,IGSF6,IL1R2,CTSD,FABP4,CTSH,ADIRF,CTSL,IL32,LGALS3BP,SYNE2,LGALS2,LGALS1,IL3RA,FGL2,LCP1,ACY3,INSIG1,CXCL17,LAD1,ACTB,CYB5A,TYMP,SPP1,TYMS,SPTBN1,TYROBP,SRGN,FCGR2B,KRT8,KRT19,KRT18,STOM,DHCR24,SPI1,STK38L,FCER1G,ITM2A
"CD4-positive, alpha-beta T cell",GPCPD1,FCHO2,TLR2,THEMIS2,CD40,LAMP2,LRRK2,FCN1,LIMS1,CCR8,VMO1,TSPAN3,HSP90B1,IL1RAP,TM4SF1,CLEC12A,MGLL,KRT86,TMEM52B,ADGRF5,FPR3,GRK3,GM2A,S100A9,PDGFC,ALDH1A1,KCNMA1,KMO,TANC2,MMP14,LILRB4,RPS21,ZFP36L2,ARHGAP18,CSF1R,C1QB,CSF3R,TMIGD2,C1orf21,IL1RN,CTBP2,ANXA1,PLSCR1,EREG,COLEC12,INSR,PGD,MCTP1,SKAP2,LTBR,AKR1C3,SLC1A3,HLA-C,EMILIN2,TNS3,SLC43A2,MLPH,BACH2,EMP2,RETN,SOD2,SORT1,NRP2,CD163L1,TNFAIP3,NRP1,AXL,VEGFA,FABP5,ADAP2,LGALS3BP,GNS,TLR4,LILRB3,CCL3,FBP1,QKI,TRIO,RASGEF1B,CFD,PTAFR,FCGR2B,CLIC4,JCHAIN,EVI5,RIN2,IRF8,CEBPD,CEBPB,LYAR,ASPH,RNASE1,INHBA,CORO1C,RNASE6,IL3RA,BCL2A1,DRAM1,RND3,IL1B,APP,DPYD,ABCA1,TCF4,CD83,CD81,TCEAL4,SDC2,DMXL2,SH3PXD2B,PDK4,SLC15A3,SLC16A10,CD59,HLA-B,MIR3945HG,FNIP2,MITF,HES1,ENG,CXCL8,HBEGF,PAPSS2,TUBB6,MOB3B,MPEG1,TNFRSF1A,SPRED1,TNFAIP2,CCDC88A,EGR1,GLDN,NCEH1,NAMPT,MS4A6E,RHOB,MGST1,MSR1,MS4A7,MS4A6A,MS4A4A,CD14,NCF2,NEAT1,UBE2E2,NKG7,NPC2,TYROBP,CD163,MRC1,NUPR1,OLR1,MNDA,MMP19,CD68,MEF2C,PDLIM1,MCEMP1,C5AR1,PECAM1,PELATON,CD74,CD86,PHACTR1,CD8A,C1QC,CD9,C1QA,PILRA,MARCO,PLAUR,PLBD1,MARCKS,BRI3,PLEK,PLEKHA6,MARCHF1,MAFB,PLXDC2,PMP22,LYZ,BASP1,PSAP,LYN,LY96,LRP1,LRMDA,PTPN12,B3GNT5,B2M,LPL,LGMN,RAB13,RAB20,RAB31,VCAN,KYNU,KLRD1,RBM47,KLF4,CLEC7A,KCTD12,RHOQ,ITGAX,VSIG4,IRAK3,IL7R,CPM,RNF144B,RPL17,RPL30,RPS15A,TREM2,IGSF6,CPVL,TREM1,RPS18,CREG1,CRIP1,RPS29,CSF2RA,CST3,IFNGR2,CSTA,IFITM3,HLA-DRB5,HLA-DRB1,SAT1,SCD,HLA-DRA,CTSB,ANPEP,SCGB3A1,HLA-DQB1,HLA-DQA1,SERPINA1,CTSH,SERPING1,SGMS2,CTSL,ALOX5,SIRPA,CTSS,SLC11A1,CTSZ,ALDH2,HLA-DPB1,HLA-DPA1,ALCAM,HLA-DMB,HLA-DMA,CXCL16,HLA-A,SLC8A1,SLCO2B1,AIF1,CXCL2,CXCL3,SNX10,HCK,GZMK,GSTP1,CYBB,GSN,CYP27A1,CYRIA,GRN,DAB2,GPNMB,GLUL,GK,SYK,DENND5A,YBX3,FRMD4A,FPR1,FNDC3B,FN1,FMNL2,TCEAL9,DOCK4,ACSL1,ACP5,TCF7L2,FGR,FGD4,FCGR3A,TGFBI,FCGR2A,THBD,THBS1,DST,TIMP2,FCGR1A,FCER1G,ETS2,SPI1,EPB41L3,ZEB2,TMEM176B
"CD8-positive, alpha-beta T cell",CORO1C,NUMB,RPL30,NFE2L2,GLDN,KIF13A,LILRB4,PPP1R16B,NRP2,CFD,TNFRSF9,RAB7A,SDC2,MS4A6E,PPP2R5C,MGLL,CTSW,LIMS1,RPS21,ENG,CTSD,SRSF7,MYOF,MPEG1,NAMPT,PLIN2,RPL13A,GABARAP,GK,RPS25,CNOT6L,DOCK4,PARP8,MLPH,TOB1,ZFHX3,EVI5,ETS1,IL6R,SLC1A3,RAB20,QKI,SLC16A10,TFPI,TM4SF1,TCF4,TYMP,SLC15A3,SIRPA,SH3PXD2B,LBH,SLC43A2,PILRA,RRBP1,SMIM14,ANPEP,SNX10,SGMS2,RPS18,SGK1,SCD,TREM1,HLA-DMB,C1QB,TMEM176B,EPHX1,MMP19,THEMIS2,RNF13,RNASE6,DUSP1,SESTD1,DSTN,TCEAL9,GZMB,CTBP2,ALDH1A1,FGD4,AKR1C3,KLRG1,EPB41L3,PDK4,CD14,GZMM,CD163,PELATON,NRP1,SH2D1B,TPM1,S100A13,GNS,PHACTR1,VCAN,LAT2,TNFAIP2,CSF2RA,GNAQ,LGALS1,HES1,HIPK2,CREG1,CXCL3,SLCO2B1,PLBD1,PLD3,ACTN1,LGMN,YBX3,APP,PMP22,CPVL,SORT1,CYBB,CEBPB,CEBPD,TRDC,TREM2,ACP5,LRMDA,SPINT2,C1QA,HLA-DPA1,HLA-DPB1,CYRIA,MS4A6A,ITGAX,MS4A4A,SYTL3,TSPAN4,HLA-DQA1,PTPN12,RPL23A,CORO1A,THBD,THBS1,FNIP2,LST1,MITF,RNF144B,IGSF6,LY96,FN1,FMNL2,MEF2C,CLIC3,IGFBP7,RNASE1,HLA-DRB1,CLIC4,TRIO,ATP1B1,DNAJB1,FGR,TIMP1,AXL,DPYSL2,ABCA1,MCEMP1,MARCHF1,RDX,HLA-DRB5,IRAK3,TIMP2,DST,RBM47,B2M,IFITM3,RHOB,DUSP2,IFNGR2,HLA-DRA,RAB31,RAB13,DENND5A,BASP1,IL32,IL7R,MARCO,PTPRC,DAB2,HLA-DQB1,BRI3,BTG1,IRF8,CYP27A1,PSAP,C1QC,UBE2E2,C1orf162,HLA-C,HLA-B,RPS15A,TGFBI,AREG,PPARG,HLA-A,C5AR1,PLXDC2,CXCR4,PLAUR,RPS29,CXCL2,KCTD12,CXCL16,TYROBP,TXN,RUNX3,S100A11,KLF4,HCST,HCK,HBEGF,SAT1,ANXA2,KLRF1,CTSZ,CTSS,CTSL,PDLIM1,CTSH,GZMK,GZMH,CTSB,CCDC88A,KYNU,SERPINA1,GZMA,ALOX5,CCL4,GSTP1,SERPING1,GSN,LAG3,GRN,CCL5,ALDH2,OLR1,NUPR1,ALCAM,TBXAS1,CSTB,GPNMB,CSTA,NPC2,CD2,NKG7,CST7,CST3,AIF1,CD3D,CD3E,CD3G,SLC11A1,ZFP36L2,CD59,CD68,CD69,CD74,ETS2,CRTAM,TRAC,CD86,GLUL,CD8A,SLC8A1,CD8B,CD9,LGALS3,NEAT1,NCF2,VSIG4,LGALS3BP,TRBC1,FYN,TRBC2,CPM,ACSL1,MSR1,FTL,TRGC2,FTH1,FPR1,MS4A7,LRP1,MRC1,MNDA,FNDC3B,LYAR,MGST1,CLEC7A,FBP1,FCER1G,LYN,FCGR2A,FCGR3A,LYZ,SPI1,SYK,MAFB,MARCKS
alveolar macrophage,IGFBP7,RHOF,SLPI,GADD45B,SRGN,CD5,PLPP5,ELF3,CD81,CD79A,EFNA1,EMP2,CD96,MT1E,CD53,RPL21,MALAT1,RHOH,CD3G,RGS16,CD320,EZR,CCR7,RPS29,CAV2,CAV1,VMO1,S100A14,FCMR,S100A6,FGFBP2,FHL1,FN1,KLRF1,KLRD1,CLEC12A,G0S2,GIMAP4,JCHAIN,GPR171,GPR65,IGKC,TSC22D3,OFD1,ZAP70,CLEC2D,ORMDL3,IFT57,IFNG,TCIM,CNN2,TM4SF1,PBXIP1,IFI6,TMEM37,TMSB10,HLA-F,PPA1,CPEB4,PON2,CXCR3,CREBRF,TNFSF10,HPGD,ICA1,CRIP2,ID1,ABHD5,PLTP,CST3,CSTB,CREM,CTSD,CTSB,CTNNB1,PLIN2,CSTA,CST7,CTSS,CTSW,PLAAT4,CXCL16,PNPLA6,CXCL8,CXCR4,PIK3IP1,PERP,CYBB,PPARG,CORO1A,PRDX4,PRDX5,PRF1,PDIA3,CYP27A1,PAXX,CYTIP,DAB2,PSAP,CLU,DDIT4,CLIC3,CLEC7A,OLR1,OCIAD2,NUPR1,NKG7,PSMB9,CLDN4,PTPN7,DNAJB1,CKS2,NEAT1,VIM,UCP2,RAC2,NCF2,MTND5P17,RASGEF1B,MTND4LP30,DUSP2,MTND3P6,MTND2P13,MTND1P22,CEBPB,MTCO3P18,RND3,RPL13A,MTCO2P22,MSR1,RPL23A,MS4A7,MRC1,MNDA,CD79B,MME,CD74,CD7,CD69,CD68,MCEMP1,CD59,RPL3,MARCO,EPCAM,CD48,MAGED2,LYZ,CD3E,CD3D,LTB,LST1,CD27,CD247,RPL31,CD2,CD163,RPL32,RPL35A,FABP4,RPL37,LSP1,RPL7,RPL8,RPL9,CCL5,CCL18,CCDC88A,RPS15A,RPS17,RPS18,RPS21,LSAMP,LRRC75A,RPS25,LPL,RPS3A,CAVIN1,LIMD2,FBP1,LGALS3,RPS4X,CAPG,RPS6,S100A11,TYROBP,FCER1G,S100A16,LDHA,FCN1,SAT1,LCK,LBH,C1QB,C1QA,LAT,FKBP11,C12orf75,SCGB3A1,KRT8,KRT19,KRT18,SELL,FTH1,SEPTIN1,BTG1,FTL,BRI3,TUBB4B,SERPINA1,KLRB1,TRBC2,SERPING1,TUBA4A,FXYD3,KLF4,BEST1,JUND,GAPDH,SFTA3_ENSG00000229415,JUNB,GIMAP7,ZFP36L2,ITM2A,B2M,SH2D1A,SH2D2A,ZFP36,GLUL,SIGIRR,SIT1,SLC11A1,ISG20,SLC38A1,SLC9A3R1,INHBA,GPNMB,IL32,IL2RG,GRN,SNX10,SPOCK2,SPON2,ARHGEF1,SPP1,IGLC2,SRSF7,AREG,GSTP1,APOE,GZMA,APOC1,APOBEC3G,STK17A,GZMB,GZMH,GZMK,GZMM,YPEL5,ANXA6,H3-3B,H4C3,TACSTD2,TAP1,AMFR,IGHA1,ALOX5AP,ALOX5,IFITM2,ALDH2,IFITM1,HERPUD1,HES1,TK1,HLA-A,HLA-B,AIF1,HLA-C,IFI30,HLA-DRA,IER2,HMGB2,ID2,HMOX1,HNRNPH1,HOPX,ADAP2,TRHDE,ACTG1,ACP5,ACOT7,HSP90AA1,ACAP1,TRAC,TRAF3IP3,ICAM3,TRAT1,TRBC1,HSPA8,HSPE1
bronchus fibroblast of lung,SLC16A1,GABPB2,ZNF146,SH3RF3,VCAM1,MT2A,ZFP36,LTBP4,TUBA1B,SERPINB1,DHRS3,BTG1,CKB,GLUL,RRAS,SEPTIN4,FAXDC2,HLA-DQB1,CHN1,ZC3H7B,UTRN,RECQL,HMMR,SYDE1,HCST,EDIL3,HSPA5,CTNNAL1,SLFN12,ZYX,HTRA3,ID3,LIMS1,CLIC4,DIAPH3,XAF1,PKDCC,CDC73,COL5A3,PLA2G2A,MOXD1,B4GALT1,CLIP3,EPHX1,SPATS2L,RARA,PLAUR,NR3C1,FCER1G,ITGA8,TCN2,WDR54,TYROBP,SPRY1,ISG20,ARHGAP15,BEND6,SPPL2B,RHOBTB3,RAC2,ARHGEF25,EGR1,SCARA5,NREP,SCN7A,SAMSN1,OLFML1,SCX,OLFML3,SDE2,NOL3,NME2,SELENOM,NHS,NDN,TPT1-AS1,SERPINE1,SERPING1,SERPINH1,MYL9,SFRP2,DIO2,MTCYBP19,BGN,MSC-AS1,S100A16,S100A13,MN1,RYR2,MMP23B,MMP14,BMP4,MMP11,PANX1,MME,TPM4,PARVA,MIR99AHG,SKAP2,PBX1,SKIL,MIR100HG,MINDY4,MIF,MGP,BUB3,MEIS2,MEG3,MDK,TPM2,RPS29,TPM1,MCAM,RPS21,MATN3,MARCKS,DERL3,C1R,C1S,RPS15A,MAP1A,MAGEH1,SLC44A2,LUM,PDGFRB,AOPEP,CACNA1C,RPL39,CACNB2,LSP1,LRRFIP2,LRRFIP1,ELN,RPL21,PDLIM4,CALHM5,PDPN,LINC01436,SLIT2,ROBO1,LINC01140,LINC00632,EMILIN1,LIMA1,LGALS1,EMP1,ZNF587,RNF24,PHLDB1,LCP1,ENAH,LAYN,PIM3,RND3,LARP6,RNASET2,TNXB,ANGPTL4,LAMA4,EPB41L2,ANGPT2,ANGPT1,SOX4,PKIG,WNT5A,KIAA1217,KCTD15,CCL19,CCL2,KCNJ8,ALOX5AP,SPARC,PLAC9,CCN1,JAG1,ITGB2,CD320,CD37,ITGA11,CD40,ALDOA,PLEKHA4,CD48,CD53,PLN,TSHZ2,INPP4B,SRGN,CDC5L,IL15RA,IGFBP7,IGFBP6,IGFBP5,IGF1,CELF2,IFITM3,PODN,TNFRSF12A,CENPF,VIM,POSTN,HTRA1,TNFRSF11B,PPFIBP1,DCN,HLA-DPB1,HLA-DPA1,HLA-A,SVEP1,TNC,EXT1,RECK,F2R,HAND2,GUCY1A1,AEBP1,GTSE1,CLU,TAGLN,ADM,TSPAN8,GPSM1,ADGRF5,FADS1,CNN1,ADGRB3,ADGRA2,RAD17,DAB2,GPC1,TBX3,GNAI1,COL14A1,TCEAL9,TCF4,COL1A1,COL1A2,COL27A1,PRRX1,COL3A1,GLIS3,ADAMTS8,COL5A1,COL5A2,COL6A1,COL6A2,COL6A3,COL7A1,COMP,TDO2,CORO1A,CPE,GJA1,GFPT2,GBP1,GAPDH,CREB5,GAL,FAM13C,CRIP1,ACTA2,CRISPLD2,RARRES2,TGFB3,G0S2,RARRES1,CSGALNACT1,FRMD6,TXNIP,RAPH1,CSNK1D,TIMP1,DPYSL3,TIMP3,CSRP2,CST1,ABI3BP,TJP1,PTPRC,CSTB,TK1,FN1,ABHD4,CTHRC1,CTSK,CTSL,PWWP2A,CTTN,TUBA1A,FILIP1L,FGFR1,RALA,CXCL10,CXCL11,RAB13,DPEP1,CXCR4,RAB30,FBXL7,CALD1
capillary endothelial cell,BTG2,CA2,PIK3R5,CHD2,APBB1IP,MYO1F,LMAN1,IFNAR2,DNAJB1,SPINT2,CD247,GNG2,AKAP13,LUZP1,IFI35,RPL13A,DOCK8,KRT18,LGALS1,PRKG1,RRAS,NEPRO,RPS6,ACAP1,SHC1,WDR48,CD2,IGFBP7,SMAP2,NKG7,TSC22D3,NME2,CD36,FNBP1,FN1,NR2F2,CD37,CD3E,NR4A1,NR4A2,IKZF1,NUPR1,NAMPT,SFTPB,ZNF331,TFPI,IFITM2,CD69,S100A13,UCP2,DUSP2,CAV1,RPL9,XBP1,MTND5P17,IFI44L,CD44,SLC2A3,GIPC2,TES,MT1M,ECSCR,WBP1,PDLIM1,CREM,FAM107B,CST3,TRMT6,PHLDA1,MRTFB,MIF,GOLGB1,GPR183,MEG3,RPL39,SRPX,GRB2,PLAC8,DHRS7B,ALDOA,TBX3,PLS3,CST7,PMP22,PNMT,POC1B,MCEMP1,UBAP1,AKR1C3,APOL1,APOL2,RPL37,AQP3,GSN,MAP4,MAP3K8,ITGB2,TAOK3,TAL1,TAGLN,TYROBP,TAGAP,GZMA,SNHG32,PSEN1,SOD2,ARHGAP15,ZFP36L2,ZFP36L1,PTPN1,SYTL3,LYZ,VCAM1,EMP2,CHST11,LTB,EVI2A,TNS3,LRCH3,BIRC3,HCLS1,BIN2,RAB20,LIMD2,ETV6,VEGFA,ESAM,LGALS3,RAMP3,RANBP9,CLEC2B,CLEC2D,ELF3,IVNS1ABP,LDHA,BASP1,IDH3B,RBM47,B3GALNT1,LCP1,LCK,HCST,JUND,VIM,COX7A1,ELL2,VSIG4,REL,HSPE1,TRAF3IP3,STC1,STC2,ATP1B1,CXCL12,STK17A,RGS2,RHOH,KALRN,CNN2,SLA,KCNQ1OT1,TREM1,TRBC1,SELP,HLA-DQA1,RNF145,EML4,ARL4C,SEMA3A,CD7,RNASE1,STK17B,RGS1,ATP1A1,ATP1B3,ATP2B1,RPL12,RGCC,B2M,RAMP2,RAC2,BHLHE40,PTPRC,BST2,BTG1,RPL23A,RPL3,RPL30,PPP2R5C,AQP1,C1QA,C1QB,C1QC,APOE,CA4,APOC1,RPL7,PCAT19,CAVIN1,CAVIN2,RPS18,RPS21,PABPC1,RPS23,RPS24,NQO1,CCL18,TIMP3,RPS3A,RPS4X,NEAT1,TM4SF1,TMEM100,CD3D,CD48,CD53,CD55,S100A10,CD59,CD68,S100A11,CD74,S100A4,S100A6,MTND1P22,SAMSN1,CD9,MT2A,MGP,CELF2,MCL1,SRGN,TMSB10,MARCO,CES1,TNFAIP3,TNFSF10,LSP1,CLDN5,LDB2,TRAC,CNN3,TRBC2,CORO1A,JUN,IL1RL1,CRIP2,IGFBP4,SPTBN1,IFITM3,IFI6,SERPING1,IFI27,CTSD,ID3,CXCL10,ADIRF,ID1,ICAM3,CXCR4,HSPA5,HSP90AA1,HPGD,CYP3A5,HLA-DRB5,HLA-DRB1,CYTIP,HLA-DRA,HLA-DPA1,HLA-C,HLA-B,DDIT4,GPX3,GNG11,GIMAP7,GCHFR,DNM2,GAPDH,ACP5,FYB1,SPARCL1,SPARC,FTL,FTH1,SLC9A3R2,FOLR3,FCN3,FCER1G,FBP1,FABP4,EDNRB,EEF1G,VWF,EZR,EGFL7,VAMP5,EMCN,SOSTDC1,EPAS1,IL2RG
