,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299
B cell,H1-0,SELENOP,PRF1,AHR,AREG,GPX3,IGHG4,EPCAM,MITF,ANKRD33B,ACER3,FRMD4B,SLC44A1,PERP,CD4,LIMA1,IL1B,PGD,C15orf48,ANPEP,ELF3,ISG20,CD40,C3AR1,RAB31,BST2,IGHD,SGMS2,HPGD,DHCR24,DHRS3,HSPB1,SLA,AKR1C3,CXCL8,HAVCR2,SELPLG,SELL,IFNGR1,NRP1,TSC22D1,IGHA2,CTSW,IGLC3,SLC8A1,SLPI,NINJ1,GZMH,CPVL,GZMB,NFKBIZ,SNTB1,SOCS3,SOD2,INHBA,GPRIN3,INPP5D,CLDN7,IRAG2,IRAK3,CES1,JADE3,JAML,RUNX1,FCGR1A,AQP3,MMP19,EMP1,AXL,EMP2,ENG,KLRB1,EPAS1,HLA-DOB,GK,HLA-DPA1,PLSCR1,KLRD1,PON2,TCF4,TCL1A,ACSL1,KRT18,RGCC,TFPI,RETN,TFRC,THBD,PRKCB,FPR1,FOSL2,CCL5,SIRPA,ARHGAP26,CCL3,TMEM176B,VCAN,CCL18,TNFSF10,LPL,ARID5B,QKI,LRMDA,VIM,FGR,TNFRSF13C,RALGPS2,FCRLA,FCMR,FN1,VPREB3,FCGR3A,FNBP1,FNDC3B,FCGR2A,VSIG4,FNIP2,ARHGAP24,FBP1,RBM47,PRKCH,RBPJ,FAM30A,ASPH,FABP5,FTL,FABP4,RHOB,FYB1,PRDM2,PPARG,POU2F2,RNASE1,GCHFR,PMP22,GIMAP7,PLXDC2,RNF149,ATP1B1,PLIN2,RPS29,PLEKHG1,GLUL,PLCG2,RUBCNL,PLAUR,GNG7,S100A11,S100A4,S100A6,APOE,PKIG,GPCPD1,S100A8,GPNMB,S100A9,APOC1,BACH2,SAT1,GSN,EBF1,PHLDA1,BANK1,SCD,GZMA,DUSP6,TXN,DST,DPYD,SDC4,SEC61G,BCL11A,PELATON,SERPINA1,PECAM1,HBEGF,ZEB2,SERPING1,HLA-C,BEX3,HLA-DQA1,HLA-DQB1,PAX5,HLA-DRA,TTC19,ALOX5AP,BIRC3,DAB2,ORAI2,CYP27A1,ID2,ID3,OLR1,CYB5A,IFI27,ALDH1A1,ALCAM,BLK,IFI6,CXCR5,IFITM3,NUPR1,SLC11A1,NUCB2,CXCL3,CXCL2,AIF1,IGHA1,CTSZ,CTSL,CTSD,CTSB,IGHM,IGKC,IGLC2,CSTA,IGSF6,NKG7,CST7,AFF3,SMAP2,CPNE5,CPM,C1QA,TREM2,TREM1,C1QB,C1QC,NEAT1,NCF2,SPIB,CLTA,NAMPT,ARHGAP18,CLEC7A,C5AR1,SRGN,CD19,ST6GAL1,IRF8,STAG3,CFD,CEBPD,CEBPB,MTRNR2L12,SVIL,MT2A,CD9,MSR1,CXCL16,CXCR4,CD83,MS4A7,CD79B,ADAM28,MS4A6A,MS4A4A,FCER1G,CD79A,MS4A1,CD74,MRC1,CD70,CD7,CD68,TPM4,CD3E,HLA-DPB1,CD3D,TCF7L2,CD24,CD22,CD2,CD163,MGST1,KLF4,CD14,TGFBI,MEF2C,CCR7,MCEMP1,LCP2,MARCO,MARCKSL1,THBS1,TIMP1,CCL4,SPI1,MAFB,LINC00926,LYZ,LITAF,TM4SF1,LY9,LTB,CCDC88A,LST1,TNFAIP3,XBP1,TNFRSF13B
CD1c-positive myeloid dendritic cell,C19orf33,CD8B,JAML,LAMB3,FHL1,GDF15,SLC9A3R2,BCL11B,MAML3,PDE4A,NCF2,SPARCL1,KLHL29,NKG7,INSIG1,OASL,IKZF3,IFT57,SLC40A1,SFTPC,GZMH,LAT,GNLY,PLPP2,GLUL,AKR1C2,FKBP11,FGFBP2,XYLT1,AGR3,PTGR1,F3,RALA,TENT5C,EGFL7,DPYSL2,CRIP1,MCEMP1,RORA,CLIC3,TOP2A,TMC5,MARCO,TUBB4B,MDK,MALL,TUBA4A,MAL2,MEF2C,MAGED2,METRNL,TYMS,LYZ,MGLL,MGST1,LST1,MKI67,LPCAT1,MME,UBE2C,LMO7,MNDA,MS4A6A,LIMCH1,LGALS2,MSR1,LCK,LBH,MTCYBP19,MTND2P13,MTRNR2L12,KRT8,KRT7,KRT19,KRT18,MTRNR2L8,MTUS1,KLRD1,MUC1,MYO6,KLF5,NAPSA,ITM2A,TSC22D1,NFIA,TM4SF1,NFIB,NNMT,NQO1,NUCB2,NUPR1,IL3RA,PAK1,PCLAF,IL1R2,PDLIM1,IGSF6,IGFBP7,IGFBP4,IGFBP2,TREM2,IFITM1,VIM,IFI30,IFI27,PECAM1,ID1,PERP,PHACTR1,PID1,TRBC2,HOPX,HMGB3,HLA-DRB5,HLA-DRB1,HLA-DRA,HLA-DQB1,HLA-DQA2,HLA-DQA1,HLA-C,TRBC1,HLA-B,HDAC9,PIK3IP1,HCK,GZMM,PKIB,GZMA,PLD4,GPRC5A,GPR183,GPNMB,PLEKHA7,PLPP3,PLS3,WFDC2,PLXDC2,GCHFR,GAPDH,FXYD3,FTH1,FOLR1,WWTR1,POU2F2,PPARG,PRF1,FGL2,PRMT9,PRSS23,FCGR3A,PSTPIP2,FCGR2B,FCGBP,FCER1A,FABP4,PTTG1,ETS1,TRAC,ZBTB20,PYHIN1,RAB31,EPCAM,EPAS1,RBP4,EMP2,ELF3,RGS1,EFNA1,RGS2,DST,RNASE1,DNAJA1,DMKN,DLC1,DHCR24,DGKI,CYP27A1,CYB5A,CXCL17,CTTN,CTSW,CTSL,CTSH,CTSD,CSTA,CST7,CSF2RA,CRIP2,RND3,RPS29,S100A11,S100A14,CNN3,CMC1,CLU,CLNK,S100A16,CLEC9A,S100A4,CLEC10A,CLDN7,S100B,CLDN4,SAT1,SCD,SDC1,CFD,CES1,SDC4,CEMIP2,CEBPD,SELENOM,CDKN3,CDC20,SELENOP,TNIK,SERPINA1,CD86,CD82,SERPING1,CD74,CD7,SFN,CD3G,ZNF90,CD3E,CD3D,CD27,CD247,CD24,SFTA1P,CD14,SFTA2,SFTA3_ENSG00000229415,SFTPA1,SFTPA2,CCL5,CCL18,SFTPB,CCL17,CAVIN1,CAV2,CAV1,CALHM6,CALD1,C5AR1,CLEC4A,SKAP1,C1orf56,SLC34A2,SLC8A1,SLC9A3R1,C15orf48,SLPI,BIRC5,BEX3,TMSB10,FCER1G,SPARC,BCAM,SPOCK2,SPP1,ATP1B1,HLA-DMA,HLA-DMB,ATF5,HLA-DPA1,HLA-DPB1,SPTBN1,SRGAP1,SRGN,AREG,AQP9,AQP3,STMN1,APOC1,SVIL,LILRB4,SYNE1,ALOX5AP,ALDH1A1,SYNE2,AKR1C3,TACSTD2,AKR1C1,AK1,AIF1,SPI1,TC2N,AGR2,ADIRF,ADGRF5,TCF7L2,ACY3,ACTB,TCIM,TFPI,TIGIT,TIMP3,A2M
"CD4-positive, alpha-beta T cell",PLCG2,LILRB1,STAB1,ATP13A3,LST1,FPR2,GPRC5A,CAVIN2,CLTA,CXCR4,ELF3,GAB2,PIK3AP1,RHOQ,RHOB,TSC22D1,KYNU,PID1,AQP9,GK,CYP27A1,RIN2,TRIO,ARHGAP24,CYRIA,GLDN,RNASE1,TREM2,TREM1,RND3,PHACTR1,APP,DAB2,RNF144B,LGMN,GLUL,PGD,ASPH,CYBB,LILRB3,LIMCH1,KLRD1,PELATON,PECAM1,EGR1,RPS29,CYB5A,FXYD3,PEBP4,PDLIM1,PDK4,FRMD4A,CLDN4,TNS3,FPR1,CLDN7,RETN,CFD,DENND5A,ANPEP,UBE2E2,FNIP2,FNDC3B,ATP1B1,RDX,S100A16,LPL,GPCPD1,GPNMB,S100A8,CLEC4E,FN1,S100A9,TNFAIP2,LRMDA,FMNL2,FMN1,RBP4,CLEC7A,FLVCR2,LRRK2,AXL,LSAMP,B2M,GSN,ALOX5,KCNMA1,RBM47,TMEM52B,CES1,SASH1,SAT1,PLAUR,CXCL8,SBF2,GZMK,VCAN,PAPSS2,SCD,VEGFA,TMEM176B,TMEM176A,PLEK,FGR,ALDH1A1,ALCAM,VMO1,RASSF4,AKR1C3,SCGB1A1,LYN,AKR1C2,CEBPD,AKR1C1,CEBPB,VSIG4,CLIC4,PLEKHA6,HBEGF,TMC5,LYZ,TM4SF1,CXCL3,TLR2,BACH2,MACC1,SCGB3A1,CXCL2,RASGEF1B,DMXL2,FGD4,MAFB,HCK,BASP1,THBS1,THBD,SDC2,TGM2,TGFBI,CDK14,TFPI,MANBA,BCL2A1,ITGAX,FCN1,MARCKS,CDH1,AIF1,HES1,FCGR3A,TCIM,MARCO,TCF7L2,TCF4,CNN3,PLSCR1,IRX3,FCGR2B,IRF8,FCGR2A,FBP1,IRAK3,SERPINA1,PLXDC2,RAB31,CD93,MCEMP1,INSR,QKI,MCTP1,ADM,TBC1D9,MEF2C,OLR1,INHBA,PMP22,ZEB2,HLA-B,DOCK4,ZFHX3,TANC2,CD9,MGLL,HLA-C,CTSZ,CD8A,ADGRF5,HLA-DQA1,MGST1,IL7R,HLA-DQA2,CTSL,TACSTD2,SERPING1,MIR3945HG,MITF,HLA-DQB1,DOK3,IL3RA,HLA-DRA,HLA-DRB1,HLA-DRB5,CD86,CD83,CTSH,HMOX1,MMP19,IL1RN,IL1RAP,IL1B,C15orf48,SYK,DPYD,PTGR1,C1QA,IGSF6,C1QB,C1QC,ADAM28,CD79A,MNDA,NUPR1,CD74,ACTB,MOB3B,FABP5,SFTPD,ACSL1,SGMS2,MRC1,CD68,DSC2,CD36,STARD13,CREB5,MS4A4A,MS4A6A,PTAFR,C5AR1,SH3PXD2B,NRP1,CD40,MS4A6E,MS4A7,CTSB,MSR1,DST,IER3,SLC11A1,CXCL16,SLC16A10,CD163L1,CD163,PSD3,IFI6,CSTA,SLC1A3,FCER1G,FCGR1A,CD14,NKG7,EREG,NHSL1,HLA-DMA,HLA-DMB,EPCAM,HLA-DPA1,HLA-DPB1,SLC34A2,EPB41L3,CSF3R,NFIB,SLC43A2,IFITM3,ENG,KLF4,EMP2,LILRB4,CSF2RA,EMP1,CAV1,SOD2,MYO6,EMILIN2,CPM,ABCA1,SIRPA,SPI1,CAVIN1,SNTB1,NAMPT,TLR4,CRIP1,EFNA1,CPVL,SLC8A1,NEAT1,NCF2,CCDC88A,SLPI
"CD8-positive, alpha-beta T cell",SDC4,TNFRSF9,LRRK2,CAV1,PITPNC1,TMEM52B,GPRC5A,CD33,CLDN4,TRIB1,CHP1,FOLR1,AK1,KRT8,CREB5,CLDN7,PLTP,S100A16,FABP4,IGFBP2,ARHGAP24,SBF2,RIN2,EFNA1,FMN1,SNTB1,SPARC,DPYD,EMP1,CNN3,SLC34A2,TRDC,ICAM1,NFIB,TACSTD2,FCN1,EPCAM,CD36,LIMCH1,SLC16A10,TBC1D9,ELF3,SELENBP1,H1-0,TGM2,GZMM,ENG,TSC22D1,TRIO,PECAM1,PLIN2,ZMIZ1,IL1B,ATP1B1,GPX3,KRT18,DPYSL2,C15orf48,TPM1,ACSL3,IL6R,FXYD3,RDX,CSF3R,SH3PXD2B,INSR,FYN,SVIL,MIR3945HG,PTAFR,PID1,GAB2,CAVIN1,VMO1,MOB3B,NUMB,TLR4,ITGB8,MS4A6E,LAG3,HMOX1,HLA-DQA1,CYP27A1,HLA-DQB1,SGMS2,ANPEP,SGK1,HLA-DRA,C5AR1,HLA-DRB1,HLA-DRB5,CFD,CD163,NCF2,HLA-C,RPS29,VCAN,FNDC3B,FN1,VEGFA,SH2D1B,CD14,FMNL2,NEAT1,CYRIA,DAB2,LPL,CYBB,APP,TFPI,LRMDA,FNIP2,UBE2E2,PDLIM1,PDK4,VSIG4,HIPK2,CYB5A,DENND5A,SESTD1,NAMPT,AREG,TGFBI,TXN,SERPING1,LST1,PPP1R16B,IFI30,PPARG,HES1,CXCL8,TCF7L2,CEBPD,ALOX5,TCF4,CXCL3,CEBPB,CXCL2,SLC11A1,DMXL2,IFITM3,HCK,EMILIN2,SERPINA1,RAB31,TBXAS1,LYAR,LYN,PELATON,ALDH1A1,HBEGF,FGR,ALCAM,LYZ,THBD,NKG7,AKR1C3,MAFB,SELENOP,PMP22,DNAJB1,LGMN,THBS1,SLC1A3,SOX4,EMP2,PLXDC2,MALAT1,C1QC,AIF1,GZMK,ASPH,GZMH,FGD4,CCL5,CD2,SDC2,DOCK4,IGFBP7,ZFHX3,C1QB,ZFP36L2,CTSZ,GZMA,CTSL,FPR1,TRGC2,CTSH,C1QA,EPB41L3,TIMP1,IGSF6,CLEC7A,SLC43A2,CLIC3,TREM2,CTSD,TREM1,KYNU,GSN,CLIC4,CCL4,TRBC2,SCD,TRBC1,PGD,CTSB,CTNNB1,CD9,CD8B,EREG,MARCKS,MARCO,GPNMB,CD8A,AXL,PAPSS2,RBM47,SAT1,CCDC88A,B2M,TM4SF1,CSTA,CD86,TRAC,CD74,MCEMP1,FTH1,SLC8A1,KLRF1,FCGR3A,MEF2C,FTL,ARHGAP18,PLAUR,ACSL1,BASP1,IL7R,CST7,PHACTR1,INHBA,TNS3,CD69,MGLL,MGST1,CNOT6L,GLUL,GLDN,ACER3,CXCL16,CXCR4,RETN,DST,CSF2RA,CD68,FCGR2A,NRP1,FCER1G,FCGR1A,SYK,FBP1,GK,MITF,TMEM176A,HLA-DMB,IRAK3,HLA-DPA1,HLA-DPB1,IRF8,TMEM176B,BEX3,RHOB,S100A11,CPVL,MMP19,KLF4,OLR1,LILRB4,RHOQ,CD3G,KCNMA1,CPM,TNFAIP2,RUNX3,CD3E,ITGAX,SIRPA,SPI1,MNDA,DUSP2,NUPR1,MRC1,ABCA1,MSR1,CD3D,RNASE1,MS4A4A,MS4A6A,RNF144B,MS4A7
alveolar macrophage,TNFAIP2,JCHAIN,CAV2,AKR1C3,MDK,LY9,TUBA1A,CEACAM6,IRX3,AGR2,WDR54,CCT6A,CLDN3,DSP,CD6,PLPP2,FCMR,FYN,HMOX1,PLS3,NAPSA,MIF,C16orf89,NCR3,CD5,IQGAP3,CD40LG,RGS16,YPEL5,BCAM,CYP27A1,CD3G,TCIM,SDS,SFTA2,CD8A,CAVIN1,BATF,SFTPD,TRHDE,TRDC,PRSS8,CAV1,AQP1,CYB5A,SYNE1,SCGB1A1,CNN3,LMO7,WFDC2,ADGRE2,IFI27,PSMB8-AS1,KLF5,ITGB1,BNIP3,SRGN,MYC,CTSL,AGR3,PPARG,CMTM8,CEBPD,CLU,TBC1D10C,PDCD1,PLEKHF1,IFNG,GSTM3,KLRD1,LST1,SOCS1,ALOX5,IFT57,MMP9,C4BPA,NQO1,CTSZ,TIGIT,BST2,ITGAX,MYLIP,ID1,LIMCH1,SLPI,CXCL17,TNFSF10,NFKBIA,SLC9A3R1,CXCR3,GPR171,JUND,RND3,MAL2,MARCKSL1,BIRC3,DMKN,SYNE2,PTTG1,TNFRSF18,PYHIN1,HES1,KLF4,CD96,IL7R,CD8B,SDHA,BEX3,RHOF,ADGRF5,FGFBP2,IGFBP4,BEST1,SPON2,SLC34A2,CKB,VSIR,RGS1,PMAIP1,GNLY,VWA1,HMGB3,NUCB2,KRT7,IL2RB,CCR7,TSPAN13,MUC1,CKS2,IL16,GADD45B,EBP,FCN1,ADIRF,SFN,SH2D1A,XCL2,MTND2P13,BANF1,MAGED2,CNN2,PLAC8,MNDA,PLIN2,MTND5P17,MTND4LP30,IGFBP7,EPCAM,PIK3IP1,CCDC88A,GZMK,DAB2,CYTOR,TACSTD2,ZAP70,IGLC2,RHOH,APOBEC3G,PERP,MRC1,APOE,CYBB,AREG,ITM2C,PTPN7,TAP1,UCP2,ALOX5AP,S100A14,S100A16,PCLAF,FCER1G,MME,EMP2,DNAJB1,KRT19,TUBB4B,LBH,FBP1,CREM,ACOT7,SEC61G,SELL,KRT18,PBXIP1,TM4SF1,SERPING1,HNRNPH1,B2M,EMB,PRF1,AIF1,SFTA3_ENSG00000229415,SH2D2A,MDM2,HSP90AA1,CLIC3,SIT1,CLDN4,TRAT1,SLC38A1,CD163,IFITM1,MARCO,CEBPB,EFNA1,ID2,PON2,FKBP11,XBP1,NUPR1,SPOCK2,G0S2,IL2RG,CD79B,CD79A,IFI6,CD69,FXYD3,ELF3,SAT1,LSAMP,NCF2,GLUL,LAT,DUSP2,ZFP36L2,LCK,GPNMB,RASGEF1B,NEAT1,MTND3P6,GIMAP7,MTND1P22,KRT8,MTCO2P22,GZMA,DDIT4,GZMB,GZMH,GZMM,FABP4,MSR1,H4C3,MS4A7,APOC1,VIM,CXCL8,RPS29,CTSW,CXCR4,ITM2A,CTSD,CTSB,CTNNB1,S100A11,CST7,TYMS,SCGB3A1,HLA-B,HLA-C,GAPDH,TUBA4A,HLA-DRA,HMGB2,ISG20,HOPX,MCEMP1,NKG7,TRBC2,TRBC1,SLC11A1,TRAF3IP3,TRAC,KLRB1,HSPE1,IFI30,INHBA,MALAT1,C12orf75,SPP1,CD74,CD7,CD68,C1QA,C1QB,OLR1,CD3E,CD3D,CD27,CD247,CD2,STMN1,IFITM2,LYZ,CCL5,FTL,IGHA1,LTB,FTH1
bronchus fibroblast of lung,ZEB1,KDM6B,CD69,NDRG1,BACH2,S100A3,PLAUR,TRAC,SLIT3,GALNT15,AHNAK2,FCER1G,HOPX,HTRA3,RALA,PDGFRB,ATG9A,SLC44A1,COL12A1,CHN1,ATAD2,IGFBP6,CTSL,CD248,ASPM,OR51E1,OLR1,CD2,OLFML3,SLC2A4,SLC11A1,CXCL6,IQGAP2,PRKCB,JMJD1C,MAP2K1,BCL3,CREM,TUBB3,FNBP1,CRIM1,ARHGAP1,CES1,PTN,BIRC5,ADAMTS8,CAMK2N1,VIM,TRBC2,RASSF3,COL5A2,LINC00839,SEPTIN4,LRRC32,TNFRSF21,CKB,RARRES1,PTTG1,TGFBR3,UBE2C,ADD3,DAB2,LTBP2,MKI67,MIF,MIDN,MEIS1-AS2,DHRS3,MME,ACTA2,S100A4,S1PR2,DIO2,DIO3OS,MARCKS,C19orf12,TOP2A,SAMSN1,ACSL4,BTN3A2,APOE,CLIC4,SCN7A,MAGEH1,DLG2,IL17B,BTG2,CRISPLD2,CKAP2,ARHGEF25,MT2A,MTCYBP19,SELENOP,TOR1AIP2,CSNK1G2,SERPINA3,VCAN,CRIP1,CLOCK,CACNB2,LIMA1,SERPINF1,MYL9,RYR2,LAYN,LAMA4,RRM2,KRT16,RRAS,CAV1,KIAA1217,RRAD,NPR3,SETBP1,ADGRF5,CREB5,TPM1,CCDC68,SH3BP5,EFCC1,ISLR,ISG20,TNFRSF12A,NUSAP1,INPP4B,TNFRSF11B,CCL19,CNN3,IL2RG,SKIL,WDR54,OGN,IL15RA,TNFAIP3,OLFML1,CHST11,CCNB1,CXCL14,WNT5A,BAMBI,CD3D,CD3E,EGR1,XAF1,B4GALT1,OLFM1,HLA-DPB1,PCDHB4,B2M,SLC44A2,HLA-DPA1,EMILIN1,CST2,COX7A1,ID3,ALOX5AP,PDPN,HTRA1,EMP1,PHLDB1,ALOX5,HMMR,PIK3IP1,SLIT2,PIM3,RNF24,HLA-DQB1,HLA-DQA1,HLA-C,ENO2,PKDCC,RCSD1,PKIG,HAND2,SOX5,PLA2G2A,AKR1B1,GUCY1A1,PLAC9,GLUL,GLIS3,PLAT,ZFPM2,SPRY1,GJA1,SRGAP1,CEBPD,TPX2,GBP1,AIF1,SPI1,GAPDH,PLN,EPB41L2,PLOD2,PLSCR4,CTTN,G0S2,TMEM158,PPP1R14A,PRRX1,PTGIS,COL7A1,SYN3,ARHGAP15,CTSK,F2R,TBX2,ADAMTS9-AS2,FGF18,RAB30,CH25H,TIMP3,FBLN5,FBXL7,FILIP1L,EXT1,FN1,GABPB2,CENPF,GAL,GFPT2,HLA-B,ABI3BP,CD82,IFITM3,IGFBP5,IGFBP7,CCN1,ITGA8,JAG1,KCTD15,CALD1,LINC00632,LUM,C1S,C1R,TIMP1,MATN3,MCAM,MEG3,CD40,DERL3,DCN,MIR100HG,MMP11,MSANTD3,MXRA5,COL1A2,BMP4,CXCR4,CLU,BGN,TUBA1A,TTK,TSPAN8,CXCL10,TSHZ2,POSTN,PPFIBP1,RARRES2,RGS3,RND3,RPS29,CST1,CSRP2,TPM4,TPM2,S100A16,CSGALNACT1,CNN1,SCX,SELENOM,SERPINE1,SERPING1,SERPINH1,SFRP2,SH3RF3,TNC,CPE,ANGPTL4,ANGPT2,ANGPT1,SOX4,COL14A1,SPARC,ADM,SRGN,SVEP1,COL6A3,COL6A2,COL6A1,TAGLN,TBX3,COL5A1,AEBP1,COL3A1,TGFBI,COL27A1,COL1A1
capillary endothelial cell,PIK3R1,CTSH,LAMP3,NUPR1,ERO1A,CD8A,HSPA1B,TRPS1,SELP,BATF,HSPA1A,CXCL8,RIN2,PTPN7,NR4A3,HMGB3,CD3G,CHST11,IRF9,CNN3,SKAP1,CTSW,CNN2,MAPK1,RASSF5,CXCL2,LOXL2,NBPF14,RIPOR2,ARHGAP15,CD36,JUND,TRAF3,PIK3R5,PIK3IP1,SRPX,HAVCR2,CD40,GK,GZMB,PLA1A,IFIT3,CD83,PRKCB,IKZF3,CCL4,RHOF,AHR,ALCAM,DUSP16,CDC42SE2,PTGER4,DUSP4,DOCK11,RNF125,BIN2,BIRC3,SMC4,RAB31,IFI30,TENT5C,CAVIN1,KRT8,PMAIP1,TES,ATXN1,HOPX,GNA13,SMIM22,HSPH1,SLC38A1,AKAP13,RNF149,TLE3,PPFIBP1,CD27,PPIF,ITM2A,PARP8,DHRS3,PDE4B,BTG2,SEMA4D,CKS2,CAV2,USP36,SLC34A2,CD24,RNF168,KRT18,MED24,CCT6A,CLEC14A,KALRN,TAGLN,VCAM1,TREM1,SORBS1,SLC7A5,ASPH,TGFBI,LBH,CLDN4,TACSTD2,NFKBIZ,CAV1,SENP2,CD4,GZMH,VEGFA,AKR1C3,GBP4,HLA-DQA1,TRAF3IP3,AQP3,HSP90AA1,ZNF331,G3BP2,ARL4C,IER3,TFPI,IFI44L,IFI6,IFITM2,ATP1B1,ATP1B3,TAGAP,SYTL3,BASP1,FNBP1,FN1,SOD2,SOCS1,SMCHD1,SLC9A3R2,WFDC2,SLC2A3,IL10RA,SLA,SIPA1L1,SDC4,RUNX3,CCL5,IVNS1ABP,ZFP36L2,RBM47,CD247,ZFP36L1,EPCAM,PTPN1,CD55,PRKG1,KLRB1,YPEL5,PPBP,PNMT,PMP22,EMB,ELL2,PLAC8,PIM2,PDLIM1,CLU,DOCK10,DNAJB1,ZC3H13,NR4A1,NQO1,LYN,NAMPT,MAML2,MTND5P17,MTND3P6,CYP3A5,DEPP1,MCEMP1,CYTOR,GNG2,CAVIN2,ZEB2,GNG11,ADIRF,VWF,GIMAP7,UCP2,UBAP1,GCHFR,HLA-B,HLA-C,HLA-DRA,HLA-DRB1,HLA-DRB5,GAPDH,TRBC2,GOLGB1,TRBC1,HPGD,TRAC,APOC1,APOE,AQP1,TNFSF10,TNFAIP3,TMSB10,TMEM100,ZNF394,HSPE1,TM4SF1,TIMP3,ARID5B,FYB1,ID1,ID3,IFI27,IFITM3,ATP2B1,FTL,IGFBP4,FTH1,B2M,STC2,SRGN,FOLR3,SPTBN1,SPARCL1,SPARC,SOSTDC1,BST2,SMAP2,FCN3,C1QA,C1QB,C1QC,IKZF1,CA4,SKIL,IL1RL1,FBP1,SFTPB,IL2RG,SERPING1,DDIT4,CD44,SAMSN1,CCL18,S100A6,S100A4,S100A11,RPS29,FABP4,CXCR4,RNASE1,GZMA,RHOH,RGS2,RGS1,RGCC,FCER1G,REL,CD2,RAMP2,CD3D,CD3E,EPAS1,GPR183,CD68,HLA-DPA1,CD69,CD7,CD74,CD9,PPP2R5C,EMCN,ELF3,CES1,LCK,EGFL7,PECAM1,EDNRB,CLDN5,DUSP2,LITAF,NR4A2,NME2,NKG7,LTB,CREM,CRIP2,NEAT1,CST7,CTSD,CXCL10,MTND1P22,MT2A,MARCO,DEFB1,MCL1,MIF,MGP,GPX3
