,0
343,ATP7A
344,ATP8A2
345,ATP8B1
346,ATP8B2
347,ATP9B
348,ATPSCKMT
349,ATRN
350,ATXN7L2
351,AURKC
352,AVEN
353,AVIL
354,AVPI1
355,AVPR2
356,AZIN1
357,AZIN2
358,B2M
359,B3GALNT1
360,B3GALT2
361,B3GAT1
362,B3GLCT
363,B3GNT3
364,B4GALT1-AS1
365,BAAT
366,BACE2
367,BAIAP2
368,BAIAP2L1
369,BAIAP2L2
370,BAIAP3
371,BANK1
372,BARX1
373,BASP1
374,BATF
375,BAX
376,BAZ1A
377,BAZ1B
378,BAZ2B
379,C9orf16
380,BBOF1
381,BBOX1
382,BBOX1-AS1
383,BCAP31
384,BCAT2
385,BCCIP
386,BCKDHB
387,BCKDK
388,BCL11B
389,BCL2L14
390,BCL6B
391,BCO1
392,BCR
393,BEND4
394,BEST4
395,BFSP2
396,BFSP2-AS1
397,BHLHB9
398,BHLHE41
399,BICD2
400,BLK
401,BLVRB
402,BMP1
403,BMP2
404,BMP3
405,BMP5
406,BMP6
407,BMP7
408,BMP8B
409,BMPER
410,BMPR1A
411,BMS1P14
412,BMX
413,BNC1
414,BNC2
415,BNIP3
416,BOLA3-AS1
417,BORCS7
418,BORCS8
419,BPIFB1
420,BRCC3
421,BRDT
422,BRICD5
423,BRINP1
424,BRK1
425,BRMS1L
426,BRWD3
427,BSCL2
428,BSG
429,BTAF1
430,BTBD1
431,BTBD10
432,BTBD11
433,BTBD16
434,BTBD7
435,BTF3
436,BTN3A2
437,BTNL8
438,BTNL9
439,BVES
440,C10orf143
441,C10orf55
442,C10orf99
443,C11orf16
444,C11orf45
445,C11orf49
446,C11orf52
447,C11orf97
448,C12orf40
449,C12orf56
450,C15orf48
451,C15orf62
452,C16orf46
453,C16orf54
454,C16orf89
455,C17orf107
456,C17orf99
457,C18orf54
458,C19orf18
459,C19orf33
460,C19orf44
461,C19orf48
462,C19orf73
463,C1GALT1
464,C1QA
465,C1QB
466,C1QTNF12
467,C1QTNF2
468,C1QTNF3
469,C1QTNF6
470,C1QTNF7
471,C1S
472,C1orf115
473,C1orf127
474,C1orf158
475,C1orf159
476,C1orf189
477,C1orf194
478,C1orf220
479,C1orf52
480,C1orf74
481,C1orf87
482,C2
483,C20orf144
484,C20orf85
485,C21orf58
486,C21orf91-OT1
487,C22orf15
488,C22orf23
489,C2CD5
490,C2orf27A
491,C2orf42
492,C2orf73
493,C2orf81
494,C2orf88
495,C3
496,C3orf35
497,C4orf47
498,C5AR1
499,C5AR2
500,C5orf49
501,C6
502,C6orf118
503,C6orf223
504,C7
505,C7orf31
506,C7orf57
507,C7orf61
508,C8G
509,C8orf34
510,C8orf76
511,C8orf88
512,C9orf116
513,C9orf135
514,C9orf24
515,C9orf40
516,C9orf78
517,C9orf85
518,CA1
519,CA3
520,CA4
521,CA5A
522,CA9
523,CAAP1
524,CABCOCO1
525,CABP4
526,CABYR
527,CACFD1
528,CACNA1A
529,CACNA1B
530,CACNA1C-AS2
531,CACNA1F
532,CACNA1H
533,CACNA1I
534,CACNA2D2
535,CACNB2
536,CACNB3
537,CACNB4
538,CACNG6
539,CACTIN
540,CACUL1
541,CADM3
542,CADM3-AS1
543,CADM4
544,CALB2
545,CALCB
546,CALHM5
547,CALML3
548,CALML4
549,CALU
550,CALY
551,CAMK2N1
552,CAMP
553,CAMSAP2
554,CAND1
555,CAPN11
556,CAPN13
557,CAPN8
558,CAPNS2
559,CAPS
560,CAPS2
561,CAPSL
562,CARD16
563,CARMIL1
564,CARMIL2
565,CARMN
566,CARNS1
567,CASC11
568,CASC15
569,CASC19
570,CASC2
571,CASC9
572,CASQ2
573,CATSPERD
574,CAV2
575,CBFA2T2
576,CBLB
577,CBLN3
578,CBR1
579,CBWD2
580,CBX1
581,CBX4
582,CBX5
583,CC2D2A
584,CC2D2B
585,CCBE1
586,CCDC113
587,CCDC125
588,CCDC13
589,CCDC134
590,CCDC136
591,CCDC137
592,CCDC144A
593,CCDC146
594,CCDC150
595,CCDC153
596,CCDC157
597,CCDC163
598,CCDC17
599,CCDC170
600,CCDC18
601,CCDC181
602,CCDC187
603,CCDC190
604,CCDC191
605,CCDC192
606,CCDC28B
607,CCDC30
608,CCDC33
609,CCDC34
610,CCDC39_ENSG00000284862
611,CCDC40
612,CCDC57
613,CCDC7
614,CCDC74A
615,CCDC74B
616,CCDC78
617,CCDC80
618,CCDC85A
619,CCDC88A
620,CCDC9
621,CCDC91
622,CCDC9B
623,CCHCR1
624,CCL11
625,CCL13
626,CCL15
627,CCL17
628,CCL18
629,CCL19
630,CCL2
631,CCL21
632,CCL22
633,CCL23
634,CCL24
635,CCL26
636,CCL28
637,CCL3
638,CCL4
639,CCL5
640,CCL7
641,CCL8
642,CCM2L
643,CCN2
644,CCN4
645,CCNA1
646,CCNC
647,CCND1
648,CCNF
649,CCNO
650,CCNQ
651,CCNT2-AS1
652,CCNY
653,CCR1
654,CCR3
655,CCR5
656,CCR7
657,CCR8
658,CCT8
659,CD160
660,CD163
661,CD164L2
662,CD177
663,CD180
664,CD19
665,CD1B
666,CD1C
667,CD1E
668,CD207
669,CD22
670,CD226
671,CD24
672,CD247
673,CD27
674,CD300A
675,CD300E
676,CD300LG
677,CD34
678,CD36
679,CD37
680,CD38
681,CD3D
682,CD3E
683,CD3G
684,CD40LG
685,CD47
686,CD52
687,CD5L
688,CD7
689,CD72
690,CD74
691,CD79A
692,CD79B
693,CD81-AS1
694,CD83
695,CD8A
696,CD8B
697,CD9
698,CD93
699,CDAN1
700,CDC25A
701,CDC34
702,CDC42BPB
703,CDC42BPG
704,CDC42EP1
705,CDC42EP2
706,CDC42EP5
707,CDH1
708,CDH11
709,CDH13
710,CDH20
711,CDH24
712,CDH5
713,CDH7
714,CDHR3
715,CDHR4
716,CDK1
717,CDK14
718,CDK2AP1
719,CDK5RAP3
720,CDKL2
721,CDKL4
722,CDKL5
723,CDKN1A
724,CDKN1C
725,CDKN2AIP
726,CDKN2B-AS1
727,CDKN2C
728,CDNF
729,CDR2L
730,CDRT1
731,CDS2
732,CDT1
733,CEACAM4
734,CEACAM6
735,CEACAM8
736,CEBPA-DT
737,CEBPB-AS1
738,CEBPD
739,CEBPE
740,CELA1
741,CELA2A
742,CELF4
743,CENPM
744,CENPP
745,CENPU
746,CEP112
747,CEP135
748,CEP164
749,CEP295
750,CEP350
751,CEP57
752,CEP63
753,CEP78
754,CEP83
755,CEP89
756,CERK
757,CERS3
758,CERS6
759,CES1
760,CES2
761,CES3
762,CETP
763,CFAP126
764,CFAP157
765,CFAP20
766,CFAP206
767,CFAP221
768,CFAP251
769,CFAP299
770,CFAP300
771,CFAP36
772,CFAP43
773,CFAP44
774,CFAP45
775,CFAP52
776,CFAP53
777,CFAP54
778,CFAP57
779,CFAP58
780,CFAP73
781,CFAP77
782,CFAP91
783,CFB
784,CFLAR-AS1
785,CGAS
786,CGN
787,CHADL
788,CHCHD10
789,CHCHD5
790,CHD1
791,CHD7
792,CHEK1
793,CHEK2
794,CHFR
795,CHI3L2
796,CHIA
797,CHIC1
798,CHIC2
799,CHKB
800,CHML
801,CHMP1A
802,CHMP1B
803,CHN1
804,CHP2
805,CHPT1
806,CHRDL1
807,CHRFAM7A
808,CHRM3-AS2
809,CHRNA1
810,CHRNB1
811,CHST11
812,CHST13
813,CHST14
814,CHST9
815,CHSY1
816,CIART
817,CIBAR1
818,CIBAR2
819,CIITA
820,CILK1
821,CINP
822,CIPC
823,CIRBP-AS1
824,CISH
825,CKB
826,CKM
827,CKMT1A
828,CLASP1
829,CLASP2
830,CLCA2
831,CLCN3
832,CLCN7
833,CLDN11
834,CLDN18
835,CLDN3
836,CLDN6
837,CLDN7
838,CLDND1
839,CLEC10A
840,CLEC16A
841,CLEC17A
842,CLEC1B
843,CLEC3B
844,CLEC4C
845,CLEC4D
846,CLEC4F
847,CLEC5A
848,CLEC9A
849,CLECL1
850,CLGN
851,CLIC3
852,CLIC5
853,CLIC6
854,CLIP4
855,CLMN
856,CLMP
857,CLN6
858,CLNS1A
859,CLOCK
860,CLSPN
861,CLSTN1
862,CLTRN
863,CLU
864,CLUH
865,CMSS1
866,CMTM2
867,CMTM8
868,CMTR2
869,CNFN
870,CNGB3
871,CNIH3
872,CNN1
873,CNNM2
874,CNR2
875,CNRIP1
876,CNTD1
877,CNTN5
878,CNTNAP1
879,CNTNAP2
880,COA4
881,COA7
882,COA8
883,COASY
884,COBLL1
885,COG1
886,COG6
887,COG8
888,COIL
889,COL10A1
890,COL11A1
891,COL12A1
892,COL15A1
893,COL18A1
894,COL1A2
895,COL22A1
896,COL23A1
897,COL28A1
898,COL4A1
899,COL4A3
900,COL4A6
901,COL5A1
902,COL5A2
903,COL6A3
904,COL6A5
905,COL8A1
906,COL9A3
907,COLCA2
908,COLEC12
909,COLQ
910,COMMD1
911,COMMD6
912,COPE
913,COPS4
914,COPS7B
915,COPZ2
916,COQ5
917,COQ8A
918,CORO1A
919,CORO1C
920,CORO2A
921,COTL1
922,COX17
923,COX4I2
924,COX6B2
925,COX8A
926,CP
927,CPA3
928,CPA5
929,CPA6
930,CPAMD8
931,CPB2
932,CPD
933,CPE
934,CPLANE2
935,CPNE5
936,CPNE8
937,CPNE9
938,CPT1B
939,CPT1C
940,CPT2
941,CPXM2
942,CR1L
943,CR2
944,CRABP2
945,CRACDL
946,CRACR2A
947,CRB1
948,CRB3
949,CREB1
950,CREB3L1
951,CREB3L3
952,CREB5
953,CREBBP
954,CREBL2
955,CREBRF
956,CRHBP
957,CRIM1
958,CRIP1
959,CRIP3
960,CRISP2
961,CRISP3
962,CRLF3
963,CROCC2
964,CRTAC1
965,CRTAM
966,CRTC3
967,CRYBB2
968,CRYM
969,CSF2RA
970,CSF3
971,CSF3R
972,CSGALNACT1
973,CSMD1
974,CSMD3
975,CSNK1A1
976,CSNK1D
977,CSNK1E
978,CSNK1G3
979,CSRNP1
980,CST1
981,CST3
982,CST6
983,CST7
984,CSTB
985,CSTF3
986,CTAG2
987,CTC1
988,CTLA4
989,CTNNA1
990,CTNNA3
991,CTNNAL1
992,CTNNB1
993,CTNNBL1
994,CTNND1
995,CTR9
996,CTRC
997,CTSB
998,CTSG
999,CTSH
1000,CTSL
1001,CTSW
1002,CTTNBP2
1003,CTXND1
1004,CUBN
1005,CUL7
1006,CUL9
1007,CUX1
1008,CWC22
1009,CX3CL1
1010,CXCL1
1011,CXCL11
1012,CXCL13
1013,CXCL14
1014,CXCL16
1015,CXCL17
1016,CXCL5
1017,CXCL6
1018,CXCR1
1019,CXCR2
1020,CXCR3
1021,CXCR5
1022,CYB561
1023,CYB5A
1024,CYB5R2
1025,CYBC1
1026,CYBRD1
1027,CYGB
1028,CYP11A1
1029,CYP1B1
1030,CYP26B1
1031,CYP27A1
1032,CYP2A6
1033,CYP2D6
1034,CYP2F1
1035,CYP2J2
1036,CYP2R1
1037,CYP2S1
1038,CYP3A5
1039,CYP4F11
1040,CYP4F12
1041,CYP4F3
1042,CYP4Z1
1043,CYP7B1
1044,CYRIA
1045,CYTL1
1046,CYTOR
1047,DAB1
1048,DAB2
1049,DACT1
1050,DAP
1051,DAPL1
1052,DAW1
1053,DBH-AS1
1054,DBI
1055,DBN1
1056,DBR1
1057,DCAF11
1058,DCAKD
1059,DCBLD2
1060,DCDC2B
1061,DCHS1
1062,DCLK1
1063,DCLRE1A
1064,DCN
1065,DCTN1
1066,DDAH2
1067,DDIAS
1068,DDIT4
1069,DDIT4L
1070,DDX10
1071,DDX11-AS1
1072,DDX17
1073,DDX39B
1074,DDX3Y
1075,DDX47
1076,DDX56
1077,DDX58
1078,DDX60
1079,DEDD
1080,DEF6
1081,DELEC1
1082,DENND10
1083,DENND2A
1084,DENND2B
1085,DENND2C
1086,DENND3
1087,DENND5A
1088,DEPDC1B
1089,DEPDC5
1090,DEPDC7
1091,DEPP1
1092,DERA
1093,DERL3
1094,DES
1095,DFFB
1096,DGCR6
1097,DGKD
1098,DGKQ
1099,DGUOK-AS1
1100,DHRS3
1101,DHRS7B
1102,DHTKD1
1103,DHX16
1104,DHX35
1105,DHX38
1106,DIAPH2-AS1
1107,DIAPH3
1108,DIO3OS
1109,DIP2A
1110,DIP2B
1111,DIPK2A
1112,DIPK2B
1113,DIRAS1
1114,DIRC3
1115,DIS3L2
1116,DKK1
1117,DKK2
1118,DLEU1
1119,DLG1
1120,DLG2
1121,DLG4
1122,DLGAP1
1123,DLGAP3
1124,DLGAP4
1125,DLGAP4-AS1
1126,DLK2
1127,DLST
1128,DLX3
1129,DLX6
1130,DMBT1
1131,DMC1
1132,DMD
1133,DMTF1
1134,DMXL1
1135,DMXL2
1136,DNAAF3
1137,DNAAF6
1138,C16orf71
1139,C20orf194
1140,DNAH1
1141,DNAH10
1142,DNAH11
1143,DNAH12
1144,DNAH2
1145,DNAH3
1146,DNAH6
1147,DNAH7
1148,DNAH9
1149,DNAI1
1150,DNAI2
1151,DNAI3
1152,DNAI4
1153,CFAP94
1154,DNAJA4
1155,DNAJB11
1156,DNAJB13
1157,DNAJB2
1158,DNAJB9
1159,DNAJC1
1160,DNAJC3-DT
1161,DNAJC8
1162,DNALI1
1163,DNASE2
1164,DNHD1
1165,DNM1
1166,DNM1L
1167,DNM3
1168,DNMBP-AS1
1169,DNMT1
1170,DNPH1
1171,DOCK10
1172,DOCK4
1173,DOCK8
1174,DOCK9-DT
1175,DOK7
1176,DOLK
1177,DONSON
1178,DPCD
1179,DPEP1
1180,DPF2
1181,DPF3
1182,DPH1
1183,DPH6-DT
1184,DPP10-AS1
1185,DPP6
1186,DPT
1187,DPYSL2
1188,DRAIC
1189,DRC1
1190,DRC3
1191,DRC7
1192,DRD4
1193,DRG2
1194,DROSHA
1195,DSC2
1196,DSCC1
1197,DSCR9
1198,DSG2
1199,DSG3
1200,DSP
1201,DTNA
1202,DTWD2
1203,DTX4
1204,DUOXA1
1205,DUS4L
1206,DUSP1
1207,DUSP14
1208,DUSP22
1209,DUSP23
1210,DUSP4
1211,DYDC1
1212,DYDC2
1213,DYM
1214,DYNC1I1
1215,DYNC2I1
1216,DYNC2I2
1217,DYNC2LI1
1218,DYNLL2
1219,DYNLRB2
1220,DYNLT1
1221,DYNLT2
1222,DYNLT4
1223,DYNLT5
1224,DYRK1A
1225,DZIP1
1226,E2F3
1227,EAF1-AS1
1228,EBF1
1229,EBF2
1230,EBF4
1231,ECI1
1232,ECRG4
1233,ECSCR
1234,ECT2L
1235,EDA
1236,EDAR
1237,EDC3
1238,EDNRA
1239,EDNRB
1240,EEF2
1241,EFCAB1
1242,EFCAB10
1243,EFCAB12
1244,EFCAB7
1245,EFCC1
1246,EFHB
1247,EFHC1
1248,EFHC2
1249,EFNB2
1250,EGFL6
1251,EGFL7
1252,EGFL8
1253,EGFR
1254,EGOT
1255,EGR1
1256,EGR3
1257,EGR4
1258,EHBP1
1259,EHD2
1260,EHHADH
1261,EIF1AY
1262,EIF2AK2
1263,EIF2B2
1264,EIF2S3B
1265,EIF3CL
1266,EIF3L
1267,EIF4G3
1268,EIPR1
1269,ELAPOR2
1270,ELF5
1271,ELFN1
1272,ELFN1-AS1
1273,ELK1
1274,ELMO1
1275,ELMOD3
1276,ELN-AS1
1277,ELOA
1278,ELOVL2
1279,ELOVL3
1280,ELOVL7
1281,ELP4
1282,EMC2
1283,EMC9
1284,EML1
1285,EMP2
1286,ENAH
1287,ENDOV
1288,ENKUR
1289,ENO2
1290,ENOPH1
1291,ENPEP
1292,ENPP1
1293,ENPP2
1294,ENPP3
1295,ENSA
1296,ENTHD1
1297,ENTPD3-AS1
1298,ENTPD5
1299,EOMES
1300,EP300
1301,EP400
1302,EPB41L1
1303,EPB41L3
1304,EPB41L4A
1305,EPCAM
1306,EPHA2
1307,EPHA5
1308,EPHB3
1309,EPN2
1310,EPOP
1311,EPPK1
1312,EPRS1
1313,ERBB2
1314,ERBB4
1315,ERC1
1316,ERCC4
1317,ERCC6L2
1318,EREG
1319,ERF
1320,ERGIC2
1321,ERICH3
1322,ERLIN1
1323,ERMARD
1324,ERMN
1325,ERMP1
1326,ERO1A
1327,ESAM
1328,ESCO1
1329,ESF1
1330,ESM1
1331,ESR1
1332,ESRP2
1333,ESYT1
1334,ESYT2
1335,ESYT3
1336,ETFB
1337,ETV2
1338,ETV4
1339,EVA1A
1340,EVA1C
1341,EVC
1342,EVC2
1343,EVI5L
1344,EVL
1345,EXOC1
1346,EXOC3-AS1
1347,EXOC3L2
1348,EXOC3L4
1349,EXOC6
1350,EXOC6B
1351,EXTL2
1352,EZR
1353,F11
1354,F12
1355,F2RL3
1356,F3
1357,F8A3
1358,FAAH2
1359,FABP4
1360,FABP5
1361,FABP6
1362,FADD
1363,FADS1
1364,FAIM
1365,FALEC
1366,FAM107A
1367,FAM107B
1368,FAM110C
1369,FAM110D
1370,FAM114A1
1371,FAM120AOS
1372,FAM124B
1373,FAM133A
1374,FAM149A
1375,FAM153B_ENSG00000182230
1376,FAM156A
1377,FAM160A1-DT
1378,FAM161B
1379,FAM166B
1380,FAM167A
1381,FAM167B
1382,FAM168B
1383,FAM171B
1384,FAM174A
1385,FAM177B
1386,FAM181A
1387,FAM183A
1388,FAM184B
1389,FAM189A2
1390,FAM193A
1391,FAM200B
1392,FAM20A
1393,FAM20B
1394,FAM210A
1395,FAM216A
1396,FAM216B
1397,FAM218A
1398,FAM219B
1399,FAM222A
1400,FAM225A
1401,FAM225B
1402,FAM227B
1403,FAM229B
1404,FAM234A
1405,FAM234B
1406,FAM41C
1407,FAM43A
1408,FAM50A
1409,FAM71E1
1410,FAM72B
1411,FAM81B
1412,FAM83A
1413,FAM83D
1414,FAM83G
1415,FAM89A
1416,FANK1
1417,FAP
1418,FARP1
1419,FASN
1420,FASTK
1421,FAT3
1422,FAT4
1423,FAU
1424,FBF1
1425,FBLN1
1426,FBLN2
1427,FBP1
1428,FBRS
1429,FBXL18
1430,FBXL20
1431,FBXL22
1432,FBXL5
1433,FBXO10
1434,FBXO15
1435,FBXO2
1436,FBXO24
1437,FBXO38
1438,FBXO42
1439,FBXO46
1440,FBXO8
1441,FBXW10
1442,FBXW11
1443,FBXW5
1444,FBXW9
1445,FCER1A
1446,FCER1G
1447,FCER2
1448,FCGR2A
1449,FCGR2B
1450,FCGR3A
1451,FCGR3B
1452,FCN1
1453,FCN3
1454,FCRL1
1455,FCRL2
1456,FCRL5
1457,FCRLA
1458,FCRLB
1459,FDXACB1
1460,FDXR
1461,FEM1A
1462,FENDRR
1463,FERMT1
1464,FFAR3
1465,FGA
1466,FGB
1467,FGD3
1468,FGD4
1469,FGD5
1470,FGF1
1471,FGF10
1472,FGF13
1473,FGF14-AS2
1474,FGF7
1475,FGFBP1
1476,FGFBP2
1477,FGFR3
1478,FGG
1479,FGGY
1480,FGL1
1481,FHAD1
1482,FHDC1
1483,FHL1
1484,FHL5
1485,FIBIN
1486,FILIP1
1487,FIZ1
1488,FKBP11
1489,FKBP14
1490,FKBP1A
1491,FKBP1C
1492,FLACC1
1493,FLCN
1494,FLG-AS1
1495,FLNC
1496,FLOT1
1497,FLRT2
1498,FLRT3
1499,FLT1
1500,FLT4
1501,FMN1
1502,FMO3
1503,FNDC1
1504,FNDC11
1505,FNDC5
1506,FNTA
1507,FOLH1
1508,FOLR2
1509,FOXA1
1510,FOXA2
1511,FOXD2
1512,FOXD2-AS1
1513,FOXE1
1514,FOXF1
1515,FOXJ1
1516,FOXK1
1517,FOXM1
1518,FOXO1
1519,FOXO6
1520,FOXP1
1521,FOXP3
1522,FOXQ1
1523,FOXRED2
1524,FPGT
1525,FRAS1
1526,FRMD4A
1527,FRMD5
1528,FRMD8
1529,FRMPD1
1530,FRMPD2
1531,FRRS1
1532,FRS3
1533,FSCN1
1534,FSCN3
1535,FSD2
1536,FSTL4
1537,FTL
1538,FTO
1539,FTSJ3
1540,FUBP1
1541,FUCA1
1542,FUNDC1
1543,FURIN
1544,FUT8-AS1
1545,FXR1
1546,FXYD2
1547,FXYD3
1548,FXYD6
1549,FYB1
1550,FYB2
1551,FZD5
1552,FZD6
1553,FZD7
1554,G0S2
1555,GABBR2
1556,GABPB1-AS1
1557,GABPB2
1558,GABRB1
1559,GABRB2
1560,GABRB3
1561,GABRG3
1562,GABRP
1563,GAK
1564,GAL
1565,GAL3ST1
1566,GAL3ST4
1567,GALNT12
1568,GALNT13
1569,GALNT15
1570,GALNT5
1571,GALR2
1572,GANC
1573,GAPT
1574,GAREM1
1575,GAS2L2
1576,GAS2L3
1577,GAS6
1578,GAS6-AS1
1579,GAS7
1580,GASK1A
1581,GASK1B
1582,GATA1
1583,GATA2
1584,GATAD1
1585,GATAD2B
1586,GBP1
1587,GBP5
1588,GBP6
1589,GCC2-AS1
1590,GCH1
1591,GCN1
1592,GCOM1
1593,GCSAML
1594,GDAP1
1595,GDF10
1596,GDF11
1597,GDF15
1598,GDI1
1599,GDPD3
1600,GEMIN4
1601,GEN1
1602,GET1
1603,GFI1
1604,GFI1B
1605,GFPT2
1606,GGA1
1607,GGACT
1608,GGCX
1609,GGT2
1610,GHET1
1611,GHR
1612,GHRL
1613,GHRLOS
1614,GID4
1615,GIGYF2
1616,GINS3
1617,GINS4
1618,GIPR
1619,GIT1
1620,GJA5
1621,GJB1
1622,GJB2
1623,GJB3
1624,GJB6
1625,GJB7
1626,GJC2
1627,GK5
1628,GKN2
1629,GLCCI1
1630,GLDN
1631,GLI1
1632,GLI2
1633,GLI3
1634,GLMP
1635,GLOD4
1636,GLRA3
1637,GLRB
1638,GLRX3
1639,GLT1D1
1640,GM2A
1641,GMFB
1642,GNA11
1643,GNA14
1644,GNA15
1645,GNAI1
1646,GNAI2
1647,GNAL
1648,GNB2
1649,GNB4
1650,GNG10
1651,GNG11
1652,GNG12
1653,GNG12-AS1
1654,GNL3L
1655,GNLY
1656,GNPTG
1657,GNRH1
1658,GNS
1659,GOLGA1
1660,GOLGA2
1661,GOLGA6L4
1662,GOLGA7
1663,GOLGA8N
1664,GOLGA8Q
1665,GOLGA8R
1666,GOLM1
1667,GOLM2
