,0
0,A2M
1,ABAT
2,ABCA10
3,ABCA13
4,ABCA4
5,ABCA5
6,ABCA6
7,ABCA8
8,ABCA9
9,ABCB1
10,ABCC3
11,ABCC4
12,ABCC9
13,ABCG1
14,ABI3BP
15,ABLIM2
16,ABLIM3
17,ABR
18,ABTB2
19,AC003984.1
20,AC004485.3
21,AC004540.4
22,RP5-1171I10.5
23,AC004901.1
24,AC005082.12
25,RP11-281P23.2
26,CTA-109P11.4
27,RP11-264B14.1
28,RP5-1093G23.1
29,AC007040.11
30,RP11-114N19.3
31,MMADHC-DT
32,AC007682.1
33,RP11-541G9.1
34,RP11-467J12.4
35,RP11-993B23.3
36,RP11-180C16.1
37,CTC-535M15.2
38,CTC-329D1.2
39,RP11-426C22.5
40,AC009495.4
41,RP11-1028N23.4
42,CHROMR
43,CTC-458I2.2
44,CTD-3037G24.3
45,CTD-2561J22.3
46,CTC-471J1.9
47,CTD-2369P2.10
48,RP11-759A24.3
49,AC012593.1
50,AC013472.4
51,RP11-624L4.1
52,RP11-120I21.2
53,RP11-61O11.1
54,RP11-66B24.1
55,SNHG31
56,RP11-36B6.2
57,AC017074.2
58,AC016768.1
59,RP11-568J23.4
60,LINC02889
61,AC013463.2
62,RP11-398K22.12
63,CTD-3020H12.4
64,RP11-752D24.2
65,CTD-3118D11.2
66,AC023590.1
67,RP11-63A11.1
68,AC024560.2
69,RP11-519G16.3
70,AC026167.1
71,RP11-324E6.6
72,RP11-318C2.1
73,RP11-463D19.1
74,RP11-792A8.5
75,RP11-35J10.5
76,RP11-692D12.1
77,RP11-290H9.2
78,EFCAB13-DT
79,RP11-573D15.8
80,RP11-675F6.4
81,RP11-531H8.2
82,LINC02751
83,AC003075.4
84,RP11-530C5.1
85,RP11-627D16.1
86,MECOM-AS1
87,RP4-798C17.7
88,RP11-114H23.1
89,RP11-457K10.1
90,RP11-290O12.2
91,CTD-2201G3.1
92,LRRK2-DT
93,GIHCG
94,RP11-396O20.1
95,RP11-66B24.5
96,HMGA2-AS1
97,RP11-384F7.2
98,RP11-550H2.2
99,RP11-231E6.1
100,RP11-798K3.4
101,RP11-125O18.1
102,RP11-556I14.1
103,LINC02778
104,MFF-DT
105,CAVIN2-AS1
106,CTC-391G2.1
107,RP11-436K8.1
108,CTD-3193K9.4
109,AC100830.3
110,RP11-381K20.2
111,CTC-340A15.2
112,RP11-714G18.1
113,EDIL3-DT
114,RP11-152K4.2
115,AC114812.8
116,CTD-2095E4.5
117,RP11-875H7.5
118,RP11-701H24.9
119,RP11-133F8.2
120,RP11-394O4.6
121,RP11-368L12.1
122,PSMD7-DT
123,LINC02798
124,CH17-360D5.2
125,ACAA1
126,ACAP1
127,ACER2
128,ACMSD
129,ACO1
130,ACOXL
131,ACP3
132,ACSF2
133,ACSL3
134,ACSL4
135,ACSM1
136,ACSM2A
137,ACSM2B
138,ACSM3
139,ACSS3
140,ACTA1
141,ACTA2
142,ACTB
143,ACTN4
144,ACVRL1
145,ADA2
146,ADAM12
147,ADAM15
148,ADAM19
149,ADAM22
150,ADAM23
151,ADAM33
152,ADAMTS1
153,ADAMTS12
154,ADAMTS16
155,ADAMTS17
156,ADAMTS18
157,ADAMTS19
158,ADAMTS2
159,ADAMTS3
160,ADAMTS5
161,ADAMTS6
162,ADAMTS9
163,ADAMTS9-AS1
164,ADAMTS9-AS2
165,ADAMTSL1
166,ADAMTSL2
167,ADAMTSL3
168,ADARB2
169,ADCY1
170,ADCY3
171,ADCY4
172,ADCY7
173,ADCYAP1
174,ADGRA2
175,ADGRB2
176,ADGRB3
177,ADGRD1
178,ADGRE2
179,ADGRF1
180,ADGRF5
181,ADGRG5
182,ADGRG6
183,ADGRL2
184,ADGRL3
185,ADGRL4
186,ADGRV1
187,ADH1B
188,ADH1C
189,ADIRF
190,ADM
191,ADORA1
192,ADORA2A-AS1
193,ADRA1A
194,ADRA2B
195,ADTRP
196,AEBP1
197,AFAP1L1
198,AFAP1L2
199,AFF2
200,AFF3
201,AGBL4
202,AGMO
203,AGR2
204,AGRN
205,AGTR1
206,AGXT2
207,AHNAK2
208,AHR
209,AIF1L
210,AJ006998.2
211,AK4
212,AK5
213,AK7
214,AKAP12
215,AKNA
216,AKR1A1
217,AKR1B1
218,AKR1C1
219,AKR1C2
220,AKR1C3
221,LNC-LBCS
222,LA16c-329F2.1
223,RP11-307P5.1
224,MIR223HG
225,RP1-39G22.7
226,RP3-403A15.5
227,RP11-69I8.3
228,RP11-66N24.6
229,RP11-195B3.1
230,RP11-141M1.3
231,RP11-16B13.1
232,RP11-124N19.3
233,RP11-305L7.3
234,RP11-123K19.1
235,RP11-163F15.1
236,RP11-403A3.3
237,RP1-69D17.4
238,LINC02652
239,RP11-72M17.1
240,RP11-139E24.1
241,RP11-370B11.4
242,LINC02884
243,RGS5-AS1
