,0
337,ARHGAP28
338,ARHGAP29
339,ARHGAP30
340,ARHGAP31
341,ARHGAP42
342,ARHGAP6
343,ARHGAP9
344,ARHGDIB
345,ARHGEF15
346,ARHGEF17
347,ARHGEF26
348,ARHGEF28
349,ARHGEF3
350,ARHGEF38
351,ARHGEF4
352,ARHGEF6
353,ARID3A
354,ARL15
355,ARL17B
356,ARL4C
357,ARMH4
358,ARNT2
359,ARNTL2
360,ARPC2
361,ARRDC3
362,ARRDC4
363,ARSD
364,ARSJ
365,ART3
366,ART4
367,ASAH1
368,ASAP2
369,ASIC2
370,ASPA
371,ASPDH
372,ASPH
373,ASPHD1
374,ASPM
375,ASS1
376,ATF3
377,ATL2
378,ATP10A
379,ATP10B
380,ATP1A1
381,ATP1A2
382,ATP1B1
383,ATP1B2
384,ATP2B4
385,ATP5F1A
386,ATP5MC1
387,ATP5ME
388,ATP5MG
389,ATP6AP2
390,ATP6V0A4
391,ATP6V0B
392,ATP6V0D2
393,ATP6V1A
394,ATP6V1B1
395,ATP6V1C2
396,ATP6V1F
397,ATP6V1G3
398,ATP6V1H
399,ATP8B1
400,ATP8B4
401,ATP9B
402,ATRNL1
403,ATXN1
404,AVPR1A
405,AVPR2
406,AZU1
407,B2M
408,B3GALNT1
409,B3GALT5
410,B3GALT5-AS1
411,B3GAT1
412,B3GLCT
413,B4GALNT2
414,B4GALNT3
415,BACE2
416,BACH2
417,BAG1
418,BAIAP2L1
419,BARX2
420,BATF3
421,BAZ2B
422,BBOX1
423,BBS4
424,BCAM
425,BCAP29
426,BCAS1
427,BCAT1
428,BCL11B
429,BCL2
430,BCL2L1
431,BCL6
432,BCL6B
433,BCO2
434,BGN
435,BHLHE41
436,BHMT
437,BHMT2
438,BICC1
439,BICD1
440,BICDL1
441,BICDL2
442,BIRC3
443,BLNK
444,BMP2
445,BMP2K
446,BMP3
447,BMP7
448,BMPR1B
449,BMPR2
450,BNC2
451,BOC
452,BOLA3
453,BRI3
454,BST1
455,BST2
456,BTBD11
457,BTBD16
458,BTG2
459,BTK
460,BTLA
461,BTNL9
462,C11orf54
463,C11orf80
464,C11orf96
465,C12orf65
466,C12orf75
467,LINC02694
468,C16orf74
469,C19orf33
470,MICOS13
471,C1orf21
472,C1QA
473,C1QB
474,C1QC
475,C1QL1
476,C1QTNF1
477,C1R
478,C1S
479,C21orf62
480,C2CD2
481,ECRG4
482,C2orf72
483,C3
484,C3orf52
485,C4orf19
486,C4orf48
487,C5orf38
488,C5orf67
489,C6orf132
490,C7
491,C8orf34
492,C9
493,C9orf16
494,SHOC1
495,CA10
496,CA12
497,CA2
498,CA4
499,CA8
500,CACHD1
501,CACNA1A
502,CACNA1C
503,CACNA1D
504,CACNA1H
505,CACNA2D1
506,CACNA2D3
507,CACNB2
508,CACNB4
509,CADM1
510,CADM2
511,CADPS2
512,CALB1
513,CALCA
514,CALCRL
515,CALD1
516,CALHM5
517,CALM1
518,CALM2
519,CAMK1D
520,CAMK2B
521,CAMK2N1
522,CAMK4
523,CAPG
524,CAPN12
525,CAPN5
526,CAPN8
527,CAPNS1
528,CAPS2
529,CARD11
530,CARMN
531,CASC15
532,CASK
533,CASKIN2
534,CASQ2
535,CASR
536,CASTOR2
537,CASTOR3
538,CASZ1
539,CAV1
540,CAV2
541,CAVIN1
542,CAVIN2
543,CAVIN3
544,CBLB
545,CBLC
546,CCBE1
547,CCDC102B
548,CCDC141
549,CCDC148
550,CCDC178
551,CCDC80
552,CCDC85A
553,CCL2
554,CCL21
555,CCL22
556,CCL28
557,CCL3
558,CCL3L1
559,CCL4
560,CCL4L2
561,CCL5
562,CCND2
563,CCNH
564,CCR4
565,CCR6
566,CCR7
567,CCSER1
568,CD14
569,CD151
570,CD163
571,CD163L1
572,CD19
573,CD1A
574,CD1C
575,CD1D
576,CD2
577,CD200
578,CD207
579,CD209
580,CD226
581,CD24
582,CD247
583,CD248
584,CD27
585,CD28
586,CD33
587,CD34
588,CD36
589,CD37
590,CD38
591,CD3D
592,CD3E
593,CD3G
594,CD4
595,CD40
596,CD40LG
597,CD44
598,CD48
599,CD52
600,CD53
601,CD55
602,CD58
603,CD63
604,CD68
605,CD69
606,CD74
607,CD79A
608,CD79B
609,CD80
610,CD82
611,CD84
612,CD86
613,CD8A
614,CD8B
615,CD9
616,CD93
617,CD96
618,CDA
619,CDC14A
620,CDC42
621,CDC42EP3
622,CDH1
623,CDH11
624,CDH13
625,CDH16
626,CDH19
627,CDH2
628,CDH23
629,CDH24
630,CDH3
631,CDH5
632,CDH6
633,CDK14
634,CDK15
635,CDK17
636,CDKN1C
637,CDKN3
638,CEACAM1
639,CEACAM19
640,CEACAM6
641,CEACAM8
642,CEBPA
643,CECR2
644,CELF2
645,CENPB
646,CENPM
647,CEP104
648,CEP350
649,CERCAM
650,CERNA1
651,CERS4
652,CERS6
653,CETN2
654,CFAP221
655,CFAP43
656,CFAP45
657,CFAP54
658,CFDP1
659,CFH
660,CFLAR
661,CFTR
662,CGNL1
663,CHCHD10
664,CHD3
665,CHDH
666,CHEK2
667,CHI3L1
668,CHL1
669,CHN1
670,CHRM3
671,CHST11
672,CHST15
673,CHST9
674,CHSY1
675,CHSY3
676,CIITA
