,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299
B,GUCY1A1,APMAP,MT-ND4,LNCAROD,FAM30A,SLC44A5,CBFA2T2,FAM117A,ANXA1,SLC39A10,AKAP7,COL4A3,CIITA,CNR2,ZEB2,SNRPA1,ATN1,IDS,LBH,HLA-B,FER,LRRC69,FRY,FBXO34,DDX60,KCNH8,MGST3,TPD52,ZSWIM6,AL589693.1,GPR132,RAB30,IFNGR2,SMARCAL1,IRF4,MMRN1,LY86,TAFA1,AL691403.1,HERC5,TENT5C,RORA-AS1,PZP,IFI30,RHBDD1,TUBB1,AC092821.3,MICAL3,EHBP1,LINC01122,RPS27A,PELI1,MEIS1,CD22,NRGN,XIST,PLEKHA5,PRKCE,SRBD1,LINC02550,MAP4K3,SOX5,DENND5B,EIF2AK2,LINC01320,ARHGAP42,AFF3,CPNE8,SIPA1L3,SYTL2,ZC3H6,CXCR4,AC114763.1,ZNF91,RPS26,TSC22D3,MALAT1,MS4A1,MARCH9,CD79A,TAFA2,MSRB3,HMGA2,SNTG2,RABAC1,IFNG-AS1,AC105402.3,XACT,ACVR1,CHRM3,COBLL1,AC019197.1,CHPT1,SLC38A11,CYP2R1,MTRNR2L8,BTBD11,SWAP70,ZNF804A,PPFIBP2,CALCRL,TFPI,NIBAN3,SLC40A1,BLNK,PRKG1,WDFY4,RPL13A,RAB18,CACNB2,NUAK2,IKZF2,ST8SIA6,CNKSR2,EPSTI1,COL4A4,NR6A1,MIR181A1HG,STRBP,UBE2F,CLEC17A,DACH1,PALM2-AKAP2,GPC5,C1orf21,CHL1,DNAJC3,DOCK9,RALGPS2,COLQ,ANKRD28,AUH,DAPK1,GNAQ,ZNF385D,UBE2E2,PBX1,OSBPL10,LINC01811,ITGA9,SAMD4A,MAMDC2,PRKCH,PAX5,MLLT3,CCDC171,WASHC1,FCRL1,FCRL2,TYMP,FCRL5,ARHGEF3,ILF3-DT,MTSS1,TMEM65,DEPTOR,FRMD4B,TRPS1,ANGPT1,MTRNR2L12,ADGRG7,MTFR1,RPL10,IGHG2,IGHA1,IGHG1,IGHD,IGHM,SDCBP,PLCB1,FCER2,LYN,AC021678.2,TMLHE-AS1,ADAM28,GATA2,H1FX,BLK,TNFRSF13C,PIK3CB,ATP8B4,TFDP2,TRBC2,SIAH2,MED12L,AC079781.5,LINC00926,CDK6,CDK14,CIAO2A,ABCB4,RPL22L1,MT-ND2,MT-CO1,MT-CO2,MT-CO3,MT-ND3,PTPN12,FNDC3B,NAALADL2,CALN1,CDC14A,ELMO1,ACOT8,STEAP1B,DPYD,CRPPA,ACTB,PLEKHG1,UST,STXBP5,GNG7,APOL6,SEL1L3,MAPK8IP3,COL24A1,ADGRG6,IFI44,IFI44L,RPS12,LARGE1,LINC01013,SYN3,ST6GALNAC3,TMEM156,PTPRK,NEGR1,SNX29,PRSS57,NKAIN2,KIAA1211,BACH2,SYT17,NFIA,CD109,COL19A1,KHDRBS2,IL4R,PF4,PPBP,EREG,MRPL1,NETO1,PRKG2,ARHGAP24,RPS8,PKD2,DPEP2,DEF6,NRIP1,AJ009632.2,BANK1,CSF3R,PLCG2,AP002075.1,MIR99AHG,COTL1,C16orf74,HLA-DQA2,HLA-DQB1,HLA-DQA1,HLA-DRB1,HLA-DRA,TSBP1-AS1,INPP4B,CASC15,SETBP1,CD83,MARCH1,IGLC3,SNHG29,IGLC2,KLHL14,ID3,IGLC1,ZNF521,ECE1,GALNT7,S1PR4,GPM6A,ERG,BACE2,KRT10,EBF1,ADAM19,CD74,JAKMIP2,TCF7,MSI2,RAPGEF6,MARCH3,PDE4D,YES1,ENOSF1,SDK2,LIX1-AS1,LINC02161,MEF2C,SSBP2,ZBTB20
CD14 Monocytes,ASAP1,RAB11FIP4,RHOH,GCLM,PRSS2,PHPT1,ACSL1,MAGI3,IMMP2L,UBE2E2,CCSER1,MECOM,SSBP2,GNG7,XAF1,APLF,SLC9B1,ALDH2,PELI1,DDX31,CPPED1,IGHD,PALM2-AKAP2,HDAC9,MORC3,LDAH,BCL2,PARP15,TBC1D32,MHENCR,RCL1,NAMPT,TRPS1,LNCAROD,DEPTOR,DOCK1,SESN3,FGD4,FAM49A,RORA-AS1,NEK1,SBF2,MROH6,AC022217.3,GAB2,LINC00926,AC120193.1,CNKSR2,RPL10,ANGPT1,XIST,RPS8,FREM1,FCRL1,OSBPL10,ITGA9,AJ009632.2,PAG1,TPD52,DMXL2,CLEC12A,CD79B,PAX5,CEBPD,CEMIP2,C1orf56,CX3CR1,CTSS,RAB11FIP1,ABHD5,SLC25A37,BLK,XKR6,MEGF9,AC020651.2,ZBTB16,CBLB,TBXAS1,ATP11A,GATA2,RALGPS2,CD8A,NCF2,AGO4,YES1,ABCB1,WDR49,XACT,CALN1,PLBD1,SETBP1,GRK3,LARGE1,CELF6,DGKG,CYBB,AHR,DYSF,RNF24,RHEX,CYP27A1,STX11,HIVEP2,ADGRG6,LRRC75A,GZMH,ATG5,SNRPB,ANK3,LINC02506,IGHA1,HMGA2,COL19A1,IKZF2,PSAP,AC093865.1,TXK,ADGRB3,MMRN1,CD2AP,LINC01122,TMTC2,AC020916.1,TFPI,AC008569.1,CXCL8,ATP2A3,P2RX5,HLA-B,ATG16L2,ABLIM1,FCAR,KIF13A,NIBAN3,SPTBN1,ODF3B,EBF1,CNOT6L,TSHZ3,IFITM1,IFITM3,JAKMIP2,PRKG2,PADI4,TYROBP,MEF2C,CROCC,JMY,S100Z,CD79A,POU2F2,LIPE-AS1,GZMA,PDZD2,GUCY1A1,GPC5,KIT,ARHGAP15,TBC1D9,MS4A1,HEG1,IGLC1,MS4A6A,PLCG2,COTL1,CRISPLD2,RRAS2,MTRNR2L8,CDKN1C,NEAT1,MALAT1,COL24A1,PTPRE,EVI5,DPYD,TCF7L2,LRMDA,GAS7,ARID5B,PRKG1,ZEB1,PLXDC2,CACNB2,ST8SIA6,FCN1,DENND1A,STRBP,SYK,MLLT3,CCDC171,S100A9,ITGAX,MT-ND2,S100A8,MTSS1,BAALC,MT-ND3,MNDA,RNF220,LINC00937,MSI2,AC009093.2,TEX14,CD69,VMP1,CLEC7A,FCGR3A,FAM20A,CSF3R,PBX1,C1orf21,CDK6,CD36,ZNF521,AUTS2,AOAH,CREB5,ACTB,LRRK2,SLC38A1,QKI,SAT1,RPS12,NKAIN2,RPS26,BACH2,MSRB3,KCNQ5,KHDRBS2,IRAK3,MYO1F,SUPT3H,LYZ,HLA-DQA2,HLA-DQB1,HLA-DRB1,ATP2B1,ATP2B1-AS1,LYST,CHRM3,HIST1H4C,CASC15,CSF2RA,JARID2,IFI30,TMEM170B,TYMP,ARHGAP26,CDA,CD14,MARCH3,MCTP1,VCAN-AS1,VCAN,NBEA,ZSWIM6,MARCH1,PCDH9,CDC42EP3,TLR2,RPL13A,AL163541.1,SLC8A1,BANK1,TTC7A,WDFY3,NLRP12,KIAA1211,RBM47,MEIS1,PLCB1,GZMB,DSTN,RIN2,CST3,NAALADL2,MED12L,RTN1,TFDP2,SULF2,HIF1A,MTRNR2L12,OGFR,THRB,FOS,ZNF385D,ANKRD28,MIR99AHG,ATG7,BACH1,TNFAIP2,PID1,ERG,SLC11A1,COBLL1,IGHM,FMNL2,AC105402.3,ZEB2,ZBTB20
CD16 Monocytes,B2M,BACH1,CCDC66,ANXA6,CTDSPL2,SPATA5,SNX9,JUNB,AOAH,MRPS35,SMC6,ZFP64,LINC00342,SLFN12L,SKIL,CYTH4,CD226,LIN52,SESN1,IFNG-AS1,PLEKHA5,MROH1,TENT5C,FCHSD2,NFATC1,MAP3K4,PLCB1,NFKB1,PTPN12,CEP78,IL15,PAM,TREM1,NBEA,FAM49A,RHOB,OAS1,SH2B3,AL050309.1,LYZ,LYST,SLC8A1,IRAK3,RUBCNL,TIMP1,MSRB3,AC018682.1,SPTBN1,COX14,SLC38A1,PRICKLE1,SAT1,SKAP1,FGD4,NSRP1,DENND5B,TMTC1,DYSF,CDKL5,AEBP2,EPS8,KLRK1,ABCC3,CLEC7A,CLEC12A,CD69,IGKC,AFF3,TBC1D8,AL365295.1,NRGN,MNAT1,PRKCH,CBL,LINC00106,TSC22D3,CD3D,SIDT2,PECAM1,TYMP,CXCR4,NIBAN1,ARHGAP15,SIPA1L1,C1orf21,ZEB2,AC105402.3,GAB2,RALGPS2,FMNL2,RABGAP1L,ARRB1,COBLL1,CD300E,TTC19,ANKRD13D,MALAT1,NEAT1,STAT4,MS4A1,MS4A7,SPI1,RRAS2,MTRNR2L8,FCGR3A,SBF2,DENND5A,FCER1G,CDKN1C,IGSF8,SLC11A1,PYHIN1,EPB41L3,IFITM3,FCRL1,HMOX1,RAB31,ARL4C,IFITM2,RPS27,ABLIM1,S100A4,S100A8,AC104809.2,SNED1,TCF7L2,AC005237.1,CTSS,TRIM8,TAF4B,SERPINA1,BTRC,R3HCC1L,PIK3AP1,BCL11B,MYOF,WARS,SETBP1,TSPAN14,ANKRD28,GRK3,TNFAIP2,KCNMA1,TCF4,OSBPL10,PSAP,BCL2,ARID5B,IGHA1,ANK3,IGLC2,RHOC,ALOX5,IGHM,CLEC10A,ZEB1,CFD,FCN1,VAV2,SH2D3C,MFSD14A,SPRED1,AC020651.2,CBLB,ADA2,STRBP,SLC31A2,PALM2-AKAP2,TGFBR3,CD86,ADARB1,CTSL,DAPK1,CSTB,CEMIP2,MSL2,TFDP2,VMO1,PAX5,MLLT3,ARRB2,STXBP2,PPM1L,KCNE1,TNIK,ZDHHC21,IFNGR2,AP000282.1,MYO1F,LYPD2,ASAP1,CCDC26,MT-ND2,MT-CO1,MT-CO2,MT-CO3,SH3BP2,MT-ND4,MTSS1,DMXL2,RAP1GAP2,NDUFB9,LINC00926,NCALD,PAG1,TPD52,TMEM156,RHOH,RORA-AS1,RORA,TOX,SLC43A2,ADGRE5,LYN,ADGRE3,ADGRE2,PTPN13,CCSER1,PDLIM5,ABR,AC120193.1,ADAM28,BANK1,TNFRSF10B,ASAH1,BCL2A1,SMIM25,CEBPB,PDE8A,MSR1,XKR6,DLGAP2,INPP4B,ZNF710,IFI30,SLC10A7,NDUFB2,TBXAS1,LRRK1,MAFB,NRF1,NAMPT,CRISPLD2,FO393401.1,COTL1,PILRA,CDK6,CD36,FGR,PLCG2,HCK,TYROBP,VCAN,VCAN-AS1,AUTS2,TYW1,MCTP1,ITGAL,CST3,ELMO1,ACTB,CD14,CPPED1,C1QB,SIGLEC1,CSF1R,EBF1,CD79A,POU2F2,HRH2,SYNE1,PPM1N,AL139807.1,TMEM170B,CD83,MYLIP,NHSL1,RNF144B,SAMD3,THEMIS,HLA-B,LST1,LILRA5,LILRB2,C5AR1,HLA-DQA1,ITGAX,ADCY7,HLA-DQB1,HLA-DQA2,BACH2,HLA-DMA,TENT5A,KCNQ5,COL19A1,RPL13A,CD2AP,RUNX2,HES4,ZBTB20
CD4,RORA,IQCB1,USP6NL,ARRB1,MIR99AHG,HVCN1,CX3CR1,FCN1,IL1B,S100Z,SPON2,KLF4,PRSS23,SLC8A1-AS1,SPRED1,RPS8,SPOPL,MIR181A1HG,LILRB1,C1orf21,NOTCH2,MT-ND2,QKI,VAV2,LINGO2,FREM1,LIN7A,EPDR1,AC243829.2,GFOD1,CD83,RNF144B,TMCC3,SLC22A15,AC019197.1,PTH2R,CRPPA,CACNB2,SCN3A,DPP10,CLMN,P2RY14,HLA-DRB1,SLC43A2,SLC9A7,PTPRE,TTC38,ARHGAP42,SULF2,CASK,IPMK,UBE2D1,CDC14A,ANK3,GLT1D1,STX7,MAP3K20,CSGALNACT1,EPB41L3,NLRP3,RFX2,YBX3,KIF1B,SGCZ,GZMK,KLRF1,MYO1E,AP001636.3,CNTNAP2,MS4A4E,FAM198B-AS1,LINC00877,NRCAM,GZMH,ARHGAP15,DOCK4,BLNK,CLEC12A,CPPED1,TCF7L2,CIITA,PSAP,STAP1,IGFBP7,PRKG1,RPS27A,TEC,MALRD1,TLR4,XIST,PTGDS,PRKCE,LPAR1,PLCL1,ITGAX,NIBAN3,PLAGL1,MT-CO2,ACER3,BNC2,PLCB1,HLA-DQA1,SPOCK3,FCER2,BLK,CD109,IGHD,SESTD1,MTRNR2L12,AC007319.1,RALGPS2,AL163541.1,FGFBP2,CHST15,INPP4B,GAB1,TLR2,MALAT1,LPCAT2,MS4A1,GUCY1A1,IL15,MARCH1,MICAL2,SWAP70,RNF220,GAB2,GRK3,TBC1D9,DYSF,MAML3,NEGR1,LEF1,XACT,MAML2,CPVL,IFI44L,PIK3AP1,COL24A1,MEIS1,AP002075.1,BANK1,IGLC1,CCSER1,AFF3,ARHGAP24,CRHBP,WDFY3,ENTPD1,VCAN,VCAN-AS1,CLEC7A,PRKG2,MEF2C,MEF2C-AS1,EREG,EVI5,MCTP1,LRMDA,BCL11A,LINC01122,PRF1,RPL10,CD22,CAMK4,LNCAROD,KIAA1211,WDFY4,ALOX5,DENND5B,FGD4,CPNE8,LRRK2,PRR16,P2RX1,RBM47,PLXDC2,ST8SIA6,GAS7,NR6A1,DENND1A,ARHGAP26,SLC8A1,EDA,CD74,RPS26,EBF1,SYK,DAPK1,CLIC4,KYNU,PIP5K1B,PAX5,MT-CO1,RNF130,TAFA2,MSRB3,HMGA2,ZEB2,IRAK3,TMEM170B,IFNG-AS1,AC105402.3,IGF2BP2,CCDC171,NAALADL2,LRRK1,NLGN1,CCL5,PHACTR1,JARID2,KIF13A,CASC15,WDR49,PPM1L,COBLL1,MTSS1,LTB,ANGPT1,HLA-DRA,FAM49A,STK3,FCRL1,RIPK2,MED12L,FCRL6,LYN,SKAP1,SLC24A3,NRG1,AC120193.1,RIN2,ADAM28,RUBCNL,CYBB,FCGR3A,PCDH9,CD86,DACH1,KHDRBS2,PBX1,COL19A1,GPC5,PRSS2,KMO,CHRM3,ZNF804A,MITF,LINC00926,PRKCA,TBXAS1,CALCRL,TFPI,DMXL2,FRMD4B,ATP8B4,ERG,CPED1,TFEC,GZMB,NKAIN2,NAMPT,RPS12,RTN1,CDK14,ADGRG6,SEMA3C,TSHZ2,AC013652.1,CD36,LINC02694,PTPN12,ITGA9,AL136456.1,OSBPL10,BCL2,CALN1,THRB,AUTS2,FLVCR2,TCF4,ZNF385D,TNS3,SLC24A4,SETBP1,EMILIN2,HDAC9,RHEX,NRIP1,L3MBTL4,BCL11B,AJ009632.2,ZNF521,AOAH,PID1,IGHM,RAB31,PLD4,JAZF1,CREB5
CD8,AC092691.1,LY86-AS1,TGFBR3,CRISPLD2,APOBEC3A,ABCB4,CNTNAP2,PTAFR,GNG7,FMNL2,STK32B,MARCH3,MAML2,AC132153.1,HLA-DOB,POU2AF1,RORA,PRSS2,MAP3K20,TLR4,FCRL5,TCL1A,VMO1,ZFHX3,AQP9,NKG7,SPRED1,CD79B,HIF1A,DTNA,SLC11A1,LINC01374,CCDC171,AC096577.1,SGCZ,TMTC2,ACSM3,STK3,PRKD1,TBC1D8,DEPTOR,MS4A6A,SLC2A9,RASGEF1B,BACH1,FCRLA,SPOCK3,FCN1,KIF13A,SLC38A11,AC019197.1,NLRP3,KIT,CD34,OSBPL10,GAS2L3,SCN3A,TBXAS1,RHEX,MMRN1,GLT1D1,GUCY1A1,SOX4,SSBP2,CPVL,THEMIS,FCAR,CXCL8,TYROBP,HMGA2-AS1,NCAM1,LNCAROD,CD22,KMO,RNF130,EMILIN2,PRKCH,MIR181A1HG,NHSL1,GZMK,SESTD1,MAMDC2,KCNH8,GPC5,MOB3B,PLAGL1,CLMN,LINC00877,FLT3,DGKG,CD83,MITF,NEBL,ACSL1,MARCKS,AC007319.1,KLHL14,CD79A,GNAQ,SPOCK1,TREM1,TMTC1,DENND5B,DOCK4,IFNGR2,PHACTR1,MKI67,KCNK17,DOCK1,FREM1,RNF24,GZMB,CHST15,SWAP70,MS4A1,ST6GALNAC3,AL513166.1,NCF2,GATA2,LINC02397,SLC24A4,NAMPT,MALRD1,IFNG-AS1,SYNE1,NAALADL2,MIR99AHG,AJ009632.2,TEC,NLGN1,SKAP1,PDZRN4,CACNB2,AC002454.1,NIBAN3,SHTN1,CALN1,RBPMS,FBN2,BASP1,AC069410.1,RUBCNL,DYSF,AC120193.1,IGHM,TSHZ2,CDH9,P2RY14,AC243829.2,LIN7A,RFX2,MYO1E,IGHD,ABCA1,MPEG1,SULF2,CD86,FCER2,KLF4,SLC9A7,AP003086.1,SLC24A3,FCRL2,CRHBP,NR6A1,LPAR1,CCL5,AC007100.1,S100Z,RAB20,MT-ND4,AP001636.3,ENTPD1,MT-CO3,MYOF,SGMS2,NHS,MT-CO1,TMEM170B,CD109,PRR16,GLYATL1,HCK,SLC8A1-AS1,CCDC26,FCGR3A,PRLR,ALOX5,COL19A1,PBX1,RBM47,SLC8A1,ATP8B4,MCTP1,MT-CO2,DMXL2,ADGRE2,BLNK,LINC01122,AP002075.1,BCL11A,LRMDA,FCRL1,RIN2,LINC00926,GAB2,MEIS1,GNLY,ADAM28,BANK1,SYK,LRRK2,NRIP1,RALGPS2,DAPK1,CYBB,TBC1D9,AFF3,NRG1,TCF4,FGD4,HDAC9,CDK14,P2RX1,TFEC,KIAA1211,GAB1,LINC02694,ZNF521,ERG,CPED1,XACT,PCDH9,AL136456.1,DACH1,ADGRG6,RAB31,EPB41L3,IRAK3,PIP5K1B,RTN1,EBF1,PRKG1,WDFY4,ITGA9,CCSER1,HMGA2,TLR2,KYNU,AC105402.3,CREB5,CASC15,SEMA3C,FAM198B-AS1,MEF2C-AS1,MSRB3,MEF2C,RNF144B,PAX5,COBLL1,CD36,GNAI1,MARCH1,CLIC4,LYN,EVI5,BAALC,THRB,GRK3,LINGO2,UBE2E2,ZNF385D,LRRK1,ANGPT1,EREG,NKAIN2,PTGDS,VCAN,CHRM3,IGF2BP2,ZNF804A,COL24A1,CALCRL,ARHGAP24,VCAN-AS1,WDFY3,PLXDC2,LPCAT2,TFPI,NEGR1,MS4A4E,CLEC7A,CLEC12A,WDR49,PID1,TNS3,KHDRBS2,MED12L,USP6NL,MAML3
DC,ZBTB16,RBM47,CAMK4,PPP1R16B,SNTB2,SPIB,ZNF451,MEF2C,ALOX5,UBL3,SH3GL1,AGAP1,LINS1,SATB1-AS1,PDZD2,TMEM117,ANXA2,SPI1,RHOH,SETBP1,RUBCNL,ZNF766,RAB11FIP1,PRKCE,ITGA9,PLCB1,COX7B,ZC3H18,LINC01122,USP3-AS1,HIVEP3,SPATA13,CDK6,AJ009632.2,PCBP1-AS1,CCL5,C9orf72,IL6R,PRELID1,HRH2,AC104365.1,SPNS1,LYAR,ARRB2,IFNGR1,HOPX,PRAM1,ABLIM1,BCL11B,DCAF6,KLF8,SWAP70,SYTL3,VPS37B,MS4A4E,QKI,ZNF827,ANKRD13D,DDX10,NIBAN3,ZEB2,FAM120B,HM13,GLCCI1,CALN1,IGLC1,AHR,HERPUD2,ITGAX,POLR2I,FCER1A,FCGR3A,PYHIN1,PBX1,CD247,CD1C,RABGAP1L,C1orf21,MTR,CHRM3,ID2,CLIP4,SLC8A1,TTC7A,FOXN2,SPTBN1,SPRED2,MEIS1,CSF2RA,TYMP,SCO2,IGKC,TRABD,LINC00342,AFF3,TBC1D8,NCKAP5,SPOPL,S100A9,ARHGAP15,MAP3K20,LGALS1,SESTD1,LINC01934,C1orf56,CTSS,STAT4,GRK3,PID1,VPREB3,IGLC3,IGLC2,ANKRD28,ZNF385D,UBE2E2,CACNA2D3,TAFA1,MX1,ALCAM,CBLB,ERG,CD96,CD86,IFNGR2,TFDP2,TNIK,ZFYVE28,SH3BP2,KIAA1211,RUFY3,CNOT6L,ARHGAP24,CCSER1,SULF2,C1orf162,MAML3,TBC1D9,INPP4B,BASP1,CST3,SIGLEC1,PAM,RAPGEF6,UQCRQ,PPP2R2B,JAKMIP2,DPYD,CD74,ITK,OSCAR,RNF130,TGFBR3,LY86,PHACTR1,CD83,JARID2,CASC15,HLA-C,HLA-DRA,HLA-DRB5,HLA-DRB1,HLA-DQA1,HLA-DQB1,HLA-DQA2,HLA-DOB,HLA-DMB,IFI44,HLA-DMA,HLA-DOA,IFI44L,HLA-DPA1,HLA-DPB1,OGFRL1,SLC17A5,NKAIN2,NEGR1,THEMIS,SAMD3,POU2F2,CD79A,TNFAIP3,NHSL1,SYNE1,TIAM2,AGPAT4,PRKN,ACTB,HDAC9,CREB5,CPVL,AOAH,POLM,SNHG15,MT-CO1,MT-CO2,MT-CO3,SUMF2,HIP1,IFI30,POLR2J3,DOCK4,AC016831.7,TMEM176B,TRMT1,AC092069.1,WDR60,ATXN1,ADAM28,CEBPD,LYN,TOX,MYBL1,MYO1F,CCDC171,ENHO,CEMIP2,GNAQ,SYK,RXRA,FCN1,TCF4,PRKCQ,PSTPIP2,DTNA,CEBPA,PLXDC2,MAP3K8,ZNF521,WDFY4,LDLRAD4,RAB31,PRF1,PSAP,SEC24C,LRMDA,EMILIN2,IFIT3,INPP5F,PTPRE,MTRNR2L8,CD6,AP001160.1,PITPNC1,NEAT1,MALAT1,CTSW,IFI6,NDUFV1,RELT,XRRA1,MSI2,SYTL2,PDGFD,JAML,SKAP1,GRN,CD69,KLRD1,KLRK1,PLBD1,FGD4,CPNE8,MSRB3,C1QA,LINC02384,LYZ,SLFN5,SLC41A2,SH2B3,AC007952.4,FLT3,EPSTI1,GAS7,GZMH,CLEC10A,XAF1,RTN1,PRKCH,FOS,TC2N,IFI27,SERPINA1,TCL1A,PLD4,IGHA1,IRF8,IGHD,IGHM,APBA2,COTL1,MYO1E,RORA,TLE3,ANPEP,IGF1R,LRRK1,ADGRG1,ISG15,CIITA,ZBTB20
HSPC,TAPT1-AS1,CAMK4,NDUFB6,AC008568.1,ATXN1,MDFIC,NOP10,CAMKMT,PIM2,RBM47,CCDC171,TIAM2,LINC02694,LGALS1,CEP112,C1orf56,NHLRC3,CXCR4,MAP3K20,DEPTOR,LCLAT1,SOAT1,FAM53B,FAM177A1,ADK,MAN1C1,NDUFB11,HIST1H2AE,KLRD1,SPAG7,RAB27A,DPP10,PDE3B,LINC00926,EIF5A,TMEM117,EPB41L2,FBXO21,ZNF831,PKD2,IFNG,PRG2,PID1,SELENOH,PPP2R2B,ZNF804B,ABCD2,ITK,KLF4,LRRC75A,SCML4,ZEB1,IL18RAP,KIF13B,CHKB,IKZF3,AFF3,UPK3BL1,KLHL2,IL21R,LINC00685,CCL5,LINC-PINT,SLFN5,VRK1,DYSF,CD109,MME,IGHA1,DPYD,FAM30A,IGHA2,MED12L,WDR49,KCNQ5,ZBTB38,MYADM,TGFBR3,NKAIN2,FNDC3B,NLGN1,THEMIS,LRRK2,LAIR2,NAALADL2,H1FX,PDZRN4,XACT,RUNX2,IGF2BP2,H3F3B,KLRK1,RPS12,TREM1,SGK1,GATA2,TNFAIP3,ADGRG6,PLAGL1,KCNK17,LINC02256,SYNE1,RYR3,IPCEF1,AC092691.1,PITPNC1,ZNF521,AL589693.1,CTSS,RNF24,ACTB,IFI44L,S100A9,MPO,MSI2,LINC01478,AL096799.1,MTRNR2L12,ATP8B4,HDC,SPON2,JAZF1,NEGR1,KRTCAP2,CREB5,RPS26,HLA-C,TCF4,CYTL1,TAFA1,AOAH,ELMO1,SLC24A3,CLNK,PHLPP1,GIHCG,TAFA2,MSRB3,CASC15,MAML2,CYBB,SKAP1,AUTS2,SOX4,CD83,FGFBP2,RORA-AS1,RORA,RPS8,ARMH1,RNF220,CALN1,GZMM,CDK6,PRSS57,AC002454.1,PBX1,ITGA9,NPTX2,SERPINB9,THRB,NAMPT,RPL10,ZNF385D,PNPLA8,RABGAP1L,ANKRD28,ACY3,ATG7,C1orf21,PRSS2,TEC,RNF130,CNTNAP2,GIMAP4,RGS2,GALNT11,KIAA1211,MCPH1-AS1,SPINK2,IGFBP7,CPEB4,MIR181A1HG,KDM5B,ADAM28,ARL4C,SNHG29,RBPMS,ANXA6,ZNF710,OAS1,CD74,C22orf34,CR1,MT-CO2,MT-CO3,MT-ND3,EREG,ARHGAP26,CNOT6L,WDFY3,NRG1,ARHGAP24,ZBTB1,PTPRJ,MYBL1,RRAS2,SIL1,STMN3,CHRNE,CCSER1,BAALC,MTRNR2L8,HIF1A,P2RX1,CD2,MLXIP,LYST,PRKCH,STAT4,CHRM3,ANGPT1,TPSAB1,SLC40A1,TFPI,NRIP1,PTPRE,DOCK1,AJ009632.2,ASAP1,SCN3A,ZFAT,MIR3681HG,FLT3,TRIB2,FAM49A,GNG2,AC105402.3,ZEB2,ELL2,CAMK2D,PLCG2,MOB3B,SYN3,ERG,LINC01374,ARHGAP15,ATF7IP2,MAML3,C9orf72,TSPAN14,TSC22D1,TBC1D9,IL15,VCAN-AS1,CEMIP2,PCSK5,PRF1,AKAP6,KIT,LNCAROD,SSBP2,PRKG1,ACSM3,SLC2A5,NR3C2,CRHBP,CCDC138,GZMB,RPS27A,GZMH,GUCY1A1,GGA2,PDE4D,ZAP70,GP1BB,MARCH1,PCDH9,LINC01122,DACH1,GPC5,GPC6,GZMA,STRBP,BCL11A,ABCC4,DENND1A,IGKC,TGFBR2,CDH9,MALRD1,CACNB2,ST8SIA6,MEIS1,CD8A,SNX25,ITGAM,OTULINL,SNHG7,LPCAT1
