,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299
B,INPP4B,PECR,GPC6,APPBP2,CYP2R1,ZNF248,ZNF331,HIGD2A,BTBD11,TLE1,ADARB1,OBSCN,PAM,SDK2,SYN3,RAB18,CIITA,CDC14A,ARHGAP15,MRPL1,AC002480.2,FOS,SNX9,AL035530.2,AL589693.1,ILF3-DT,SAMD3,HACD3,BAALC,AC087854.1,C12orf42,HERC5,AGBL3,KIT,POLR2J3,IL32,TUBB1,TRNAU1AP,AC114763.1,EPSTI1,GPR132,PPBP,ECE1,CSF3R,SNED1,AC019197.1,CD22,FBXO34,STK32B,TYMP,AC118549.1,ITGA6,STARD9,ARHGAP10,AC092821.3,ID3,CD109,KHDRBS2,CNR2,ST6GAL1,NAALADL2,MT-ND4,ST6GALNAC3,PF4,FNDC3B,DEF6,RGS7,HLA-DPA1,KLHL14,RORA-AS1,SLC44A5,CIAO2A,HLA-DQA1,LINC02550,RAPGEF5,ARHGAP42,KDM5B,HS2ST1,EREG,PIK3CB,SYTL2,MIR181A1HG,RAB30,GATA2,PTPN12,GNAI1,ADGRE5,SNTG2,FAM111B,MARCH9,APOL6,CBLB,HLA-B,ADD2,FAM3C,CHPT1,TRBC2,IGHG1,BTNL9,DPYD,SMC6,IFI30,ZCCHC17,TMLHE-AS1,ZNF804A,SPATA5,SYT17,SDCBP,RAPGEF6,UBE2W,TSC22D1,DPEP2,AJ009632.2,PHLPP1,XAF1,TRPS1,DEPTOR,TNFRSF13C,ZNF532,FAM118A,FCRL3,RHBDD1,MTSS1,SSBP2,WASHC1,CRHBP,DNAJC3,LNCAROD,DOCK9,MAMDC2,ANXA1,S100A4,IKZF2,SETBP1,DAPK1,GPM6A,PRKCH,CD79A,GUCY1A1,SLC39A10,STRBP,SLC40A1,FAM102A,ZBTB20,SIPA1L3,PALM2-AKAP2,RABAC1,ST8SIA6,CACNB2,AUH,GNAQ,PAX5,WDFY4,PRKG1,MLLT3,CCDC171,RPL10,FCRL5,TMEM65,FCRL2,FCRL1,ANGPT1,RPL13A,TPD52,LYN,SWAP70,MTRNR2L8,PBX1,ADAM28,BLK,CALCRL,C1orf21,NIBAN3,AC079781.5,CDK6,XACT,MS4A1,CDK14,MALAT1,CLEC17A,ABCB4,CALN1,ELMO1,TSC22D3,STEAP1B,CRPPA,ACTB,PLEKHG1,STXBP5,MT-ND2,MT-CO1,MT-CO2,MT-CO3,MT-ND3,ADGRG6,RPS12,LINC01013,PTPRK,NKAIN2,IFI44,IFI44L,BACH2,COL19A1,PLEKHA5,FCER2,CHRM3,HLA-DQA2,HLA-DRB1,SOX5,NEGR1,DENND5B,CPNE8,RPS26,HLA-DRA,TAFA2,MSRB3,HMGA2,TSBP1-AS1,NFIA,IFNG-AS1,CASC15,GNG7,XIST,CD83,EBF1,ADAM19,CD74,JAKMIP2,RPS8,RNF220,TCF7,NRIP1,NETO1,MIR99AHG,MARCH3,LIX1-AS1,DACH1,GPC5,LINC02161,MEF2C,LINC01320,EIF2AK2,PDE4D,ERG,BACE2,MARCH1,MAP4K3,ZNF521,SRBD1,PRKCE,RPS27A,LINC01122,MICAL3,AP002075.1,BANK1,IGHG2,IGHA1,PELI1,IGHD,MEIS1,IGHM,ARHGAP24,YES1,PRKG2,KIAA1211,IGLC1,IGLC2,ATP8B4,LINC00926,IGLC3,SEL1L3,AFF3,RPL22L1,MED12L,TFDP2,LARGE1,MTRNR2L12,FRMD4B,MAPK8IP3,S1PR4,ITGA9,CXCR4,OSBPL10,SNX29,UBE2E2,IL4R,ZNF385D,ZEB2,AC105402.3,PLCG2,COTL1,C16orf74,MSI2,P2RX5,ANKRD28,SNHG29,COBLL1,SLC38A11,TFPI,RALGPS2
CD14 Monocytes,HLA-C,CLSTN1,FCGR2B,CPVL,SOX4,GRK3,CRPPA,PLEC,MEF2C,COTL1,AC020916.1,LINC01684,PDZD2,CTSW,RPL10,TRPS1,MSH3,SPINK2,PDGFD,ZBTB44,MAGED1,APLF,FAM117A,SESN3,IMMP2L,MECOM,MALRD1,KIAA0586,SNRPB,NDUFA1,AC093865.1,LRRC75A,ATP2B1-AS1,MAST4,ANK3,HLA-B,RFX2,TBXAS1,UBE2E2,IFITM1,SGMS2,LPAR1,CD2AP,AGO4,MROH6,TXNDC5,SLC9B1,RRAS2,IGHA1,CD109,DDX10,LIPE-AS1,SBF2,CTSS,PF4,COA1,ELMO1,HIVEP2,JAKMIP2,ULK1,MT-CO2,C11orf80,GPC5,SAMD12,MPP6,AHR,FCRL1,RNF24,CYBB,IGLC1,FREM1,LINC02506,RHOH,NIBAN3,AL589693.1,RORA-AS1,LINC00926,ADGRG6,JCHAIN,RPS8,PPBP,P2RY14,IGHD,GATA2,LARGE1,PARP15,CD79A,CCSER1,ADGRB3,ABHD5,HMGA2,ENHO,CD79B,BCL2,MMRN1,RALGPS2,CDC14A,PELI1,FOS,JARID2,CEMIP2,XKR6,BLK,SETBP1,DOK3,P2RX5,LINC01122,AP000787.1,BTD,TOX,ATP2A3,OGFR,MHENCR,MTRNR2L1,TAF4B,KIF13A,TTC7A,GZMH,PTH2R,SSBP2,TXK,SLC22A15,GAB2,TPD52,RAB11FIP1,ABCB1,XACT,ZBTB16,CALN1,HDAC9,CLEC12A,COL19A1,C9orf72,SUPT3H,HLA-DQB1,SULF2,TCF4,TMEM170B,CTSL,EBF1,GZMB,CDC42EP3,YES1,ACSL1,GUCY1A1,TBC1D9,STRBP,DENND1A,IL17RA,TSHZ3,TBC1D19,SLC2A9,NAALADL2,IFI30,AC020651.2,ITGA9,AC009093.2,LNCAROD,OSBPL10,ITGAX,PSAP,TFPI,ARID5B,LRMDA,PRKG1,ZEB1,PLXDC2,CACNB2,TCF7L2,ABLIM1,ST8SIA6,PTPRE,FCN1,MEGF9,IFITM3,DPYD,SYK,CDKN1C,AC008569.1,S100A9,EVI5,MTRNR2L8,S100A8,PAX5,MLLT3,CCDC171,MS4A6A,COL24A1,MS4A1,MT-ND2,ASAP1,MTSS1,NEAT1,MT-ND3,MALAT1,MNDA,ANGPT1,MYO1F,BAALC,FCGR3A,PAG1,PBX1,CEBPD,RPL13A,CSF2RA,CDK6,CD36,C1orf21,AUTS2,AOAH,LINC00937,CREB5,CD69,ACTB,CLEC7A,PLCB1,RHEX,QKI,RIN2,CST3,LRRK2,RPS12,NKAIN2,RNF220,SLC38A1,BACH2,KCNQ5,RPS26,LYST,MSRB3,CHRM3,IRAK3,CSF3R,LYZ,KHDRBS2,HLA-DQA2,HLA-DRB1,ATP2B1,XIST,HIST1H4C,CASC15,F13A1,ARHGAP26,CD14,NBEA,MARCH3,AJ009632.2,PCDH9,ZNF521,MIR99AHG,MCTP1,AL163541.1,VCAN-AS1,VCAN,S100Z,SLC8A1,ZSWIM6,RTN1,ERG,MARCH1,HIF1A,FUT8,CDA,PADI4,TLR2,TNFAIP2,MEIS1,BANK1,WDFY3,IGHM,PRKG2,CNOT6L,DMXL2,KIAA1211,RBM47,MED12L,TFDP2,FAM20A,SAT1,CBLB,MTRNR2L12,ZEB2,VMP1,AC105402.3,TEX14,MSI2,FMNL2,THRB,ZNF385D,PLCG2,ANKRD28,CRISPLD2,COBLL1,ATG7,GAS7,PID1,SLC11A1,IKZF2,TYMP,ZBTB20
CD16 Monocytes,STAMBPL1,GZMA,HEG1,CNOT6L,SYT17,UXS1,PUM3,LINC00106,PLCB1,CAMK2D,RPS26,BCL2A1,CD2,MAP3K20,ITGAX,VASP,CCDC32,MICAL3,HOTAIRM1,MICB,SNHG15,TFDP2,ARRB1,BLK,AL050309.1,AC100803.4,CASP8AP2,FCRL2,P2RY10,IKZF3,IL2RB,JUN,DENND5A,HLA-DQA2,CCDC191,PAM,PDE8A,PDLIM5,EVI5,HLA-DPB1,RORA,FCHSD2,SETBP1,ADCY7,PPM1N,MAP3K8,USP53,KYNU,ARID3A,SMS,SMC6,NFATC1,BCL2,MCF2L2,RAB30,AC008014.1,PRKN,TIPARP,EHBP1,PALM2-AKAP2,PID1,IGHD,FCER2,PDGFD,IGHA1,TENT5C,DDX18,RABGAP1L,MSL2,ATF3,HLA-DQB1,JUNB,ENTPD1,AL034550.2,MRPS35,SBF2,ZCCHC7,AC093157.1,C1QB,YPEL2,ABCC3,NKAIN2,CBLB,SLC9A7,TGFBR3,MNAT1,INPP4B,IFITM2,NCF1,NIBAN3,ZNF333,ABLIM1,VCAN-AS1,C1orf21,MFSD4B,PILRA,EBF1,ATP11A,BCL11B,OXCT1,RETN,SPTBN1,NBEA,BACH1,MALAT1,KLRK1,SLC10A7,MYLIP,ARID5B,PLEKHA5,NRF1,LRRK1,AEBP2,RHOH,TMEM156,MSR1,STRBP,CTSL,NHSL1,CEMIP2,CRISPLD2,CYBB,ARL4C,MFSD14A,P2RX1,NDUFB9,GAS7,IFNG-AS1,CMC1,IRAK3,DENND5B,CBL,MMP24OS,CHST15,IMMP2L,ANK3,NDUFB2,DLGAP2,SKIL,TOX,PYHIN1,ASAP1,PRICKLE1,TMTC1,COL19A1,KCNQ5,SLC38A1,LILRB2,COX14,EPS8,TENT5A,TREM1,CLEC12A,CD69,OSBPL10,BACH2,LILRA5,TYMP,FAM49A,HLA-DMA,LYZ,HLA-DQA1,RHOB,SAMD3,SIDT2,RPL13A,C5AR1,LST1,LTB,LYST,HLA-B,GAB2,SH2B3,SLC8A1,RELT,RNF144B,POU2F2,CD83,CST3,ANKRD13D,AL139807.1,NEAT1,CD79A,HCK,ACTB,MS4A1,MS4A7,SPI1,TYROBP,MT-ND2,MT-CO1,MT-CO2,MT-CO3,HRH2,MT-ND4,CSF1R,DYSF,ELMO1,MAFB,RRAS2,MTRNR2L8,CD14,IGKC,IFI30,CDKN1C,AFF3,AUTS2,IFITM3,ADGRE2,PRKCH,CD36,MCTP1,CEBPB,SIPA1L1,ADGRE3,TCF7L2,CDK6,SMIM25,TBC1D8,VCAN,FGR,ADGRE5,SERPINA1,MYOF,WARS,RALGPS2,MYO1F,IGHM,FCGR3A,FCER1G,STXBP2,PSAP,NAMPT,MCOLN1,DMXL2,CXCR4,LINC00926,CDKL5,IFNGR2,FCRL1,ARHGAP15,ALOX5,BANK1,ZEB1,CCSER1,ZEB2,TBXAS1,AC105402.3,CSTB,RPS27,PTPN13,FMNL2,FCN1,S100A4,S100A8,CCDC26,CFD,COBLL1,CPPED1,ASAH1,SAT1,SH2D3C,STAT4,RAB31,TNFRSF10B,SLC31A2,ADAM28,AC120193.1,EPB41L3,SLC11A1,CTSS,TBC1D2,PLCG2,IGLC2,CD300E,LYN,COTL1,AC104809.2,GRK3,RHOC,HMOX1,SNED1,PAX5,CD86,TPD52,RAP1GAP2,PAG1,MLLT3,PECAM1,VMO1,NCALD,CLEC10A,LYPD2,ANKRD28,HES4,MTSS1,AC020651.2,SKAP1,TIMP1,CMTM7
CD4,NHSL1,MITF,FCER2,CD79B,ASAH1,GFOD1,MIR181A1HG,MYOF,PFKFB4,SPOCK3,RASGEF1B,CX3CR1,TLR4,ADGRE2,CACNB2,P2RY14,USP6NL,CSGALNACT1,GLT1D1,AL163541.1,RXRA,PTPRE,WARS,FAM198B-AS1,LINC02384,UBE2D1,AC096577.1,MS4A4E,SHTN1,PAG1,TMCC3,C9orf72,KLRF1,ZSWIM6,EPDR1,FREM1,PTAFR,SESTD1,CR1,BLK,HLA-DRB5,FCRL6,BACH1,CPPED1,RFX2,ACER3,IFI44L,CEP170,FCN1,SPON2,PRSS23,C1orf21,AJ009632.2,DOCK4,AP003086.1,MAML2,GAB2,NRCAM,SLC8A1-AS1,NAMPT,TBXAS1,FGFBP2,RBM47,NIBAN3,NAALADL2,COL24A1,NLGN1,AC243829.2,SKAP1,XIST,CLEC12A,CLEC7A,MS4A1,EBF1,PRSS2,RPS27A,WDR49,PPM1L,AP001636.3,NOTCH2,IGFBP7,DENND5B,CNTNAP2,FGD4,RALGPS2,CPNE8,LINC01122,EREG,MICAL2,GAS7,DANT2,EDA,CD74,DYSF,RPS26,PRKG2,TAFA2,HLA-DPA1,SEMA3C,CD36,HMGA2,CCSER1,DOCK1,P2RX1,PTPN12,IFNG-AS1,CHST15,CDC14A,CD86,PRKCA,AP002075.1,TMEM170B,EMILIN2,PHACTR1,TCF7L2,RNF220,PIK3AP1,CALN1,AUTS2,BLNK,L3MBTL4,CD109,CD83,MTRNR2L12,RIN2,SLC24A3,AC120193.1,JARID2,FLT3,RAB31,IL15,INPP4B,RNF144B,GAB1,PRF1,AFF3,FRMD4B,NRG1,PLCB1,RUBCNL,ANK3,PCDH9,RHEX,GUCY1A1,AOAH,IPMK,LNCAROD,GPC5,PRKG1,ALOX5,CPVL,CLIC4,KMO,JAZF1,GZMH,GZMB,RPL10,COL19A1,ITGA9,OSBPL10,MALRD1,CD22,RTN1,CRPPA,THRB,CHRM3,FBN2,ACSL1,PTGDS,PRR16,FLVCR2,SLC24A4,VAV2,CLMN,BCL11B,NR6A1,DENND1A,PLD4,IGHG2,IGHD,IGHM,KLF4,TREM1,CAMK4,PID1,SPRED1,PBX1,PIP5K1B,FCGR3A,GZMK,HNMT,MT-CO2,RIPK2,LINC00926,PAX5,MYO1E,RPS27,LINGO2,LTB,BNC2,CCDC171,PLCL1,STK3,TTC38,LRRK1,TFPI,CALCRL,AC007319.1,HLA-DQA1,S100Z,ADGRG6,CD79A,MAP3K20,CRHBP,CIITA,FCRL1,VCAN,LYST,BCL2,SCN3A,AC019197.1,ITGAX,HLA-DRB1,VCAN-AS1,ARHGAP15,HLA-DRA,STX7,MSRB3,ZEB2,RPS12,KYNU,AC105402.3,COBLL1,ZNF804A,DMXL2,MT-CO1,ATP8B4,LPCAT2,AC013652.1,LINC02694,ZNF385D,HDAC9,NKAIN2,CREB5,DACH1,CASC15,TNS3,KIF13A,IRAK3,MTSS1,MED12L,EVI5,MEIS1,XACT,BCL11A,LRRK2,CDK14,TSHZ2,CCL5,RNF130,IGF2BP2,NRIP1,TFEC,CPED1,SLC8A1,NEGR1,MALAT1,ERG,KIAA1211,AL136456.1,SWAP70,WDFY3,ARHGAP24,BANK1,FAM49A,ARHGAP26,LEF1,IGLC1,MAML3,ADAM28,TBC1D9,LRMDA,GRK3,TLR2,ZNF521,WDFY4,MARCH1,LYN,PLXDC2,SETBP1,CYBB,ST8SIA6,SYK,DAPK1,KHDRBS2,TCF4,ANGPT1,MCTP1,MEF2C,MEF2C-AS1
CD8,DUSP2,AC092691.1,CD14,LINC01122,AC007100.1,PLXDC2,MALRD1,TCF4,BCL11A,HMGA2,HMGA2-AS1,NEBL,IRAK3,FCRL5,FBN2,CACNB2,FCRL2,DACH1,PCDH9,MSRB3,MEIS1,DTNA,FCRL1,DYSF,KLHL14,PRR16,GNLY,HDAC9,SLC8A1,STEAP1B,NIBAN3,CLEC12A,CLEC7A,ZNF521,MCTP1,CD22,ALOX5,SYK,ACSM3,SYNE1,MEF2C-AS1,MEF2C,P2RX1,SLC8A1-AS1,FLVCR2,VCAN-AS1,CREB5,VCAN,CPVL,AFF3,GRK3,USP6NL,TYROBP,SSBP2,DAPK1,CRHBP,S100Z,RUBCNL,RAB31,TNS3,WDFY4,EPB41L3,AP003086.1,GAB2,EBF1,GZMB,PRKG1,LNCAROD,HRH2,LPCAT2,GZMK,GNAQ,SLC43A2,EMILIN2,PRLR,CDH9,BASP1,CALN1,KYNU,CD79A,AC105402.3,ACSL1,COBLL1,EVI5,TGFBR3,AC019197.1,SLC38A11,SCN3A,XACT,PLAUR,DANT2,SPOCK3,MARCH1,MAP3K20,FAM198B-AS1,COL24A1,MAGI2,GNAI1,GUCY1A1,CD36,LRMDA,SEMA3C,RHEX,SESTD1,ZNF804A,AC007319.1,CALCRL,TFPI,GAB1,TBC1D9,ADGRG6,MAML3,ST6GALNAC3,ZNF804B,AL513166.1,NEGR1,FCGR3A,CDK14,SGMS2,AC096577.1,MS4A1,AP002075.1,TAFA2,FCRLA,AC002454.1,SOX5,DOK3,BANK1,ADGRE2,MAMDC2,NCAM1,MYO1E,RNF130,CCSER1,MS4A4E,SYT1,PIP5K1B,LIN7A,MS4A6A,TMTC1,LRRK1,NAMPT,KLF7,ERG,PBX1,ABCA1,PAX5,DENND5B,CD300E,ARHGAP24,WDFY3,RASGEF1B,DOCK4,TFEC,CPED1,SLC9A7,FLT3,LINC01374,FGD4,SLC11A1,MYOF,NHSL1,NKG7,PDE7B,TBXAS1,KLF4,FAM20A,IFNGR2,ENTPD1,SLC24A4,EREG,BLNK,PRSS2,PID1,FAM49A,LINGO2,DMXL2,IGHD,TMEM170B,CXCL8,LRRK2,GAS2L3,PTGDS,AP001636.3,C9orf72,SPINK2,PDZRN4,PHACTR1,CD79B,CD83,MT-CO1,MT-CO2,MT-CO3,MOB3B,MT-ND4,HVCN1,GLYATL1,KIAA1211,CYBB,MIR99AHG,AJ009632.2,NRIP1,RALGPS2,AQP9,IGHM,RBM47,KIF13A,FCAR,CLIC4,TMTC2,CLMN,SLC2A9,SGCZ,RNF144B,STK32B,NCF2,CRISPLD2,KCNH8,ZNF385D,UBE2E2,LINC00926,SOX4,THRB,ADAM28,AC120193.1,OSBPL10,LPAR1,GPC5,CASC15,RBPMS,ITGA9,NRG1,NLRP3,FCN1,DGKG,GLT1D1,IGF2BP2,SWAP70,FREM1,DENND5A,ATP8B4,CCL5,RNF24,CEP170,LYN,LINC00968,SHTN1,TSHZ2,NAALADL2,NLGN1,AC243829.2,KMO,CHRM3,THEMIS,WDR49,RTN1,SKAP1,CACNA2D3,SLC24A3,KIT,RIN2,SULF2,NKAIN2,RAB20,P2RY14,LINC02694,MMRN1,MARCKS,AL136456.1,MED12L,MITF,FCER2,LINC02397,LINC00877,AC069410.1,NR6A1,CHST15,MIR181A1HG,TREM1,DOCK1,NHS,GNG7,RFX2,SIRPA,HCK,BAALC,SLC31A2,ANGPT1,KHDRBS2,COL19A1,TLR4,CD109,IFNG-AS1,DEPTOR,GATA2,PRKCH,CCDC26,CD86,HIF1A,TLR2
DC,PSTPIP2,AC079142.1,TSPAN5,POLR2I,DPYD-AS1,TXK,GOLGA8A,SYTL3,AGAP1,GPR174,RAD51-AS1,SLC44A2,TAF4B,NOL9,ZEB1,ST8SIA6,PAX8-AS1,HOPX,FCGR2B,CCDC7,SYF2,CD44,MED12L,TNS3,BCL11B,MAN1C1,ANKRD22,ADGRG1,LINC00342,XACT,MAP2,CALN1,MGMT,AC016831.7,QKI,COX7B,IGLC1,PITPNC1,RNF130,CPNE8,AC092069.1,HRH2,STAT4,MT-CO1,ITK,RUBCNL,TGFBR3,CHRM3,XRRA1,IFITM2,MTR,CD6,MSRB3,YDJC,JAKMIP2,DPYD,TMTC1,ALCAM,GRK3,MS4A1,ZC4H2,PRKAG2-AS1,CASC15,ABCC3,ZNF385D,RPP21,NEMP1,PRKCQ,LPCAT2,CLIP4,KIAA1211,LINC01934,MYO1E,CCDC171,PALM2-AKAP2,CD96,SNX11,ANXA2,PDGFD,CSK,ATG7,SEMA4B,C12orf75,CASD1,LINS1,APOL6,PAM,HLA-DMA,DDX10,ZFYVE28,PRKCE,C1orf162,INO80D,MS4A6A,TTC7A,CTBP1,ABCB1,LDLRAD4,NDUFA1,CD86,IFIT3,MX1,ZC3H18,LGMN,LINC01122,NRROS,ERG,PLBD1,CEP57,SUMF2,OSCAR,SPATA13,ZNF414,SNHG15,ZNF521,ANGPTL1,TC2N,RABGAP1L,TIGAR,ZBTB16,SPRED2,MEIS1,CNOT6L,RAB11FIP1,SPNS1,P3H2,SIRPA,AOAH,CD247,RTN1,TCF4,HERPUD2,ITGA9,BCL7A,PBX1,ATP8B1,AC104365.1,PDZD2,SAMD3,SLC38A11,CEBPD,COPS9,SULF2,TNFRSF14,APBA2,FCGR3A,HIVEP3,LRMDA,EIF1AX,IFNGR1,NHSL1,MYBL1,CTSW,ZNF766,CTSS,KLRK1,SEC24C,CEMIP2,ATXN1,PYHIN1,KLRD1,FCRL1,ZNF827,AHR,AP002075.1,INPP4B,SYTL2,CD69,TLE3,CRPPA,LY6E,TIAM2,PLCB1,SPI1,TFDP2,AGPAT4,CXCR4,C1orf21,GZMH,PLXNC1,RXRA,FCN1,TOX,LYN,ADAM28,LYZ,RORA,NEGR1,IFI44L,IFI44,PLXDC2,MT-CO2,MT-CO3,COTL1,IRF8,HIP1,WDFY4,ARRB2,CPVL,IFI6,CREB5,CIITA,XAF1,CLEC10A,C1orf56,HDAC9,FLT3,PSAP,S100A9,ACTB,GAS7,FAM120B,CSF2RA,PRKN,TYMP,SCO2,SYNE1,TRABD,AC007952.4,CD1C,FCER1A,TNFAIP3,THEMIS,NKAIN2,SLFN5,OGFRL1,LGALS1,HLA-DPB1,HLA-DPA1,GRN,HLA-DMB,HLA-DOB,SLC41A2,HLA-DQA2,HLA-DQB1,HLA-DQA1,HLA-DRB1,HLA-DRB5,HLA-DRA,EPSTI1,SKAP1,IGHM,IGHD,HLA-C,IGHA1,INPP5F,MSI2,JARID2,CD83,PLD4,LY86,VPREB3,PTPRE,IGLC3,ENHO,IGLC2,CD74,PPP2R2B,RAPGEF6,TCL1A,EMILIN2,SLC8A1,IFI27,FOXN2,RAB31,IFNGR2,BASP1,IGKC,AFF3,TBC1D8,FOS,TBC1D9,MAML3,LRP1B,ARHGAP15,CCSER1,MAP3K20,MYO1F,MS4A4E,RUFY3,TRMT1,IFI30,CST3,PRKCH,NEAT1,MALAT1,PID1,JAML,CD79A,IGF1R,POU2F2,SYK,RELT,CBLB,ANKRD28,ISG15,UBE2E2,CACNA2D3,ANPEP,ZBTB20
HSPC,XAF1,CSGALNACT1,CEP112,AKAP6,LINC00513,CST7,GALNT18,SCML4,FDFT1,PITPNC1,IFI6,KCNQ5,CREB5,ALOX5,ACSL1,CRYBG1,STX11,FCGR3A,TMEM181,GPC5,KIT,PARP15,HMGA2-AS1,IL21R,MRPL16,PCSK5,CD247,MMRN1,UGCG,WARS,PPP2R2B,APOL6,IGHG2,LGALS1,CD2,C9orf72,FAT3,MNDA,HIST1H2AE,LAIR2,ORAI2,AC007319.1,RGS2,ACACA,ZEB1,PTPN12,EIF5A,IFITM3,NT5DC1,ZBTB1,ATG7,MT-CO3,CDH9,SLCO4C1,NIBAN3,SIPA1L1,KLRF1,AC022075.1,SLC38A1,SYTL3,RBM47,CPEB4,ADAM28,HLA-DRB5,FLT3,ITK,CBLB,BEX3,CHKB,CD74,PKD2,MALAT1,SELENOH,TAFA1,IGHA2,CD82,UBE2E2,IPCEF1,SLFN5,ABCD2,IGFBP7,LPCAT1,RNF24,PDE4B,HLA-DRA,LITAF,MDFIC,TSPAN14,WDFY3,LRRC75A,FHIT,FGFBP2,CCDC138,PDE3B,KLHL2,AL096865.1,NFKB1,CD8A,PDE4D,FAM49A,SFMBT1,LYST,MTRNR2L8,S100A8,IGF2BP2,CCL5,LINC01374,ATP2B1,STRBP,MAML2,ZFYVE28,CRHBP,DYSF,CALCRL,C1orf56,LINC-PINT,SLC40A1,MYADM,IL15,ZEB2,DNTT,ABCC4,NKG7,RAB27A,GPC6,CAMK4,CYBB,FAM53B,KLRD1,IKZF3,STAT4,TBC1D9,DENND1A,ASAP1,LINC01934,PLEKHA5,GUCY1A1,CD83,NAMPT,ARL4C,MLXIP,RORA,ATF7IP2,MYBL1,SKAP1,TSC22D1,SYNE1,ACY3,LRRK2,RNF130,NRG1,GGA2,SEMA3C,KCNK17,TREM1,LINC02506,GZMB,PTPRJ,AJ009632.2,ZBTB38,ZNF804B,SPNS3,GIMAP4,ITGAM,KCNQ1,PRKCH,AOAH,VCAN-AS1,GZMM,PTPRE,CD109,CEMIP2,CCSER1,NRIP1,RUNX2,H1FX,P2RX1,RPL10,SYN3,GATA2,CAMK2D,ARHGAP24,PLCG2,HLA-C,RORA-AS1,PCDH9,DOCK1,KDM5B,SLC24A3,MAML3,RNF220,MT-CO2,ARMH1,MT-ND3,KLRK1,CHRM3,RPS8,MIR181A1HG,NKAIN2,THEMIS,ATP8B4,TFPI,CASC15,NR3C2,TPSAB1,AC092691.1,LSAMP,SOX4,MSI2,CNOT6L,RPS12,EREG,TNFAIP3,SNHG7,ANGPT1,ADGRG6,MPO,MARCH1,BAALC,AL096799.1,AFF3,MED12L,RYR3,SNX25,XACT,JAZF1,LINC02256,RABGAP1L,ST8SIA6,OTULINL,SNHG29,CACNB2,SERPINB9,MALRD1,PDZRN4,SPINK2,AL589693.1,MME,KIAA1211,GP1BB,NEGR1,PRSS57,IFI44L,PBX1,H3F3B,C22orf34,ANKRD28,ACSM3,MTRNR2L12,PRKG1,FAM30A,SLC2A5,ELMO1,LNCAROD,CALN1,ZNF385D,GZMH,IGHA1,WDR49,STMN3,ACTB,GZMA,TGFBR3,RPS27A,FNDC3B,LINC01122,PRF1,LMNA,AC105402.3,THRB,GNG2,NLGN1,NAALADL2,RPS26,CLNK,ARHGAP26,GIHCG,TAFA2,MSRB3,DPYD,IGKC,CDK6,CYTL1,CNTNAP2,S100A9,NPTX2,PRSS2,MEIS1,TCF4,TGFBR2,ARHGAP15,LINC01478,AUTS2,AC002454.1,ITGA9,CTSS,SPON2,SSBP2,ERG,DACH1
