,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299
B cell,FNBP1,PPARG,CKLF,NCOA3,FABP5,CCDC50,FCRL2,CD59,MCEMP1,CREG1,TMEM59,CD40,HSP90B1,VSIG4,CD3E,CD3D,CD68,SOD2,HLA-DRB1,SLC11A1,MGST1,HLA-DQB1,MICAL3,HLA-DQA1,MARCO,MIR29B2CHG,CD22,HLA-DPB1,ETS2,CD7,DPYD,CD14,HLA-DOB,HLA-C,EZR,MRC1,FABP4,CD81,MS4A4A,HSPB1,MARCHF1,MS4A6A,CST7,MS4A7,CCL4,CSTA,MSR1,SP140,MT2A,HERPUD1,TTC19,MTRNR2L12,TMSB10,HDLBP,HVCN1,MAFB,DST,TLR10,HCST,NAMPT,HBEGF,TIMP2,TIMP1,LYZ,CTSC,NCF2,TNFRSF1A,VIM,NEAT1,TXN,CTSL,ID2,THBS1,LY6E,NFKBID,CEBPB,CEBPD,IFI27,TGFBI,NKG7,C5AR1,FAM30A,DSTN,LST1,LRP1,NUCB2,NUPR1,FBP1,C1orf162,OLR1,ORAI2,P2RX5,C1QC,C1QB,C1QA,CPNE5,GSN,TCF7L2,GRN,TCF4,PAX5,TCEAL9,CXCL16,CXCL2,BTG1,CXCL3,BRI3,IFI6,PDIA3,SERPING1,BIRC3,CFD,IL32,PECAM1,PELATON,BEX3,CPM,LIPA,LIMD2,IFITM3,CXCR5,GPNMB,PKIG,LGALS3BP,ACTN1,SMAP2,PLAUR,BACH2,LGALS1,CORO1A,CYB5A,PLCG2,PLD3,LEPROTL1,PLEKHG1,IGHA1,GNAQ,PLIN2,CYP27A1,PLXDC2,PMP22,ATP1B1,SELENOW,LEPROT,GIMAP4,POU2AF1,FCGR2A,LDHA,LCP2,LAMP2,PRDM2,ASPH,IGHA2,PRDX5,DAB2,IGHD,IGHG1,IGHG3,PRKCH,SWAP70,SVIL,ARID5B,FCGR3A,GABARAPL1,DAPP1,PTPN12,PTPRE,PTTG1IP,FYB1,CLEC2B,ARHGAP24,ARHGAP18,IGHG4,STXBP2,KLF4,ZEB2,UPP1,STRBP,STOM,RASGRP3,TREM1,RBM47,CLEC7A,SPI1,JAML,EEF1G,APOE,RHOB,APOC1,RHOH,ITGB2,FOS,RNASE1,STAG3,RNF13,FNIP2,RNF149,ST6GAL1,RPL13A,SDC4,FCMR,FNDC3B,SCD,SAT1,RPL23A,RPL26,SMIM14,IRF8,RPL3,RPL30,RPL31,RPL32,RPL35A,RPL37,ALOX5AP,RPL39,RPL8,RPL9,ALDOA,FN1,RPS15A,ALDH2,RPS18,ALDH1A1,IGLC2,IGLC3,RPS21,SAMHD1,RPS25,S100A9,RPS3A,AIM2,AIF1,FGR,S100A8,RPS6,ZFAND5,VAPA,SRGN,RRBP1,XBP1,RUBCNL,IGSF6,S100A13,CXCR4,S100A11,S100A10,AFF3,S100A4,RPS8,S100A6,FCRLA,RPS29,RPS23,RPL21,RPL17,ANXA1,ANXA2,FTL,ADAM28,RALGPS2,PSAP,POU2F2,GLUL,GNG7,SPIB,BANK1,SERPINA1,BCL11A,BLK,FCER1G,GSTP1,NPC2,TYROBP,CTSD,VPREB3,CTSB,CSTB,MS4A1,CCR7,CST3,EBF1,HLA-DRA,CD37,MEF2C,CD74,CD79A,CD79B,CD83,CD9,TNFRSF13B,TNFRSF13C,LY9,LTB,LINC00926,LGALS3,CLECL1,IGHM,IGKC,CD19
CD1c-positive myeloid dendritic cell,GNLY,WWTR1,S100A11,MAL2,ATF5,RPL12,CST7,PLXDC2,RPL35A,SPOCK2,OASL,GLA,CDC20,PRSS3,ADAM28,RAB25,LRRFIP1,NFIA,DGKI,SDC1,MTHFD2,KCNE5,LSR,PDE4A,BCL11A,SLC34A2,CLDN4,LMO7,MALL,BEX3,RPS15A,MUC1,GRB2,CDK1,IGKC,CD14,CLDN7,POU2F2,PPARG,NAPSA,CTSW,FOLR1,CAMK1D,CCND3,LAD1,PTGR1,ITGB2,KLRD1,FCGR3A,CLEC5A,KCNMB1,SVIL,STK38L,ANXA3,GZMM,EFNA1,TRBC1,DSE,PLCB2,LCK,MS4A6A,CKS1B,MSR1,CKLF,TYMP,MTCYBP19,CLEC10A,MTND2P13,TYMS,MTRNR2L12,MTRNR2L8,MTUS1,TYROBP,TUBA4A,TUBA1B,CFD,CES1,MYO6,MNDA,CLEC4A,CLEC9A,MLPH,MKI67,MGST1,MGLL,CLU,NNMT,NPC2,MEF2C,NUPR1,MDK,CNN3,OGFRL1,MCEMP1,OPTN,CNPY3,MARCO,PABPC1,PAK1,MAML3,PCLAF,MALAT1,COTL1,PDLIM1,PEA15,LYZ,CD86,PERP,PKIB,PLAAT4,CD74,CD7,LST1,LIPA,CD59,PLD4,LIMCH1,CSF1R,CD3E,CD3D,PLEKHA7,PLEKHO1,CSF2RA,LILRB4,LGALS3BP,CD247,CST3,TREM2,CD1B,LGALS2,CTSD,TRBC2,LGALS1,CTSH,CTSL,LCP1,KRT8,PRF1,KRT7,CXCL17,PSTPIP2,CCL5,TRAC,KRT19,PTPRE,CYB5A,CCL18,CCL17,KRT18,CYP27A1,KCTD12,RAB31,JAML,ITM2A,RALA,CAVIN1,CAV2,CAV1,RB1,DHCR24,CAPG,VIM,INSIG1,IL3RA,IL32,CALHM6,DPYSL2,RGS1,RGS19,RGS2,RNASE1,IL1R2,RNASE6,RNASET2,IGSF6,RND3,TNFSF13B,DSTN,C1orf162,RPL13A,IGFBP7,IGFBP4,RPL31,IGFBP2,RPL32,C15orf48,IFI30,RPL37,RPL39,IFI27,ID1,HOPX,RPS18,RPS23,RPS24,RPS25,HLA-DRB5,RPS29,BID,RPS3A,HLA-DRB1,RPS4X,RPS6,RPS8,HLA-DRA,TMSB10,HLA-DQB1,S100A10,HLA-DQA2,S100A13,S100A14,S100A16,S100A4,S100B,ATP8B4,SAMHD1,HLA-DQA1,SAT1,SCD,HLA-DPB1,HLA-DPA1,HLA-DMB,TMEM59,SDC4,HLA-DMA,ELF3,SELENOM,SELENOP,HLA-C,SERPINA1,AREG,AQP9,SERPING1,AQP3,EMP2,HLA-B,SFTA2,EPAS1,HLA-A,APOC1,SFTPB,WFDC2,EPCAM,EPHX1,HERPUD1,HDAC9,AP1S2,HCK,SLC8A1,GZMA,SLPI,GSN,ERRFI1,ZNF90,ETS1,TM4SF1,ALOX5AP,SPARC,GPR183,GPNMB,ALDH1A1,ALCAM,AKR1C3,XCR1,FABP4,SPP1,AK1,AIF1,TK1,SPTBN1,GNAQ,AGR2,SRGAP1,SRGN,ADIRF,GNAI2,GCHFR,GAPT,STOM,GAPDH,SYNE1,ZYX,GABARAP,SYNE2,TACSTD2,ACY3,FCER1A,TAOK3,ACTB,TASL,FCER1G,TBXAS1,FCGBP,TCF7L2,TCIM,FXYD3,SPI1,FCGR2B,TFPI,FGL2
"CD4-positive, alpha-beta T cell",BTK,SORT1,PEBP4,PDGFC,TGM2,CD59,MYOF,MPEG1,VEGFA,ABCC3,INSR,THEMIS2,GLDN,FGL2,CXCL13,IFI6,GRK3,FGD2,CAVIN1,FCN1,CES1,RPL32,EMP2,FCGR2B,ADM,TRIB1,LST1,S100A9,FOXO3,TM4SF1,TRIO,C1orf21,KIF13A,FABP5,TMEM176A,LYAR,TNS3,SPINT2,DMXL2,CD163L1,MYO6,DOK3,ADAM9,ATP1B1,CD36,HES1,PTPRE,SLC43A2,EFNA1,PRF1,AQP9,CLEC12A,CSF1R,PLEKHA6,RPS21,HLA-B,CLIC4,MS4A6E,PLD3,FPR3,TNFAIP3,KCNMA1,ENG,IL1B,SDC2,PLCG2,CD81,SLC1A3,ADAP2,EREG,SOD2,CD8B,MCTP1,SLC16A10,CCR8,PGD,PECAM1,SLC15A3,SPRED1,TLR4,CTBP2,ABCA1,PAPSS2,RETN,MIR3945HG,IER3,IGKC,LILRB4,CXCL8,SWAP70,CFD,SH3BP5,RIN2,JCHAIN,RNASE6,MMP19,RND3,TANC2,ALDH1A1,APP,AKR1C3,TBC1D9,GK,LGALS3BP,NRP1,TREM2,LPL,CYBB,RDX,IRF8,RASGEF1B,CD79A,MANBA,PTAFR,ASPH,TNFAIP2,TMIGD2,AXL,BACH2,INHBA,MOB3B,NCEH1,TGFBI,ANXA1,HLA-DMA,IRAK3,CORO1C,VCAN,CPM,RPS29,CPVL,CREG1,SCD,CRIP1,CSF2RA,SCGB3A1,RPS18,CSTA,RPL30,CTSH,CTSL,ALCAM,RNF144B,SERPING1,RNASE1,SGMS2,CXCL2,CXCL3,RHOQ,SH3PXD2B,CEBPD,CEBPB,SIRPA,RHOB,CYP27A1,CYRIA,DAB2,DENND5A,RAB20,RAB13,DOCK4,QKI,CD86,CD83,DRAM1,PTPN12,DST,SLC8A1,SLCO2B1,CD68,PMP22,PLEK,SNX10,EPB41L3,PLBD1,ACP5,PILRA,ETS2,CD163,CD14,PHACTR1,EVI5,PELATON,PDLIM1,PDK4,FBP1,FCGR1A,FCGR2A,ACSL1,CCDC88A,SYK,NUPR1,FGD4,FGR,NCF2,NAMPT,FMNL2,TCEAL9,FN1,FNDC3B,FNIP2,TCF7L2,C5AR1,FPR1,FRMD4A,C1QC,C1QB,C1QA,MS4A7,MS4A6A,MS4A4A,BRI3,GLUL,BCL2A1,THBD,MNDA,THBS1,BASP1,GNS,GPNMB,TIMP2,MITF,B3GNT5,B2M,MGST1,GSTP1,MEF2C,HBEGF,HCK,TMEM176B,MCEMP1,MARCO,MARCKS,HLA-A,MARCHF1,HLA-DMB,LYZ,HLA-DRA,HLA-DRB5,LRP1,TREM1,LRMDA,IFITM3,LGMN,UBE2E2,IFNGR2,KLRD1,IGSF6,ZEB2,KCTD12,IL7R,TUBB6,ITGAX,ANPEP,TYROBP,CD74,CD8A,CD9,CLEC7A,ALOX5,ALDH2,CST3,CTSB,CTSS,CTSZ,CXCL16,FCER1G,AIF1,FCGR3A,GRN,GSN,GZMK,HLA-DPA1,HLA-DPB1,HLA-DQA1,HLA-DQB1,HLA-DRB1,KYNU,LYN,MAFB,YBX3,MRC1,MSR1,NEAT1,NKG7,NPC2,OLR1,PLAUR,PLXDC2,PSAP,RAB31,VSIG4,RBM47,RPL17,RPS15A,SAT1,SPI1,SERPINA1,SLC11A1,KLF4
"CD8-positive, alpha-beta T cell",EVI5,ZC3HAV1,CLIC4,HSP90B1,EMP2,PILRA,CXCL13,FCGR1A,EREG,TNFAIP2,EMILIN2,SGK1,SLFN12L_ENSG00000205045,TCF7L2,EPHX1,SPARC,CSF1R,LAMP2,SESTD1,ATP1B1,SEPTIN10,CTNNB1,RPL13A,HES1,TPM1,RPS29,CD3D,RPS25,CD3E,CD3G,ITGAX,CD2,MGST1,CD59,CD68,CD163,CD69,CD14,RUNX3,CD74,CD86,S100A11,CD8A,S100A13,MGLL,CD8B,CD9,RPS18,RPS15A,RPL32,CCL5,CEBPB,CCL4,CCDC88A,CEBPD,MITF,RPL30,IRF8,RPL23A,CFD,STXBP2,IRAK3,RNF144B,MMP19,INHBA,IL7R,CLEC12A,IL6R,TSPAN4,SAT1,MNDA,SCD,CLEC7A,CLIC3,IL32,RNASE6,RNASE1,CNN3,ZFP36L2,RHOB,MEF2C,ZFHX3,SDC2,MRC1,MS4A4A,MS4A6A,IGSF6,MS4A6E,TRIO,RBM47,MS4A7,IGFBP7,CORO1A,CORO1C,MSR1,TNFRSF9,C5AR1,KCTD12,IFNGR2,CPM,SYK,IFITM3,C1orf162,CPVL,CREG1,C1QC,C1QB,C1QA,CRTAM,CSF2RA,CST3,SELENOP,CST7,CSTA,CSTB,RAB31,BTG1,CTNND1,BRI3,CTSB,MCEMP1,CTSD,CTSH,KLF4,CTSL,BEX3,CTSS,BCL2,CTSZ,RAB20,RAB13,HSPA8,CXCL16,BASP1,MARCO,KLRF1,KLRG1,SERPINA1,CXCL2,CXCL3,B2M,QKI,CXCR4,MARCKS,SYTL3,CYBB,CYP27A1,SERPING1,CYRIA,YBX3,DAB2,NAMPT,PTPRC,NCF2,PTPN12,HMOX1,HLA-DRB5,TXN,DENND5A,KYNU,MARCHF1,HLA-DRB1,PSAP,HLA-DRA,LAG3,TRGC2,ASPH,SGMS2,HLA-DQB1,DNAJB1,SH2D1B,HLA-DQA1,HLA-DPB1,DOCK4,TYMP,HLA-DPA1,TYROBP,TREM2,DPYSL2,TREM1,HLA-DMB,PPP1R16B,AREG,SH3PXD2B,TRDC,DST,HLA-C,PPARG,HLA-B,DUSP2,APP,HLA-A,TMEM176B,PMP22,TRBC2,SIRPA,PLXDC2,TRBC1,HIPK2,NEAT1,TBXAS1,ENG,PLD3,EPB41L3,UBE2E2,PLBD1,ANXA2,ANPEP,LGALS1,PLAUR,LGALS3,LGALS3BP,TCF4,SLC11A1,LGMN,SLC15A3,SLC16A10,ETS1,ETS2,HCST,HCK,NKG7,HBEGF,ALOX5,VSIG4,GZMK,LILRB4,ALDH2,GZMH,ALDH1A1,ALCAM,PHACTR1,AKR1C3,FBP1,GZMB,FCER1G,SLC43A2,FCGR2A,FCGR3A,AIF1,GZMA,GSTP1,GSN,PELATON,FGD4,SLC8A1,SLCO2B1,GRN,GRK3,FGR,PDLIM1,PDK4,MAFB,VCAN,GPNMB,TM4SF1,SMIM14,FMNL2,NPC2,LYZ,FN1,FNDC3B,FNIP2,TGFBI,SPINT2,FPR1,THBD,THBS1,TRAC,FTH1,SNX10,ACTN1,FTL,LYN,LYAR,GNS,ACSL1,ACP5,LY96,GNAQ,THEMIS2,LPL,FYN,GABARAP,SOD2,OLR1,LRMDA,LRP1,LST1,SORT1,GM2A,GLUL,NUPR1,TIMP1,TIMP2,NRP1,SPI1,GK,ABCA1,CNOT6L
alveolar macrophage,MGST1,CD8A,BTG3,FGFBP2,AIP,EFNA1,SDR16C5,TSC22D3,RAB25,AMFR,CD320,CLU,S100A14,ID1,SIT1,CCL18,CKB,SDC1,NFKBIA,CKS2,B2M,ZAP70,TSPAN13,RBP1,BCAM,PLS3,JCHAIN,KCTD12,FCN1,CD79B,IDH2,CTSZ,PYHIN1,CYTOR,SAMHD1,S100A6,CORO1C,ATP1A1,TCIM,SFTA3_ENSG00000229415,SIGIRR,ABHD5,IFI27,RPS23,CXCR3,ADGRG1,IFIT3,PTPN7,ELF3,KLF4,CXCL17,FCMR,CLIC3,VMO1,SNHG25,CAPG,CD3G,CLDN4,LGALS1,EMB,MDM2,CCR7,BEST1,SPON2,CNN2,GZMK,MTCYBP19,MTCO3P18,CD79A,UCP2,SERPINA1,KLRD1,RARRES1,PBXIP1,GPR171,SLC34A2,SERPING1,CD8B,TRAT1,SLC38A1,CD96,FHL1,TNFRSF18,FKBP11,CAV2,PNPLA6,CAVIN1,PPA1,SFTA2,CSTB,RPL21,PDIA3,OFD1,RPL32,SNX10,MARCKSL1,PRSS23,HMGB2,ADIRF,RPS25,YPEL5,GADD45B,G0S2,FYN,CREM,EMP2,PIK3IP1,HLA-C,HLA-DRA,HLA-F,HMOX1,HLA-B,HLA-A,ANXA6,NCF2,HES1,HNRNPH1,HERPUD1,CST3,CST7,CSTA,TRAC,HOPX,TRAF3IP3,CORO1A,HSP90AA1,CTNNB1,CTSB,HSPA8,HSPE1,SLC11A1,APOBEC3G,CTSD,H4C3,ICAM3,ALOX5AP,ALOX5,NEAT1,TRBC1,H3-3B,APOC1,CTSS,CTSW,TRBC2,GZMM,APOE,GZMH,ALDH2,GZMB,GZMA,ID2,CXCL16,GSTP1,SEPTIN1,PLAAT4,AREG,IER2,IFI30,IFIT2,CXCL8,LYZ,SELL,CXCR4,GRN,IFITM2,MTND5P17,PERP,CYBB,MTND4LP30,MTND3P6,MTND2P13,MTND1P22,IGHA1,NKG7,MTCO2P22,AIF1,CYP27A1,IGLC2,PLIN2,SCGB3A1,MSR1,IL2RG,GPNMB,IL32,CYTIP,SAT1,INHBA,S100A16,DAB2,MS4A7,S100A11,MRC1,GLUL,DDIT4,ISG20,GIMAP7,TUBA4A,TM4SF1,TUBB4B,CEBPB,ITM2A,RPS6,ITM2C,TK1,RPS4X,RPS3A,GAPDH,RPS29,TYROBP,RPS21,RPS18,RPS17,FXYD3,FTL,RPS15A,MNDA,RPL9,FTH1,RPL8,RPL7,RPL37,RPL35A,MME,RPL31,RPL3,RPL23A,ADAP2,RPL13A,PPARG,DNAJB1,JUNB,RNF145,CD81,ZFP36L2,ZFP36,CD74,CD7,SPOCK2,CD69,CD68,CD48,RND3,SPP1,ACTG1,CD3E,NUPR1,ACP5,CD3D,CD27,CD247,ACOT7,FCER1G,OCIAD2,CD2,CD163,BIRC3,FBP1,ACAP1,SRGN,PRF1,KLRB1,RHOH,MCEMP1,CCL5,KRT18,SRSF7,DUSP2,KRT19,MARCO,BRI3,KRT8,CCDC88A,LAT,LBH,BTG1,FABP4,STK17A,TAP1,LCK,OLR1,LDHA,PSAP,EZR,VIM,LGALS3,TACSTD2,C12orf75,LIMD2,C1QA,C1QB,RASGEF1B,LPL,RAC2,LRRC75A,EPCAM,LSAMP,LSP1,LST1,LTB,IFITM1
bronchus fibroblast of lung,NRM,ADCY9,SLC2A4,SPRY1,FCER1G,LAYN,GRN,DPYSL3,LINC00598,CREB5,UTRN,TYROBP,RRBP1,ZFPM2,NSMCE1,ISG20,ARHGAP15,RECQL,ITGA8,SLC44A1,MAP9,PANX1,MEIS2,CSNK1D,SUGCT,HLA-DPA1,MYOZ3,LIMS1,NNMT,BMPER,PLOD2,KCNK6,HLA-DPB1,BTG1,MT2A,GK5,GLIS3,HMMR,LAMA4,SLC16A1,CD48,LRRC32,CSTB,LRRFIP1,TSC22D3,MAP2K1,APOL2,ANKRD10,FRMD6,SH3RF3,RGS3,HLA-A,MAN1C1,RAB30,NDN,HLA-DQB1,TDO2,CRIP1,CXCL14,PLA2G2A,LTBP2,SAMSN1,PKIG,PCDHGC3,VMP1,MME,CTSL,GABPB2,ALOX5,OBSCN,ZNF146,PXDN,EDIL3,S100A3,COL4A2,PWWP2A,PIM3,PIP4P2,CENPF,TCN2,RNASET2,MAGEH1,MMP23B,G0S2,TNFRSF11B,UNC5C,NCL,UNKL,STK4,RAC2,MAP1A,CELF2,ZC3H7B,RHOBTB3,SKAP2,ARHGEF17,GAPDH,RELL1,ABHD4,INPP4B,RAPH1,LINC01436,MSANTD3,SEPTIN4,ZYX,ARHGAP1,CSGALNACT1,S100A13,CRYAB,CD82,FAM13C,BUB3,TGFBI,SPATS2L,PDGFRB,CORO1A,ID3,TNXB,HCST,VSTM4,CDC5L,MCAM,LCP1,DAB2,CYTIP,IGF1,GNAI1,PDLIM4,ENAH,RNF24,B4GALT1,RBMS3-AS3,RPS29,MEG3,MDK,PDPN,CXCL10,CXCR4,TAGLN,TBX3,SYDE1,DCN,SVEP1,DERL3,MARCKS,HAND2,RPS21,TCEAL9,DIO2,CD53,PHLDB1,TPT1-AS1,RPS15A,MGP,CD40,ALDOA,CD37,MIF,MINDY4,MIR100HG,CD248,MIR99AHG,AEBP1,ALOX5AP,PKDCC,TCF4,TPM4,TPM2,LUM,TPM1,ANGPT1,MMP11,MMP14,ANGPT2,ADM,ANGPTL4,LSP1,MN1,PBX1,CTHRC1,PLAC9,DPEP1,RPL39,LRRFIP2,SRGN,CCN1,TSHZ2,ADGRF5,PLEKHA4,TSPAN8,LINC01140,ADGRB3,CCL2,CST1,PODN,CCL19,GTSE1,MSC,CSRP2,RYR2,MSC-AS1,LINC00632,VIM,EGR1,ROBO1,LIMA1,BGN,POSTN,HTRA1,LGALS1,SPARC,ADAMTS8,CRISPLD2,EMILIN1,SOX4,PPFIBP1,EMP1,LARP6,EPB41L2,TUBA1A,TIMP1,TIMP3,CPE,TJP1,MYL9,TK1,S100A16,EXT1,FADS1,SLIT2,TXNIP,COMP,ACTA2,SLC44A2,WNT5A,PRRX1,FBXL7,KCTD15,KCNJ8,FILIP1L,COL7A1,VCAM1,OLFML1,COL6A3,CLIC4,COL6A2,SKIL,FN1,CALHM5,PTPRC,COL6A1,CALD1,JAG1,GPSM1,COL5A2,ITGB2,COL5A1,CACNB2,GAL,RAB13,COL3A1,ABI3BP,TNFRSF12A,SFRP2,COL27A1,XAF1,COL1A2,SERPINH1,COL1A1,RALA,COL14A1,SERPING1,SERPINE1,NHS,COL12A1,RARRES1,TNC,RARRES2,GFPT2,RND3,RPL21,IFITM3,NME2,SCARA5,IL15RA,SELENOM,GJA1,BMP4,GPC1,NOL3,CNN1,IGFBP7,IGFBP6,IGFBP5,CLU,SCX,C1S,C1R,CLIP3,GUCY1A1
capillary endothelial cell,JUND,TES,PIP5K1B,LINC-PINT,TREM1,CKS2,CHST11,DOCK10,C7,HLA-DQA2,MTND4LP30,HMGA1,DOCK8,H3-3B,LCP1,LDB2,SMCHD1,LCK,RPL23A,DUSP2,RPL3,DNM2,DNAJB1,SMAP2,S100A10,DKK2,TNS3,DYNLL2,LIFR,LIMD2,RPL30,DEFB1,ECSCR,EEF1G,DDX3X,RAB20,PIM2,HSPA1A,S100A13,CYTOR,SERPINB1,ATXN1,KRT18,ELF3,ZNF331,GZMA,IFNAR2,YPEL5,ELL2,ZEB2,PHLDA1,RNF145,IFITM2,SLC9A3R2,ATP1B3,NR4A1,WBP1,AKR1C3,SDC4,SPINT2,KLRB1,CST7,CST3,LTB,ZNF394,RPL37,PMP22,NR2F2,CREM,NQO1,HCST,EML4,COX7A1,MAML2,BASP1,PPBP,HERC3,MAP3K8,MAP4,HILPDA,CNN3,KLHL24,WFDC2,PIR,CLU,GPR183,RPL39,ALCAM,ESAM,CLEC2D,TBX3,ACAP1,AQP1,ATP1B1,TSC22D3,BIN2,RIN2,SLC2A3,MECOM,MEF2C,EVI2A,MEG3,RHOH,ATP1A1,PSEN1,KALRN,BIRC3,GOLGB1,RPL9,FAM107B,RGS2,GNG2,IVNS1ABP,SKAP1,RAB11FIP1,STC2,REL,MPDZ,TYROBP,IFI44L,STK17A,NUPR1,NME2,HSPE1,STK4,HSP90AA1,ITM2A,ARL4C,CD69,ITGB2,VIM,NKG7,CD55,C15orf40,FN1,PLAC8,CD40,IFI35,PLEKHG1,TNFRSF1B,SFTPB,CD37,CD36,HYAL2,IKZF1,CD247,HSP90B1,APBB1IP,CD2,CCT6A,S100A3,RPS25,HYOU1,C1orf115,MTND3P6,RPS3A,ZFP36L1,MTND5P17,GIMAP7,TRBC1,IL2RG,PLS3,RBM47,NAMPT,UBAP1,SYTL3,PTPRB,XBP1,GAPDH,CAVIN2,TAGLN,SERPINE2,CAV1,CASC15,TAGAP,GBP1,ANO2,CALD1,CALCRL,GBP4,NEPRO,PCSK7,ARHGAP15,UCP2,SEPTIN8,PDLIM1,TRBC2,CAVIN1,MTND1P22,C1QC,CD3D,CD3E,CD48,CD53,CD59,CD68,BTG1,CD7,STK17B,RGS1,BST2,RAC2,CELF2,CES1,MCL1,TIMP3,MCEMP1,CLEC2B,SRGN,CORO1A,VWF,ICAM3,CRIP2,LSP1,CXCL10,CYTIP,RPL12,NR4A2,LDHA,TMSB10,ATP2B1,EMCN,RPL7,EZR,JUN,FBP1,FCER1G,RPS21,RPS23,PTPRC,FOLR3,FYB1,RPS24,SERPING1,GCHFR,PPP2R5C,CD44,GPX3,IGFBP4,IFI6,HLA-DPA1,TRAC,HLA-DRB5,SAMSN1,HSPA5,SOSTDC1,SPTBN1,APOC1,APOE,PABPC1,B2M,C1QA,C1QB,RAMP2,CA4,NEAT1,VAMP5,CCL18,MT2A,CD74,CD9,RGCC,MGP,CLDN5,MARCO,TM4SF1,RNASE1,CTSD,SPARCL1,CXCR4,TMEM100,SPARC,DDIT4,EDNRB,EGFL7,TNFAIP3,ADIRF,EPAS1,FABP4,RPS18,FCN3,FTH1,FTL,TNFSF10,RPS4X,IL1RL1,GNG11,S100A11,IFITM3,ACP5,HLA-B,HLA-C,HLA-DRA,HLA-DRB1,IFI27,HPGD,S100A6,ID3,S100A4,ID1
