,0
341,DCLRE1B
342,HIPK1-AS1
343,BCAS2
344,AMPD1
345,TSPAN2
346,CD58
347,CD2
348,MAN1A2
349,TENT5C
350,ZNF697
351,PHGDH
352,REG4
353,NOTCH2
354,SEC22B
355,AC253572.2
356,FCGR1B
357,HIST2H3PS2
358,LINC02802
359,NBPF15
360,AC245014.3
361,NBPF20
362,GPR89A
363,CD160
364,RNF115
365,ANKRD35
366,ITGA10
367,TXNIP
368,NOTCH2NLA
369,PRKAB2
370,AC242426.2
371,FMO5
372,CHD1L
373,NBPF14
374,PDE4DIP
375,AC245297.3
376,AC245297.2
377,NOTCH2NLC
378,FCGR1A
379,HIST2H2BF
380,HIST2H3D
381,HIST2H2AB
382,SV2A
383,MTMR11
384,OTUD7B
385,VPS45
386,PLEKHO1
387,C1orf54
388,PRPF3
389,ECM1
390,CTSS
391,CTSK
392,CERS2
393,MINDY1
394,PRUNE1
395,C1orf56
396,CDC42SE1
397,GABPB2
398,ZNF687-AS1
399,MRPL9
400,OAZ3
401,TDRKH
402,RORC
403,THEM4
404,S100A10
405,S100A9
406,S100A12
407,S100A8
408,S100A6
409,S100A4
410,S100A2
411,CHTOP
412,SNAPIN
413,GATAD2B
414,AL358472.4
415,AL358472.2
416,C1orf43
417,UBAP2L
418,HAX1
419,ATP8B2
420,IL6R
421,AL451085.1
422,PYGO2
423,AL451085.2
424,ZBTB7B
425,EFNA4
426,SLC50A1
427,DPM3
428,MUC1
429,GBA
430,FAM189B
431,CLK2
432,PKLR
433,FDPS
434,RUSC1
435,AL353807.5
436,KHDC4
437,AL355388.2
438,LAMTOR2
439,LMNA
440,SEMA4A
441,SMG5
442,GLMP
443,TSACC
444,C1orf61
445,MEF2D
446,IQGAP3
447,TTC24
448,HDGF
449,SH2D2A
450,NTRK1
451,ETV3
452,FCRL5
453,FCRL4
454,FCRL3
455,FCRL2
456,FCRL1
457,CD5L
458,CD1D
459,CD1A
460,CD1C
461,CD1E
462,SPTA1
463,MNDA
464,AIM2
465,ACKR1
466,FCER1A
467,VSIG8
468,CFAP45
469,PIGM
470,PEA15
471,DCAF8
472,PEX19
473,NCSTN
474,SLAMF6
475,CD84
476,SLAMF1
477,AL121985.1
478,CD48
479,SLAMF7
480,CD244
481,ITLN1
482,USF1
483,AL590714.1
484,B4GALT3
485,NDUFS2
486,FCER1G
487,AL592295.4
488,AL592295.5
489,FCGR2A
490,HSPA6
491,FCGR3A
492,FCGR3B
493,FCGR2B
494,FCRLA
495,FCRLB
496,OLFML2B
497,SH2D1B
498,UHMK1
499,UAP1
500,HSD17B7
501,PBX1
502,TMCO1
503,TMCO1-AS1
504,UCK2
505,AL358115.1
506,POU2F1
507,CD247
508,AL359962.3
509,RCSD1
510,MPC2
511,DCAF6
512,XCL2
513,XCL1
514,ATP1B1
515,F5
516,SELL
517,SCYL3
518,PRRC2C
519,SUCO
520,FASLG
521,TNFSF18
522,AL645568.1
523,KLHL20
524,GAS5-AS1
525,RC3H1-IT1
526,KIAA0040
527,TNR
528,AL591043.2
529,RASAL2
530,CLEC20A
531,AL137796.1
532,RALGPS2
533,AL353708.3
534,MR1
535,GLUL
536,RGS16
537,SMG7-AS1
538,SMG7
539,ARPC5
540,C1orf21
541,NIBAN1
542,TRMT1L
543,SWT1
544,TPR
545,ODR4
546,PTGS2
547,ERVMER61-1
548,RGS1
549,RGS13
550,AL136454.1
551,GLRX2
552,B3GALT2
553,CFH
554,ASPM
555,C1orf53
556,PTPRC
557,ZNF281
558,GPR25
559,TMEM9
560,LAD1
561,PHLDA3
562,CSRP1
563,AC096677.1
564,NAV1
565,RNPEP
566,ARL8A
567,PTPN7
568,LGR6
569,PPP1R12B
570,KDM5B
571,RABIF
572,TMEM183A
573,CHIT1
574,LINC01136
575,BTG2
576,ZC3H11A
577,ZBED6
578,SNRPE
579,SOX13
580,ETNK2
581,PPP1R15B
582,PIK3C2B
583,NUAK2
584,CDK18
585,SLC45A3
586,NUCKS1
587,RAB29
588,RAB7B
589,RHEX
590,FAM72A
591,RASSF5
592,MAPKAPK2
593,IL10
594,IL24
595,PFKFB2
596,YOD1
597,CD55
598,CR2
599,CR1
600,MIR29B2CHG
601,CD34
602,IRF6
603,HHAT
604,RCOR3
605,LINC00467
606,LPGAT1
607,AL360091.3
608,NENF
609,AC092803.1
610,BATF3
611,FLVCR1-DT
612,FLVCR1
613,VASH2
614,RPS6KC1
615,SMYD2
616,CENPF
617,KCTD3
618,TGFB2
619,LYPLAL1-DT
620,BPNT1
621,IARS2
622,MARK1
623,MARC2
624,MARC1
625,HLX
626,DUSP10
627,AL513314.2
628,FAM177B
629,DISP1
630,TP53BP2
631,WDR26
632,CNIH3
633,TMEM63A
634,LINC01703
635,ACBD3-AS1
636,ITPKB-AS1
637,AL731702.1
638,C1orf35
639,GJC2
640,OBSCN
641,TRIM11
642,HIST3H2BB
643,NUP133
644,AL121990.1
645,URB2
646,LINC01736
647,GALNT2
648,COG2
649,TTC13
650,FAM89A
651,EXOC8
652,SPRTN
653,TSNAX
654,DISC1
655,AL136171.2
656,SIPA1L2
657,PCNX2
658,MAP3K21
659,IRF2BP2
660,AL391832.2
661,RBM34
662,GGPS1
663,TBCE
664,B3GALNT2
665,GNG4
666,LYST
667,NID1
668,LGALS8
669,AL359921.2
670,MTR
671,CHRM3-AS2
672,RGS7
673,FH
674,OPN3
675,CHML
676,EXO1
677,CEP170
678,AKT3
679,ZBTB18
680,ADSS
681,CATSPERE
682,EFCAB2
683,ZNF669
684,ZNF124
685,ZNF496
686,NLRP3
687,GCSAML
688,TRIM58
689,OR2L2
690,SH3BP5L
691,ZNF672
692,PGBD2
693,FAM110C
694,ACP1
695,AC092159.2
696,SNTG2
697,AC108488.1
698,CMPK2
699,RSAD2
700,AC092580.4
701,AC092580.2
702,LINC01871
703,LINC00299
704,ID2
705,MBOAT2
706,ASAP2
707,ITGB1BP1
708,ADAM17
709,YWHAQ
710,KLF11
711,RRM2
712,HPCAL1
713,ATP6V1C2
714,PDIA6
715,LINC01954
716,ROCK2
717,LPIN1
718,FAM49A
719,SMC6
720,GEN1
721,RDH14
722,LINC01376
723,LINC00954
724,SDC1
725,RHOB
726,LDAH
727,ATAD2B
728,MFSD2B
729,WDCP
730,NCOA1
731,PTRHD1
732,CENPO
733,HADHA
734,OTOF
735,CENPA
736,MAPRE3
737,TMEM214
738,KHK
739,PREB
740,SNX17
741,NRBP1
742,FNDC4
743,GPN1
744,MRPL33
745,PLB1
746,PPP1CB
747,TOGARAM2
748,EHD3
749,DPY30
750,AL121658.1
751,NLRC4
752,YIPF4
753,AL133243.2
754,RASGRP3
755,CRIM1
756,STRN
757,CEBPZOS
758,PRKD3
759,QPCT
760,CDC42EP3
761,RMDN2
762,CYP1B1
763,HNRNPLL
764,AC007684.2
765,THUMPD2
766,SLC8A1
767,PKDCC
768,EML4
769,OXER1
770,HAAO
771,ZFP36L2
772,LINC01126
773,PLEKHH2
774,DYNC2LI1
775,LRPPRC
776,PREPL
777,CAMKMT
778,EPAS1
779,AC018682.1
780,CRIPT
781,EPCAM
782,MSH2
783,MSH6
784,AC092650.1
785,STON1
786,GPR75
787,AC008280.3
788,RTN4
789,MTIF2
790,CFAP36
791,EFEMP1
792,AC068193.1
793,FANCL
794,AC007381.1
795,BCL11A
796,PUS10
797,KIAA1841
798,FAM161A
799,WDPCP
800,MDH1
801,VPS54
802,AC012368.1
803,LINC00309
804,AC008074.2
805,AFTPH
806,SERTAD2
807,AC007365.1
808,LINC01800
809,LINC02576
810,SPRED2
811,PNO1
812,PPP3R1
813,CNRIP1
814,PLEK
815,FBXO48
816,LINC01888
817,ANXA4
818,MXD1
819,SNRPG
820,FAM136A
821,AC022201.2
822,TGFA
823,CD207
824,ANKRD53
825,NAGK
826,AC007881.3
827,MCEE
828,MPHOSPH10
829,DYSF
830,EXOC6B
831,SFXN5
832,RAB11FIP5
833,SMYD5
834,ALMS1
835,ALMS1-IT1
836,TPRKB
837,DUSP11
838,DGUOK-AS1
839,MTHFD2
840,DCTN1
841,WDR54
842,RTKN
843,INO80B
844,MOGS
845,AC005041.5
846,HTRA2
847,DOK1
848,HK2
849,MRPL19
850,REG1B
851,REG1A
852,TGOLN2
853,RETSAT
854,CAPG
855,MAT2A
856,VAMP5
857,SFTPB
858,GNLY
859,ST3GAL5
860,POLR1A
861,AC009309.1
862,RMND5A
863,CD8A
864,CD8B
865,PLGLB1
866,AC068279.2
867,CYTOR
868,PLGLB2
869,KRCC1
870,FABP1
871,THNSL2
872,EIF2AK3
873,AC062029.1
874,IGKC
875,IGKV1-5
876,IGKV1-9
877,IGKV1-16
878,IGKV3-20
879,IGKV6-21
880,IGKV2-26
881,IGKV2D-26
882,IGKV3D-11
883,IGKV1D-43
884,TEKT4
885,MAL
886,ZNF514
887,ZNF2
888,AC092835.1
889,AC009237.14
890,GPAT2
891,ADRA2B
892,DUSP2
893,AC021188.1
894,ANKRD23
895,FAM178B
896,ANKRD36
897,AC159540.2
898,AC092683.1
899,ACTR1B
900,ZAP70
901,COA5
902,MGAT4A
903,KIAA1211L
904,C2orf15
905,EIF5B
906,AFF3
907,CHST10
908,PDCL3
909,TBC1D8-AS1
910,RFX8
911,IL1R2
912,IL1R1
913,IL1RL1
914,IL18R1
915,IL18RAP
916,AC007278.2
917,TMEM182
918,AC012360.1
919,NCK2
920,UXS1
921,CD8B2
922,LIMS1
923,CCDC138
924,SH3RF3
925,MTLN
926,BUB1
927,MIR4435-2HG
928,BCL2L11
929,AC017002.3
930,ZC3H8
931,AC092645.2
932,ZC3H6
933,TTL
934,IL1A
935,IL1B
936,IL1RN
937,PAX8
938,CBWD2
939,RABL2A
940,AC104653.1
941,AC110769.2
942,AC009404.1
943,INSIG2
944,THORLNC
945,MARCO
946,STEAP3
947,TMEM177
948,EPB41L5
949,GYPC
950,MAP3K2
951,AC068282.2
952,MYO7B
953,LIMS2
954,AMMECR1L
955,HS6ST1
956,CCDC115
957,FAM168B
958,PLEKHB2
959,MZT2A
960,CCDC74A
961,MGAT5
962,RAB3GAP1
963,CXCR4
964,SPOPL
965,KYNU
966,ARHGAP15
967,ZEB2
968,ZEB2-AS1
969,AC009951.6
970,ORC4
971,EPC2
972,MMADHC
973,AC007364.1
974,RND3
975,ARL5A
976,FMNL2
977,NR4A2
978,GPD2
979,ACVR1C
980,WDSUB1
981,BAZ2B
982,CD302
983,LY75
984,RBMS1
985,AC009299.3
986,PSMD14
987,SLC4A10
988,DPP4
989,GCA
990,COBLL1
991,AC019197.1
992,GALNT3
993,AC009495.3
994,TTC21B
995,SCN9A
996,STK39
997,DHRS9
998,PPIG
999,CCDC173
1000,KLHL23
1001,SSB
1002,METTL8
1003,DCAF17
1004,SLC25A12
1005,METAP1D
1006,DLX2
1007,ITGA6
1008,AC078883.1
1009,PDK1
1010,CDCA7
1011,SP3
1012,SCRN3
1013,GPR155
1014,CHRNA1
1015,CHN1
1016,ATF2
1017,HOXD1
1018,AC079305.3
1019,NFE2L2
1020,AC019080.1
1021,AGPS
1022,TTC30B
1023,RBM45
1024,CHROMR
1025,PRKRA
1026,PLEKHA3
1027,TTN
1028,AC009948.3
1029,AC010680.2
1030,CCDC141
1031,UBE2E3
1032,ITGA4
1033,ITPRID2
1034,DNAJC10
1035,NUP35
1036,AC096667.1
1037,AC097500.1
1038,LINC01473
1039,CALCRL
1040,TFPI
1041,SLC40A1
1042,ASDURF
1043,OSGEPL1-AS1
1044,AC013468.1
1045,C2orf88
1046,HIBCH
1047,INPP1
1048,GLS
1049,STAT4
1050,NABP1
1051,CAVIN2
1052,LINC01825
1053,SLC39A10
1054,DNAH7
1055,AC114760.2
1056,HECW2
1057,HECW2-AS1
1058,COQ10B
1059,PLCL1
1060,FTCDNL1
1061,TYW5
1062,SGO2
1063,AC007163.1
1064,PPIL3
1065,NIF3L1
1066,AC005037.1
1067,CFLAR
1068,TRAK2
1069,STRADB
1070,TMEM237
1071,ALS2
1072,CDK15
1073,AC064836.4
1074,BMPR2
1075,FAM117B
1076,ICA1L
1077,CARF
1078,ABI2
1079,RAPH1
1080,CD28
1081,CTLA4
1082,ICOS
1083,NRP2
1084,ADAM23
1085,LINC01857
1086,FZD5
1087,CRYGD
1088,PIKFYVE
1089,MAP2
1090,KANSL1L
1091,IKZF2
1092,BARD1
1093,MREG
1094,TMEM169
1095,AC098820.1
1096,RUFY4
1097,CXCR2
1098,CXCR1
1099,ARPC2
1100,PNKD
1101,CATIP
1102,CTDSP1
1103,BCS1L
1104,CYP27A1
1105,WNT10A
1106,ABCB6
1107,GLB1L
1108,STK16
1109,TUBA4A
1110,DNAJB2
1111,CHPF
1112,SGPP2
1113,FARSB
1114,WDFY1
1115,SERPINE2
1116,FAM124B
1117,DOCK10
1118,RHBDD1
1119,COL4A3
1120,TM4SF20
1121,SLC19A3
1122,CCL20
1123,AC009950.1
1124,SP110
1125,SP140
1126,SP100
1127,COPS7B
1128,NPPC
1129,TIGD1
1130,AC073254.1
1131,EFHD1
1132,GIGYF2
1133,INPP5D
1134,ATG16L1
1135,SAG
1136,AC097713.3
1137,LINC01891
1138,MLPH
1139,AC012076.1
1140,RAMP1
1141,PER2
1142,AC012485.3
1143,TRAF3IP1
1144,ASB1
1145,HDAC4-AS1
1146,CAPN10
1147,GPR35
1148,SNED1
1149,PASK
1150,HDLBP
1151,DTYMK
1152,PDCD1
1153,LINC01238
1154,CHL1
1155,TRNT1
1156,CRBN
1157,AC024060.2
1158,ITPR1
1159,LMCD1
1160,SRGAP3
1161,THUMPD3-AS1
1162,CAMK1
1163,IL17RE
1164,IL17RC
1165,CRELD1
1166,AC018809.1
1167,AC018809.2
1168,EMC3
1169,AC022007.1
1170,BRK1
1171,VHL
1172,IRAK2
1173,GHRL
1174,HRH1
1175,AC083855.2
1176,VGLL4
1177,MKRN2
1178,IQSEC1
1179,XPC
1180,FGD5
1181,FGD5-AS1
1182,MRPS25
1183,RBSN
1184,SH3BP5
1185,METTL6
1186,EAF1
1187,COLQ
1188,HACL1
1189,BTD
1190,ANKRD28
1191,RFTN1
1192,AC090948.4
1193,PLCL2
1194,SATB1
1195,RAB5A
1196,KAT2B
1197,SGO1
1198,SGO1-AS1
1199,ZNF385D
1200,UBE2E1
1201,NGLY1
1202,NEK10
1203,EOMES
1204,CMC1
1205,AZI2
1206,ZCWPW2
1207,RBMS3
1208,TGFBR2
1209,STT3B
1210,CMTM8
1211,DYNC1LI1
1212,TRIM71
1213,CCR4
1214,LINC01811
1215,TRANK1
1216,LRRFIP2
1217,VILL
1218,PLCD1
1219,ACAA1
1220,XYLB
1221,WDR48
1222,GORASP1
1223,CSRNP1
1224,CX3CR1
1225,CCR8
1226,RPSA
1227,EIF1B-AS1
1228,ULK4
1229,AC006059.1
1230,ZBTB47
1231,HIGD1A
1232,TCAIM
1233,ZNF852
1234,ZDHHC3
1235,LARS2
1236,LIMD1-AS1
1237,LZTFL1
1238,CCR9
1239,XCR1
1240,CCR2
1241,CCRL2
1242,LTF
1243,NBEAL2
1244,AC099778.1
1245,PTPN23
1246,SCAP
1247,SMARCC1
1248,DHX30
1249,MAP4
1250,CAMP
1251,ZNF589
1252,NME6
1253,PLXNB1
1254,CCDC51
1255,AC134772.1
1256,SHISA5
1257,SLC26A6
1258,CELSR3
1259,PRKAR2A
1260,ARIH2OS
1261,WDR6
1262,KLHDC8B
1263,RHOA
1264,TCTA
1265,NICN1
1266,APEH
1267,GMPPB
1268,IP6K1
1269,RBM5-AS1
1270,SEMA3F-AS1
1271,U73169.1
1272,SEMA3B
1273,NAA80
1274,RASSF1
1275,NPRL2
1276,CYB561D2-1
1277,C3orf18
1278,MAPKAPK3
1279,MANF
1280,RBM15B
1281,DCAF1
1282,TEX264
1283,PARP3
1284,ABHD14B
1285,ACY1
1286,POC1A
1287,GLYCTK
1288,TNNC1
1289,STAB1
1290,NT5DC2
1291,MUSTN1
1292,STIMATE
1293,SFMBT1
1294,RFT1
1295,PRKCD
1296,TKT
1297,DCP1A
1298,CHDH
1299,IL17RB
1300,ACTR8
1301,CACNA2D3
1302,CCDC66
1303,ARF4
1304,ARF4-AS1
1305,DENND6A
1306,FLNB
1307,DNASE1L3
1308,HTD2
1309,KCTD6
1310,ACOX2
1311,FHIT
1312,CADPS
1313,THOC7
1314,AC104162.2
1315,ATXN7
1316,PSMD6-AS2
1317,SLC25A26
1318,LRIG1
1319,KBTBD8
1320,AC109587.1
1321,FRMD4B
1322,FOXP1
1323,FOXP1-IT1
1324,PROK2
1325,LINC00877
1326,AC097369.2
1327,SHQ1
1328,ROBO1
1329,GBE1
1330,CGGBP1
1331,ZNF654
1332,PROS1
1333,ARL13B
1334,CLDND1
1335,CPOX
1336,ST3GAL6
1337,DCBLD2
1338,CMSS1
1339,NIT2
1340,TFG
1341,ZBTB11
1342,ZBTB11-AS1
1343,AC084198.2
1344,NFKBIZ
1345,CBLB
1346,DUBR
1347,AC012020.1
1348,CD47
1349,DZIP3
1350,DPPA4
1351,NECTIN3
1352,PLCXD2
1353,GCSAM
1354,CD200
1355,BTLA
1356,CD200R1
1357,AC074044.1
1358,AC078785.1
1359,GRAMD1C
1360,ZNF80
1361,TIGIT
1362,ZBTB20
1363,ZBTB20-AS1
1364,ZBTB20-AS2
1365,IGSF11
1366,POGLUT1
1367,TIMMDC1
1368,CD80
1369,AC073352.2
1370,COX17
1371,POLQ
1372,HCLS1
1373,SLC15A2
1374,CD86
1375,FAM162A
1376,AC083798.2
1377,KPNA1
1378,DTX3L
1379,PARP14
1380,HSPBAP1
1381,SEC22A
1382,MYLK-AS1
1383,MYLK
1384,ITGB5
1385,ZNF148
1386,LINC02614
1387,TXNRD3
1388,GATA2
1389,RPN1
1390,RAB7A
1391,ACAD9
1392,RAB43
1393,ISY1
1394,AC108673.3
1395,COPG1
1396,H1FX
1397,H1FX-AS1
1398,AC083799.1
1399,AC130888.1
1400,ACKR4
1401,BFSP2
1402,CDV3
1403,SLCO2A1
1404,PCCB
1405,STAG1
1406,MRAS
1407,COPB2
1408,AC046134.2
1409,RBP2
1410,TFDP2
1411,XRN1
1412,PCOLCE2
1413,U2SURP
1414,CHST2
1415,AC018450.1
1416,DIPK2A
1417,PLSCR1
1418,CPA3
1419,GYG1
1420,RNF13
1421,ERICH6
1422,ERICH6-AS1
1423,SIAH2
1424,MED12L
1425,P2RY14
1426,AC108718.1
1427,MBNL1
1428,MME
1429,C3orf33
1430,SLC33A1
1431,AC084036.1
1432,SSR3
1433,TIPARP
1434,AC092944.1
1435,RSRC1
1436,MLF1
1437,LXN
1438,IL12A
1439,IFT80
1440,SMC4
1441,TRIM59
1442,B3GALNT1
1443,SPTSSB
1444,LINC02067
1445,ACTRT3
1446,AC078802.1
1447,MYNN
1448,LRRC34
1449,SEC62
1450,SKIL
1451,RPL22L1
1452,PLD1
1453,TNFSF10
1454,NCEH1
1455,ECT2
1456,ZNF639
1457,GNB4
1458,AC007620.2
1459,MRPL47
1460,USP13
1461,LAMP3
1462,MCF2L2
1463,KLHL6
1464,KLHL24
1465,ABCF3
1466,FAM131A
1467,POLR2H
1468,VPS8
1469,TMEM41A
1470,IGF2BP2
1471,DGKG
1472,CRYGS
1473,TBCCD1
1474,AC068631.1
1475,RFC4
1476,BCL6
1477,LPP-AS2
1478,TPRG1
1479,IL1RAP
1480,GP5
1481,TMEM44-AS1
1482,FAM43A
1483,PPP1R2
1484,MUC20
1485,AC124944.3
1486,PCYT1A
1487,WDR53
1488,PIGZ
1489,MELTF-AS1
1490,BDH1
1491,AC024560.4
1492,RUBCN
1493,LRCH3
1494,ZNF595
1495,AC079140.6
1496,PIGG
1497,PDE6B
1498,AC107464.3
1499,ATP5ME
1500,SLC49A3
1501,AC139887.4
1502,CPLX1
1503,IDUA
1504,FGFRL1
1505,RNF212
1506,SPON2
1507,CTBP1-AS
1508,CTBP1-DT
1509,UVSSA
1510,FAM53A
1511,SLBP
1512,AC016773.1
1513,TACC3
1514,RNF4
1515,SH3BP2
1516,ADD1
1517,NOP14
1518,GRK4
1519,MSANTD1
1520,RGS12
1521,DOK7
1522,TMEM128
1523,LYAR
1524,NSG1
1525,STX18
1526,AC093323.1
1527,KIAA0232
1528,AC097382.3
1529,AC097382.2
1530,CCDC96
1531,TADA2B
1532,GRPEL1
1533,ABLIM2
1534,SH3TC1
1535,TRMT44
1536,AC108519.1
1537,CLNK
1538,BOD1L1
1539,CD38
1540,FGFBP2
1541,PROM1
1542,TAPT1
1543,LDB2
1544,LAP3
1545,AC006160.1
1546,ADGRA3
1547,DHX15
1548,SEPSECS
1549,ZCCHC4
1550,ANAPC4
1551,SMIM20
1552,TBC1D19
1553,STIM2
1554,LINC02506
1555,AC104078.1
1556,DTHD1
1557,PGM2
1558,TBC1D1
1559,KLF3
1560,TLR10
1561,TLR6
1562,FAM114A1
1563,TMEM156
1564,UGDH
1565,SMIM14
1566,AC108471.3
1567,AC095057.3
1568,APBB2
1569,SLC30A9
1570,BEND4
1571,ATP8A1
1572,COMMD8
1573,ATP10D
1574,AC107068.1
1575,NIPAL1
1576,TXK
1577,TEC
1578,FRYL
1579,DCUN1D4
1580,SGCB
1581,USP46
1582,DANCR
1583,LNX1
1584,KIT
1585,NMU
1586,AC110611.2
1587,CEP135
1588,AASDH
1589,AC068620.1
1590,PAICS
1591,SRP72
1592,HOPX
1593,SPINK2
1594,REST
1595,IGFBP7
1596,UBA6-AS1
1597,YTHDC1
1598,FDCSP
1599,JCHAIN
1600,AC009570.1
1601,RUFY3
1602,MOB1B
1603,SLC4A4
1604,ANKRD17
1605,AC053527.2
1606,ALB
1607,CXCL3
1608,CXCL2
1609,MTHFD2L
1610,EPGN
1611,EREG
1612,AREG
1613,PARM1
1614,USO1
1615,CXCL9
1616,CXCL10
1617,SCARB2
1618,SEPTIN11
1619,CCNI
1620,CCNG2
1621,CXCL13
1622,CNOT6L
1623,BMP2K
1624,BMP3
1625,HNRNPD
1626,SEC31A
1627,THAP9
1628,PLAC8
1629,ABRAXAS1
1630,CDS1
1631,ARHGAP24
1632,AFF1
1633,SPP1
1634,PPM1K-DT
1635,HERC6
1636,PYURF
1637,HERC3
1638,FAM13A-AS1
1639,TIGD2
